Random seed = 1398038584
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:74099
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=106, mean=0.504736, stdev=0.017933, best fit=0.572300, best_overall=0.572300, mean_diversity=0.192233,
indivs=20396, elapsed_secs=201, mean=0.503546, stdev=0.020813, best fit=0.577700, best_overall=0.577700, mean_diversity=0.172805,
indivs=30494, elapsed_secs=277, mean=0.629323, stdev=0.072467, best fit=0.669200, best_overall=0.669200, mean_diversity=0.136036,
indivs=40592, elapsed_secs=458, mean=0.607248, stdev=0.116204, best fit=0.670900, best_overall=0.670900, mean_diversity=0.191415,
indivs=50690, elapsed_secs=744, mean=0.609384, stdev=0.130943, best fit=0.670900, best_overall=0.670900, mean_diversity=0.192568,
indivs=60788, elapsed_secs=977, mean=0.582995, stdev=0.197715, best fit=0.671700, best_overall=0.671700, mean_diversity=0.224689,
indivs=70886, elapsed_secs=1247, mean=0.619847, stdev=0.125737, best fit=0.671700, best_overall=0.671700, mean_diversity=0.290402,
indivs=80984, elapsed_secs=1497, mean=0.583096, stdev=0.176502, best fit=0.671700, best_overall=0.671700, mean_diversity=0.154869,
indivs=91082, elapsed_secs=1732, mean=0.578752, stdev=0.202411, best fit=0.671700, best_overall=0.671700, mean_diversity=0.219670,
indivs=101180, elapsed_secs=1983, mean=0.575476, stdev=0.184762, best fit=0.671700, best_overall=0.671700, mean_diversity=0.265208,
indivs=111278, elapsed_secs=2279, mean=0.564595, stdev=0.209810, best fit=0.671700, best_overall=0.671700, mean_diversity=0.177558,
indivs=121376, elapsed_secs=2608, mean=0.594564, stdev=0.180176, best fit=0.684300, best_overall=0.684300, mean_diversity=0.132614,
indivs=131474, elapsed_secs=2875, mean=0.583248, stdev=0.179783, best fit=0.687300, best_overall=0.687300, mean_diversity=0.129281,
indivs=141572, elapsed_secs=3082, mean=0.623328, stdev=0.146019, best fit=0.687600, best_overall=0.687600, mean_diversity=0.182551,
indivs=151670, elapsed_secs=3360, mean=0.610224, stdev=0.151299, best fit=0.687600, best_overall=0.687600, mean_diversity=0.173824,
indivs=161768, elapsed_secs=3670, mean=0.599126, stdev=0.172173, best fit=0.687600, best_overall=0.687600, mean_diversity=0.134932,
indivs=171866, elapsed_secs=3846, mean=0.592056, stdev=0.166653, best fit=0.687600, best_overall=0.687600, mean_diversity=0.139564,
indivs=181964, elapsed_secs=4068, mean=0.607946, stdev=0.156219, best fit=0.687600, best_overall=0.687600, mean_diversity=0.278964,
indivs=192062, elapsed_secs=4376, mean=0.591633, stdev=0.181719, best fit=0.687600, best_overall=0.687600, mean_diversity=0.216443,
indivs=202160, elapsed_secs=4607, mean=0.599233, stdev=0.185688, best fit=0.687600, best_overall=0.687600, mean_diversity=0.163691,
indivs=212258, elapsed_secs=4850, mean=0.565033, stdev=0.229778, best fit=0.687700, best_overall=0.687700, mean_diversity=0.216820,
indivs=222356, elapsed_secs=5175, mean=0.572047, stdev=0.215858, best fit=0.687700, best_overall=0.687700, mean_diversity=0.201387,
indivs=232454, elapsed_secs=5493, mean=0.587238, stdev=0.181986, best fit=0.688000, best_overall=0.688000, mean_diversity=0.160431,
indivs=242552, elapsed_secs=5835, mean=0.575051, stdev=0.223179, best fit=0.688000, best_overall=0.688000, mean_diversity=0.193045,
indivs=252650, elapsed_secs=6171, mean=0.597458, stdev=0.190970, best fit=0.688000, best_overall=0.688000, mean_diversity=0.178594,
indivs=262748, elapsed_secs=6530, mean=0.610043, stdev=0.171899, best fit=0.688000, best_overall=0.688000, mean_diversity=0.156169,
indivs=272846, elapsed_secs=6891, mean=0.570104, stdev=0.214048, best fit=0.688000, best_overall=0.688000, mean_diversity=0.199286,
indivs=282944, elapsed_secs=7215, mean=0.584391, stdev=0.211115, best fit=0.688000, best_overall=0.688000, mean_diversity=0.168423,
indivs=293042, elapsed_secs=7533, mean=0.594030, stdev=0.199408, best fit=0.688000, best_overall=0.688000, mean_diversity=0.147722,
indivs=303140, elapsed_secs=7880, mean=0.620639, stdev=0.147698, best fit=0.688000, best_overall=0.688000, mean_diversity=0.187049,
indivs=313238, elapsed_secs=8249, mean=0.537800, stdev=0.255927, best fit=0.688000, best_overall=0.688000, mean_diversity=0.093105,
indivs=323336, elapsed_secs=8598, mean=0.607479, stdev=0.160397, best fit=0.688000, best_overall=0.688000, mean_diversity=0.142500,
indivs=333434, elapsed_secs=8911, mean=0.582388, stdev=0.225922, best fit=0.688000, best_overall=0.688000, mean_diversity=0.108193,
indivs=343532, elapsed_secs=9246, mean=0.575650, stdev=0.215038, best fit=0.688000, best_overall=0.688000, mean_diversity=0.090348,
indivs=353630, elapsed_secs=9596, mean=0.576401, stdev=0.199281, best fit=0.688000, best_overall=0.688000, mean_diversity=0.094620,
indivs=363728, elapsed_secs=9942, mean=0.561267, stdev=0.236152, best fit=0.688000, best_overall=0.688000, mean_diversity=0.180166,
indivs=373826, elapsed_secs=10268, mean=0.537486, stdev=0.259877, best fit=0.688000, best_overall=0.688000, mean_diversity=0.120390,
