Random seed = 1388770995
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:34320
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=171, mean=0.495300, stdev=0.049780, best fit=0.500400, best_overall=0.500400, mean_diversity=0.227402,
indivs=20396, elapsed_secs=287, mean=0.503932, stdev=0.019959, best fit=0.569400, best_overall=0.569400, mean_diversity=0.193293,
indivs=30494, elapsed_secs=400, mean=0.513917, stdev=0.121113, best fit=0.582500, best_overall=0.582500, mean_diversity=0.177821,
indivs=40592, elapsed_secs=576, mean=0.506694, stdev=0.131081, best fit=0.583300, best_overall=0.583300, mean_diversity=0.332882,
indivs=50690, elapsed_secs=697, mean=0.540128, stdev=0.031134, best fit=0.587000, best_overall=0.587000, mean_diversity=0.164724,
indivs=60788, elapsed_secs=883, mean=0.600600, stdev=0.149984, best fit=0.669200, best_overall=0.669200, mean_diversity=0.192177,
indivs=70886, elapsed_secs=1130, mean=0.594248, stdev=0.164264, best fit=0.669200, best_overall=0.669200, mean_diversity=0.205846,
indivs=80984, elapsed_secs=1403, mean=0.603377, stdev=0.153761, best fit=0.669400, best_overall=0.669400, mean_diversity=0.194462,
indivs=91082, elapsed_secs=1667, mean=0.615702, stdev=0.128131, best fit=0.669400, best_overall=0.669400, mean_diversity=0.183975,
indivs=101180, elapsed_secs=1946, mean=0.601781, stdev=0.164394, best fit=0.669400, best_overall=0.669400, mean_diversity=0.175538,
indivs=111278, elapsed_secs=2277, mean=0.620030, stdev=0.112418, best fit=0.669400, best_overall=0.669400, mean_diversity=0.224273,
indivs=121376, elapsed_secs=2584, mean=0.633965, stdev=0.097097, best fit=0.669400, best_overall=0.669400, mean_diversity=0.095472,
indivs=131474, elapsed_secs=2793, mean=0.604375, stdev=0.164956, best fit=0.671300, best_overall=0.671300, mean_diversity=0.169840,
indivs=141572, elapsed_secs=3039, mean=0.601494, stdev=0.164895, best fit=0.671400, best_overall=0.671400, mean_diversity=0.117665,
indivs=151670, elapsed_secs=3280, mean=0.622133, stdev=0.151186, best fit=0.672200, best_overall=0.672200, mean_diversity=0.148797,
indivs=161768, elapsed_secs=3514, mean=0.602802, stdev=0.174559, best fit=0.672300, best_overall=0.672300, mean_diversity=0.124049,
indivs=171866, elapsed_secs=3763, mean=0.606601, stdev=0.176177, best fit=0.676800, best_overall=0.676800, mean_diversity=0.109974,
