Random seed = 1393133321
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:2938
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=159, mean=0.495028, stdev=0.073237, best fit=0.570400, best_overall=0.570400, mean_diversity=0.177522,
indivs=20396, elapsed_secs=390, mean=0.535496, stdev=0.098199, best fit=0.576600, best_overall=0.576600, mean_diversity=0.247952,
indivs=30494, elapsed_secs=677, mean=0.523725, stdev=0.095443, best fit=0.577500, best_overall=0.577500, mean_diversity=0.158734,
indivs=40592, elapsed_secs=981, mean=0.535505, stdev=0.061071, best fit=0.587100, best_overall=0.587100, mean_diversity=0.249760,
indivs=50690, elapsed_secs=1246, mean=0.574628, stdev=0.136404, best fit=0.669200, best_overall=0.669200, mean_diversity=0.155211,
indivs=60788, elapsed_secs=1501, mean=0.586211, stdev=0.142577, best fit=0.669200, best_overall=0.669200, mean_diversity=0.206553,
indivs=70886, elapsed_secs=1783, mean=0.605107, stdev=0.102132, best fit=0.669500, best_overall=0.669500, mean_diversity=0.153370,
indivs=80984, elapsed_secs=2064, mean=0.549997, stdev=0.190768, best fit=0.669500, best_overall=0.669500, mean_diversity=0.130453,
indivs=91082, elapsed_secs=2383, mean=0.565257, stdev=0.161330, best fit=0.669500, best_overall=0.669500, mean_diversity=0.162909,
indivs=101180, elapsed_secs=2667, mean=0.572308, stdev=0.178234, best fit=0.669800, best_overall=0.669800, mean_diversity=0.141533,
indivs=111278, elapsed_secs=2965, mean=0.579363, stdev=0.154360, best fit=0.669800, best_overall=0.669800, mean_diversity=0.111210,
indivs=121376, elapsed_secs=3248, mean=0.605245, stdev=0.141299, best fit=0.669800, best_overall=0.669800, mean_diversity=0.151840,
indivs=131474, elapsed_secs=3529, mean=0.588225, stdev=0.153940, best fit=0.669800, best_overall=0.669800, mean_diversity=0.146723,
indivs=141572, elapsed_secs=3815, mean=0.572044, stdev=0.164499, best fit=0.669800, best_overall=0.669800, mean_diversity=0.132365,
indivs=151670, elapsed_secs=4070, mean=0.615057, stdev=0.098380, best fit=0.669800, best_overall=0.669800, mean_diversity=0.117014,
indivs=161768, elapsed_secs=4345, mean=0.582378, stdev=0.165577, best fit=0.670000, best_overall=0.670000, mean_diversity=0.114868,
indivs=171866, elapsed_secs=4596, mean=0.569270, stdev=0.192125, best fit=0.670000, best_overall=0.670000, mean_diversity=0.127397,
indivs=181964, elapsed_secs=4854, mean=0.577878, stdev=0.154570, best fit=0.670000, best_overall=0.670000, mean_diversity=0.124472,
indivs=192062, elapsed_secs=5133, mean=0.582457, stdev=0.175009, best fit=0.670000, best_overall=0.670000, mean_diversity=0.077338,
indivs=202160, elapsed_secs=5373, mean=0.528468, stdev=0.232712, best fit=0.670000, best_overall=0.670000, mean_diversity=0.111278,
indivs=212258, elapsed_secs=5632, mean=0.556854, stdev=0.205165, best fit=0.670000, best_overall=0.670000, mean_diversity=0.118872,
indivs=222356, elapsed_secs=5899, mean=0.587301, stdev=0.132475, best fit=0.672300, best_overall=0.672300, mean_diversity=0.130105,
indivs=232454, elapsed_secs=6218, mean=0.562981, stdev=0.200760, best fit=0.672600, best_overall=0.672600, mean_diversity=0.100816,
indivs=242552, elapsed_secs=6532, mean=0.576025, stdev=0.184371, best fit=0.672700, best_overall=0.672700, mean_diversity=0.137649,
indivs=252650, elapsed_secs=6803, mean=0.581811, stdev=0.153537, best fit=0.673100, best_overall=0.673100, mean_diversity=0.227810,
indivs=262748, elapsed_secs=7059, mean=0.599527, stdev=0.154895, best fit=0.673100, best_overall=0.673100, mean_diversity=0.327170,
indivs=272846, elapsed_secs=7338, mean=0.572594, stdev=0.177464, best fit=0.673100, best_overall=0.673100, mean_diversity=0.208503,
indivs=282944, elapsed_secs=7676, mean=0.556628, stdev=0.211824, best fit=0.674700, best_overall=0.674700, mean_diversity=0.126547,
indivs=293042, elapsed_secs=8034, mean=0.553589, stdev=0.216162, best fit=0.674800, best_overall=0.674800, mean_diversity=0.151078,
indivs=303140, elapsed_secs=8394, mean=0.508835, stdev=0.239613, best fit=0.674800, best_overall=0.674800, mean_diversity=0.175671,
indivs=313238, elapsed_secs=8758, mean=0.562381, stdev=0.200617, best fit=0.674800, best_overall=0.674800, mean_diversity=0.084800,
indivs=323336, elapsed_secs=9112, mean=0.536238, stdev=0.204250, best fit=0.674800, best_overall=0.674800, mean_diversity=0.108514,
indivs=333434, elapsed_secs=9469, mean=0.547364, stdev=0.213444, best fit=0.675000, best_overall=0.675000, mean_diversity=0.174421,
indivs=343532, elapsed_secs=9817, mean=0.566977, stdev=0.209297, best fit=0.675000, best_overall=0.675000, mean_diversity=0.213876,
indivs=353630, elapsed_secs=10170, mean=0.555651, stdev=0.183116, best fit=0.675000, best_overall=0.675000, mean_diversity=0.128308,
indivs=363728, elapsed_secs=10525, mean=0.566391, stdev=0.217552, best fit=0.675000, best_overall=0.675000, mean_diversity=0.139205,
indivs=373826, elapsed_secs=10878, mean=0.549325, stdev=0.207096, best fit=0.675000, best_overall=0.675000, mean_diversity=0.085583,
indivs=383924, elapsed_secs=11234, mean=0.564432, stdev=0.176230, best fit=0.675000, best_overall=0.675000, mean_diversity=0.243395,
indivs=394022, elapsed_secs=11592, mean=0.553580, stdev=0.199547, best fit=0.675000, best_overall=0.675000, mean_diversity=0.156294,
indivs=404120, elapsed_secs=11948, mean=0.576127, stdev=0.176518, best fit=0.675000, best_overall=0.675000, mean_diversity=0.084444,
indivs=414218, elapsed_secs=12294, mean=0.545293, stdev=0.215465, best fit=0.675000, best_overall=0.675000, mean_diversity=0.186493,
indivs=424316, elapsed_secs=12600, mean=0.600869, stdev=0.145667, best fit=0.675000, best_overall=0.675000, mean_diversity=0.177770,
indivs=434414, elapsed_secs=12890, mean=0.584815, stdev=0.151808, best fit=0.675000, best_overall=0.675000, mean_diversity=0.158700,
indivs=444512, elapsed_secs=13205, mean=0.598812, stdev=0.152902, best fit=0.675000, best_overall=0.675000, mean_diversity=0.097489,
indivs=454610, elapsed_secs=13502, mean=0.558689, stdev=0.200488, best fit=0.675000, best_overall=0.675000, mean_diversity=0.093197,
indivs=464708, elapsed_secs=13785, mean=0.584420, stdev=0.148019, best fit=0.675000, best_overall=0.675000, mean_diversity=0.183771,
indivs=474806, elapsed_secs=14071, mean=0.539756, stdev=0.226555, best fit=0.675000, best_overall=0.675000, mean_diversity=0.252515,
indivs=484904, elapsed_secs=14389, mean=0.545812, stdev=0.211992, best fit=0.675000, best_overall=0.675000, mean_diversity=0.156941,
indivs=495002, elapsed_secs=14680, mean=0.579647, stdev=0.159421, best fit=0.675000, best_overall=0.675000, mean_diversity=0.163718,
indivs=505100, elapsed_secs=14962, mean=0.573424, stdev=0.193388, best fit=0.675000, best_overall=0.675000, mean_diversity=0.134000,
indivs=515198, elapsed_secs=15262, mean=0.542272, stdev=0.223360, best fit=0.675000, best_overall=0.675000, mean_diversity=0.130894,
indivs=525296, elapsed_secs=15539, mean=0.592209, stdev=0.166158, best fit=0.675000, best_overall=0.675000, mean_diversity=0.138000,
indivs=535394, elapsed_secs=15883, mean=0.596711, stdev=0.143577, best fit=0.675000, best_overall=0.675000, mean_diversity=0.134837,
