Random seed = 1491622866
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:65031
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10230, elapsed_secs=3, mean=0.604745, stdev=0.078152, best fit=0.668900, best_overall=0.668900, mean_diversity=0.101211,
indivs=20283, elapsed_secs=11, mean=0.608240, stdev=0.084127, best fit=0.669100, best_overall=0.669100, mean_diversity=0.149645,
indivs=30412, elapsed_secs=38, mean=0.615905, stdev=0.078503, best fit=0.669100, best_overall=0.669100, mean_diversity=0.186260,
indivs=40492, elapsed_secs=74, mean=0.631998, stdev=0.065408, best fit=0.670200, best_overall=0.670200, mean_diversity=0.129198,
indivs=50497, elapsed_secs=126, mean=0.615003, stdev=0.073984, best fit=0.670200, best_overall=0.670200, mean_diversity=0.163419,
indivs=60578, elapsed_secs=149, mean=0.594551, stdev=0.079480, best fit=0.670200, best_overall=0.670200, mean_diversity=0.225980,
indivs=70599, elapsed_secs=177, mean=0.613513, stdev=0.069698, best fit=0.671400, best_overall=0.671400, mean_diversity=0.162815,
indivs=80678, elapsed_secs=205, mean=0.600657, stdev=0.068240, best fit=0.671800, best_overall=0.671800, mean_diversity=0.215346,
indivs=90698, elapsed_secs=217, mean=0.593259, stdev=0.069676, best fit=0.671800, best_overall=0.671800, mean_diversity=0.187082,
indivs=100812, elapsed_secs=228, mean=0.631819, stdev=0.068409, best fit=0.671800, best_overall=0.671800, mean_diversity=0.141259,
indivs=110925, elapsed_secs=264, mean=0.612796, stdev=0.081197, best fit=0.671800, best_overall=0.671800, mean_diversity=0.209415,
indivs=121048, elapsed_secs=277, mean=0.619227, stdev=0.096429, best fit=0.671800, best_overall=0.671800, mean_diversity=0.200521,
indivs=131101, elapsed_secs=292, mean=0.590313, stdev=0.069525, best fit=0.671800, best_overall=0.671800, mean_diversity=0.186282,
indivs=141139, elapsed_secs=308, mean=0.629737, stdev=0.070915, best fit=0.671800, best_overall=0.671800, mean_diversity=0.223943,
indivs=151248, elapsed_secs=333, mean=0.605116, stdev=0.077208, best fit=0.671800, best_overall=0.671800, mean_diversity=0.281571,
indivs=161363, elapsed_secs=360, mean=0.600840, stdev=0.067785, best fit=0.671800, best_overall=0.671800, mean_diversity=0.158137,
indivs=171459, elapsed_secs=387, mean=0.592901, stdev=0.062629, best fit=0.671800, best_overall=0.671800, mean_diversity=0.079525,
indivs=181536, elapsed_secs=397, mean=0.614776, stdev=0.073913, best fit=0.671800, best_overall=0.671800, mean_diversity=0.203410,
indivs=191553, elapsed_secs=406, mean=0.586255, stdev=0.095226, best fit=0.671800, best_overall=0.671800, mean_diversity=0.251907,
indivs=201703, elapsed_secs=423, mean=0.624855, stdev=0.064949, best fit=0.671800, best_overall=0.671800, mean_diversity=0.148389,
indivs=211745, elapsed_secs=441, mean=0.608483, stdev=0.075827, best fit=0.671800, best_overall=0.671800, mean_diversity=0.210788,
indivs=221772, elapsed_secs=467, mean=0.637695, stdev=0.065043, best fit=0.671800, best_overall=0.671800, mean_diversity=0.233119,
indivs=231816, elapsed_secs=481, mean=0.590293, stdev=0.111628, best fit=0.671800, best_overall=0.671800, mean_diversity=0.104359,
indivs=241830, elapsed_secs=513, mean=0.629805, stdev=0.071540, best fit=0.671800, best_overall=0.671800, mean_diversity=0.142175,
indivs=251870, elapsed_secs=535, mean=0.600166, stdev=0.067548, best fit=0.671800, best_overall=0.671800, mean_diversity=0.166923,
indivs=261952, elapsed_secs=544, mean=0.633453, stdev=0.069871, best fit=0.671800, best_overall=0.671800, mean_diversity=0.197326,
indivs=272087, elapsed_secs=552, mean=0.599771, stdev=0.074755, best fit=0.671800, best_overall=0.671800, mean_diversity=0.217491,
indivs=282157, elapsed_secs=584, mean=0.594385, stdev=0.086784, best fit=0.671800, best_overall=0.671800, mean_diversity=0.195267,
indivs=292169, elapsed_secs=609, mean=0.613236, stdev=0.077469, best fit=0.671800, best_overall=0.671800, mean_diversity=0.274229,
indivs=302250, elapsed_secs=653, mean=0.607437, stdev=0.066469, best fit=0.671800, best_overall=0.671800, mean_diversity=0.244640,
indivs=312283, elapsed_secs=682, mean=0.631350, stdev=0.070123, best fit=0.671800, best_overall=0.671800, mean_diversity=0.194063,
indivs=322330, elapsed_secs=700, mean=0.611584, stdev=0.086375, best fit=0.671800, best_overall=0.671800, mean_diversity=0.088630,
indivs=332372, elapsed_secs=712, mean=0.616273, stdev=0.069184, best fit=0.671800, best_overall=0.671800, mean_diversity=0.170000,
indivs=342470, elapsed_secs=738, mean=0.595523, stdev=0.067104, best fit=0.671800, best_overall=0.671800, mean_diversity=0.162903,
indivs=352533, elapsed_secs=744, mean=0.604919, stdev=0.053912, best fit=0.671800, best_overall=0.671800, mean_diversity=0.132875,
indivs=362642, elapsed_secs=759, mean=0.616424, stdev=0.076969, best fit=0.671800, best_overall=0.671800, mean_diversity=0.196657,
indivs=372748, elapsed_secs=768, mean=0.614126, stdev=0.067980, best fit=0.671800, best_overall=0.671800, mean_diversity=0.143661,
indivs=382794, elapsed_secs=780, mean=0.601397, stdev=0.058556, best fit=0.671800, best_overall=0.671800, mean_diversity=0.196994,
indivs=392868, elapsed_secs=792, mean=0.619078, stdev=0.073502, best fit=0.671800, best_overall=0.671800, mean_diversity=0.128262,
indivs=402878, elapsed_secs=813, mean=0.633255, stdev=0.072531, best fit=0.671800, best_overall=0.671800, mean_diversity=0.171486,
indivs=412975, elapsed_secs=826, mean=0.620164, stdev=0.096544, best fit=0.671800, best_overall=0.671800, mean_diversity=0.131508,
indivs=423001, elapsed_secs=841, mean=0.617385, stdev=0.078813, best fit=0.671800, best_overall=0.671800, mean_diversity=0.175353,
indivs=433069, elapsed_secs=856, mean=0.602787, stdev=0.064641, best fit=0.671800, best_overall=0.671800, mean_diversity=0.155146,
indivs=443094, elapsed_secs=870, mean=0.619157, stdev=0.071395, best fit=0.672900, best_overall=0.672900, mean_diversity=0.155209,
indivs=453138, elapsed_secs=879, mean=0.575568, stdev=0.050429, best fit=0.672900, best_overall=0.672900, mean_diversity=0.163113,
indivs=463186, elapsed_secs=894, mean=0.598843, stdev=0.080169, best fit=0.672900, best_overall=0.672900, mean_diversity=0.178313,
indivs=473266, elapsed_secs=903, mean=0.621058, stdev=0.073345, best fit=0.672900, best_overall=0.672900, mean_diversity=0.338800,
indivs=483389, elapsed_secs=912, mean=0.602560, stdev=0.079035, best fit=0.672900, best_overall=0.672900, mean_diversity=0.124096,
indivs=493425, elapsed_secs=931, mean=0.611873, stdev=0.077659, best fit=0.672900, best_overall=0.672900, mean_diversity=0.131440,
indivs=503460, elapsed_secs=950, mean=0.583057, stdev=0.084384, best fit=0.672900, best_overall=0.672900, mean_diversity=0.152734,
indivs=513464, elapsed_secs=977, mean=0.604303, stdev=0.072736, best fit=0.672900, best_overall=0.672900, mean_diversity=0.217317,
indivs=523535, elapsed_secs=983, mean=0.596254, stdev=0.054746, best fit=0.672900, best_overall=0.672900, mean_diversity=0.105127,
indivs=533605, elapsed_secs=990, mean=0.586201, stdev=0.077456, best fit=0.672900, best_overall=0.672900, mean_diversity=0.120839,
indivs=543637, elapsed_secs=1001, mean=0.592503, stdev=0.077303, best fit=0.672900, best_overall=0.672900, mean_diversity=0.119699,
indivs=553774, elapsed_secs=1013, mean=0.602309, stdev=0.093640, best fit=0.672900, best_overall=0.672900, mean_diversity=0.190314,
indivs=563877, elapsed_secs=1031, mean=0.591547, stdev=0.065516, best fit=0.672900, best_overall=0.672900, mean_diversity=0.267188,
indivs=573877, elapsed_secs=1045, mean=0.623817, stdev=0.071444, best fit=0.672900, best_overall=0.672900, mean_diversity=0.142970,
indivs=584015, elapsed_secs=1086, mean=0.598400, stdev=0.084374, best fit=0.672900, best_overall=0.672900, mean_diversity=0.198522,
indivs=594139, elapsed_secs=1094, mean=0.623915, stdev=0.094491, best fit=0.672900, best_overall=0.672900, mean_diversity=0.199104,
indivs=604196, elapsed_secs=1106, mean=0.636355, stdev=0.066988, best fit=0.672900, best_overall=0.672900, mean_diversity=0.151068,
indivs=614234, elapsed_secs=1140, mean=0.622031, stdev=0.093155, best fit=0.672900, best_overall=0.672900, mean_diversity=0.186581,
indivs=624306, elapsed_secs=1158, mean=0.607282, stdev=0.083136, best fit=0.672900, best_overall=0.672900, mean_diversity=0.176700,
indivs=634324, elapsed_secs=1207, mean=0.612487, stdev=0.081233, best fit=0.672900, best_overall=0.672900, mean_diversity=0.160110,
indivs=644351, elapsed_secs=1229, mean=0.585968, stdev=0.096271, best fit=0.672900, best_overall=0.672900, mean_diversity=0.236557,
indivs=654352, elapsed_secs=1244, mean=0.597946, stdev=0.054481, best fit=0.672900, best_overall=0.672900, mean_diversity=0.224398,
indivs=664499, elapsed_secs=1256, mean=0.582587, stdev=0.142210, best fit=0.672900, best_overall=0.672900, mean_diversity=0.121232,
indivs=674594, elapsed_secs=1264, mean=0.585156, stdev=0.078839, best fit=0.672900, best_overall=0.672900, mean_diversity=0.190108,
indivs=684656, elapsed_secs=1277, mean=0.590633, stdev=0.058005, best fit=0.672900, best_overall=0.672900, mean_diversity=0.125831,
indivs=694774, elapsed_secs=1289, mean=0.604444, stdev=0.081896, best fit=0.672900, best_overall=0.672900, mean_diversity=0.164763,
indivs=704800, elapsed_secs=1298, mean=0.627200, stdev=0.092796, best fit=0.672900, best_overall=0.672900, mean_diversity=0.271778,
indivs=714830, elapsed_secs=1310, mean=0.558167, stdev=0.052955, best fit=0.672900, best_overall=0.672900, mean_diversity=0.149643,
indivs=724851, elapsed_secs=1322, mean=0.587302, stdev=0.092904, best fit=0.672900, best_overall=0.672900, mean_diversity=0.219356,
indivs=734913, elapsed_secs=1331, mean=0.592889, stdev=0.073940, best fit=0.672900, best_overall=0.672900, mean_diversity=0.129656,
indivs=744929, elapsed_secs=1350, mean=0.600418, stdev=0.057446, best fit=0.672900, best_overall=0.672900, mean_diversity=0.127273,
indivs=754985, elapsed_secs=1374, mean=0.593020, stdev=0.151947, best fit=0.672900, best_overall=0.672900, mean_diversity=0.098721,
indivs=765073, elapsed_secs=1404, mean=0.589238, stdev=0.061701, best fit=0.672900, best_overall=0.672900, mean_diversity=0.228969,
indivs=775137, elapsed_secs=1412, mean=0.600962, stdev=0.116525, best fit=0.672900, best_overall=0.672900, mean_diversity=0.132092,
indivs=785145, elapsed_secs=1422, mean=0.611551, stdev=0.100258, best fit=0.672900, best_overall=0.672900, mean_diversity=0.152169,
indivs=795230, elapsed_secs=1442, mean=0.609892, stdev=0.092138, best fit=0.672900, best_overall=0.672900, mean_diversity=0.128125,
indivs=805252, elapsed_secs=1449, mean=0.610190, stdev=0.099867, best fit=0.672900, best_overall=0.672900, mean_diversity=0.127185,
indivs=815383, elapsed_secs=1460, mean=0.610576, stdev=0.077193, best fit=0.672900, best_overall=0.672900, mean_diversity=0.123381,
indivs=825510, elapsed_secs=1474, mean=0.586848, stdev=0.088181, best fit=0.672900, best_overall=0.672900, mean_diversity=0.188168,
indivs=835631, elapsed_secs=1509, mean=0.619891, stdev=0.078371, best fit=0.672900, best_overall=0.672900, mean_diversity=0.114110,
indivs=845664, elapsed_secs=1543, mean=0.615520, stdev=0.071706, best fit=0.672900, best_overall=0.672900, mean_diversity=0.097220,
