Random seed = 1508262617
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:31257
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10233, elapsed_secs=20, mean=0.507936, stdev=0.005574, best fit=0.512400, best_overall=0.512400, mean_diversity=0.172833,
indivs=20252, elapsed_secs=27, mean=0.624997, stdev=0.066999, best fit=0.669000, best_overall=0.669000, mean_diversity=0.186185,
indivs=30368, elapsed_secs=36, mean=0.618742, stdev=0.114972, best fit=0.674200, best_overall=0.674200, mean_diversity=0.072995,
indivs=40428, elapsed_secs=48, mean=0.551613, stdev=0.234394, best fit=0.687600, best_overall=0.687600, mean_diversity=0.098221,
indivs=50510, elapsed_secs=80, mean=0.616593, stdev=0.058373, best fit=0.687900, best_overall=0.687900, mean_diversity=0.164539,
indivs=60533, elapsed_secs=98, mean=0.642071, stdev=0.096257, best fit=0.690700, best_overall=0.690700, mean_diversity=0.111316,
indivs=70550, elapsed_secs=113, mean=0.599515, stdev=0.094993, best fit=0.693000, best_overall=0.693000, mean_diversity=0.098409,
indivs=80701, elapsed_secs=137, mean=0.598692, stdev=0.128234, best fit=0.693000, best_overall=0.693000, mean_diversity=0.067686,
indivs=90724, elapsed_secs=148, mean=0.589992, stdev=0.111676, best fit=0.693000, best_overall=0.693000, mean_diversity=0.172722,
indivs=100803, elapsed_secs=233, mean=0.615783, stdev=0.071847, best fit=0.693000, best_overall=0.693000, mean_diversity=0.179657,
indivs=110886, elapsed_secs=283, mean=0.598566, stdev=0.081662, best fit=0.693000, best_overall=0.693000, mean_diversity=0.124359,
indivs=120909, elapsed_secs=293, mean=0.609088, stdev=0.083105, best fit=0.693000, best_overall=0.693000, mean_diversity=0.144458,
indivs=130914, elapsed_secs=308, mean=0.616551, stdev=0.055965, best fit=0.693000, best_overall=0.693000, mean_diversity=0.122326,
indivs=140967, elapsed_secs=327, mean=0.614088, stdev=0.073813, best fit=0.693000, best_overall=0.693000, mean_diversity=0.108654,
indivs=151061, elapsed_secs=358, mean=0.613015, stdev=0.131386, best fit=0.693000, best_overall=0.693000, mean_diversity=0.192676,
indivs=161063, elapsed_secs=408, mean=0.604532, stdev=0.064299, best fit=0.693000, best_overall=0.693000, mean_diversity=0.171871,
indivs=171155, elapsed_secs=433, mean=0.624246, stdev=0.076011, best fit=0.693000, best_overall=0.693000, mean_diversity=0.170000,
indivs=181169, elapsed_secs=475, mean=0.613324, stdev=0.070734, best fit=0.693000, best_overall=0.693000, mean_diversity=0.181062,
indivs=191187, elapsed_secs=493, mean=0.640554, stdev=0.062451, best fit=0.693000, best_overall=0.693000, mean_diversity=0.148353,
indivs=201241, elapsed_secs=502, mean=0.624564, stdev=0.097382, best fit=0.693000, best_overall=0.693000, mean_diversity=0.165043,
indivs=211299, elapsed_secs=544, mean=0.623044, stdev=0.083279, best fit=0.693000, best_overall=0.693000, mean_diversity=0.164951,
indivs=221344, elapsed_secs=556, mean=0.601170, stdev=0.091493, best fit=0.693000, best_overall=0.693000, mean_diversity=0.117765,
indivs=231368, elapsed_secs=577, mean=0.587416, stdev=0.119503, best fit=0.693000, best_overall=0.693000, mean_diversity=0.105695,
indivs=241433, elapsed_secs=679, mean=0.608263, stdev=0.114604, best fit=0.693000, best_overall=0.693000, mean_diversity=0.123892,
indivs=251546, elapsed_secs=692, mean=0.637115, stdev=0.109828, best fit=0.693000, best_overall=0.693000, mean_diversity=0.128855,
indivs=261598, elapsed_secs=703, mean=0.605607, stdev=0.134606, best fit=0.693000, best_overall=0.693000, mean_diversity=0.166517,
indivs=271633, elapsed_secs=753, mean=0.623874, stdev=0.102480, best fit=0.693000, best_overall=0.693000, mean_diversity=0.190969,
indivs=281682, elapsed_secs=777, mean=0.640923, stdev=0.111448, best fit=0.693000, best_overall=0.693000, mean_diversity=0.162436,
indivs=291763, elapsed_secs=808, mean=0.628429, stdev=0.130931, best fit=0.693000, best_overall=0.693000, mean_diversity=0.140251,
indivs=301765, elapsed_secs=836, mean=0.611912, stdev=0.091028, best fit=0.693000, best_overall=0.693000, mean_diversity=0.176932,
indivs=311820, elapsed_secs=874, mean=0.622503, stdev=0.131129, best fit=0.693000, best_overall=0.693000, mean_diversity=0.144918,
indivs=321983, elapsed_secs=901, mean=0.584027, stdev=0.171402, best fit=0.693000, best_overall=0.693000, mean_diversity=0.152997,
indivs=332018, elapsed_secs=924, mean=0.637591, stdev=0.084148, best fit=0.693000, best_overall=0.693000, mean_diversity=0.122112,
indivs=342142, elapsed_secs=954, mean=0.620449, stdev=0.131312, best fit=0.693000, best_overall=0.693000, mean_diversity=0.186255,
indivs=352175, elapsed_secs=978, mean=0.629165, stdev=0.139605, best fit=0.696300, best_overall=0.696300, mean_diversity=0.178032,
indivs=362310, elapsed_secs=1017, mean=0.625196, stdev=0.102553, best fit=0.696700, best_overall=0.696700, mean_diversity=0.092204,
indivs=372323, elapsed_secs=1046, mean=0.635581, stdev=0.120184, best fit=0.699700, best_overall=0.699700, mean_diversity=0.154328,
indivs=382353, elapsed_secs=1065, mean=0.627442, stdev=0.121104, best fit=0.699900, best_overall=0.699900, mean_diversity=0.134211,
indivs=392443, elapsed_secs=1095, mean=0.599359, stdev=0.101780, best fit=0.699900, best_overall=0.699900, mean_diversity=0.184412,
indivs=402594, elapsed_secs=1125, mean=0.599733, stdev=0.181660, best fit=0.699900, best_overall=0.699900, mean_diversity=0.182603,
