Random seed = 1512496619
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:84467
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10292, elapsed_secs=52, mean=0.519696, stdev=0.015479, best fit=0.548600, best_overall=0.548600, mean_diversity=0.263897,
indivs=20429, elapsed_secs=76, mean=0.591016, stdev=0.095882, best fit=0.669000, best_overall=0.669000, mean_diversity=0.107338,
indivs=30446, elapsed_secs=86, mean=0.617048, stdev=0.112561, best fit=0.669000, best_overall=0.669000, mean_diversity=0.137069,
indivs=40508, elapsed_secs=102, mean=0.620737, stdev=0.088442, best fit=0.669100, best_overall=0.669100, mean_diversity=0.093009,
indivs=50634, elapsed_secs=111, mean=0.624820, stdev=0.111088, best fit=0.669100, best_overall=0.669100, mean_diversity=0.083809,
indivs=60668, elapsed_secs=126, mean=0.581430, stdev=0.118248, best fit=0.669200, best_overall=0.669200, mean_diversity=0.162243,
indivs=70831, elapsed_secs=155, mean=0.598845, stdev=0.138208, best fit=0.669500, best_overall=0.669500, mean_diversity=0.107157,
indivs=80931, elapsed_secs=196, mean=0.557557, stdev=0.199757, best fit=0.671000, best_overall=0.671000, mean_diversity=0.175404,
indivs=90941, elapsed_secs=249, mean=0.587549, stdev=0.109414, best fit=0.672700, best_overall=0.672700, mean_diversity=0.120755,
indivs=101065, elapsed_secs=294, mean=0.607834, stdev=0.101932, best fit=0.673900, best_overall=0.673900, mean_diversity=0.157520,
indivs=111213, elapsed_secs=335, mean=0.569935, stdev=0.208009, best fit=0.674200, best_overall=0.674200, mean_diversity=0.164184,
indivs=121225, elapsed_secs=365, mean=0.568549, stdev=0.193129, best fit=0.674400, best_overall=0.674400, mean_diversity=0.086232,
indivs=131249, elapsed_secs=396, mean=0.603147, stdev=0.094262, best fit=0.674400, best_overall=0.674400, mean_diversity=0.159782,
indivs=141375, elapsed_secs=440, mean=0.617076, stdev=0.137385, best fit=0.674700, best_overall=0.674700, mean_diversity=0.061230,
indivs=151447, elapsed_secs=471, mean=0.606110, stdev=0.125460, best fit=0.674700, best_overall=0.674700, mean_diversity=0.084972,
indivs=161496, elapsed_secs=505, mean=0.596011, stdev=0.128795, best fit=0.674700, best_overall=0.674700, mean_diversity=0.108855,
indivs=171588, elapsed_secs=559, mean=0.596354, stdev=0.064422, best fit=0.674700, best_overall=0.674700, mean_diversity=0.198007,
indivs=181684, elapsed_secs=588, mean=0.620118, stdev=0.073261, best fit=0.674700, best_overall=0.674700, mean_diversity=0.110795,
indivs=191767, elapsed_secs=622, mean=0.611240, stdev=0.111531, best fit=0.674700, best_overall=0.674700, mean_diversity=0.157182,
indivs=201857, elapsed_secs=677, mean=0.579169, stdev=0.103558, best fit=0.674700, best_overall=0.674700, mean_diversity=0.110788,
indivs=211986, elapsed_secs=706, mean=0.601263, stdev=0.110397, best fit=0.674700, best_overall=0.674700, mean_diversity=0.118166,
indivs=222106, elapsed_secs=772, mean=0.617407, stdev=0.090481, best fit=0.674700, best_overall=0.674700, mean_diversity=0.225086,
indivs=232165, elapsed_secs=802, mean=0.610432, stdev=0.083379, best fit=0.674700, best_overall=0.674700, mean_diversity=0.157095,
indivs=242261, elapsed_secs=841, mean=0.579157, stdev=0.142941, best fit=0.674700, best_overall=0.674700, mean_diversity=0.144353,
indivs=252331, elapsed_secs=869, mean=0.594535, stdev=0.111544, best fit=0.674700, best_overall=0.674700, mean_diversity=0.149278,
indivs=262390, elapsed_secs=901, mean=0.575538, stdev=0.158614, best fit=0.674700, best_overall=0.674700, mean_diversity=0.394770,
indivs=272428, elapsed_secs=932, mean=0.588724, stdev=0.157044, best fit=0.674700, best_overall=0.674700, mean_diversity=0.175077,
indivs=282476, elapsed_secs=974, mean=0.569388, stdev=0.125386, best fit=0.674700, best_overall=0.674700, mean_diversity=0.151628,
indivs=292514, elapsed_secs=1006, mean=0.622748, stdev=0.112926, best fit=0.674700, best_overall=0.674700, mean_diversity=0.112236,
indivs=302576, elapsed_secs=1054, mean=0.608800, stdev=0.115163, best fit=0.674700, best_overall=0.674700, mean_diversity=0.088905,
indivs=312589, elapsed_secs=1085, mean=0.616965, stdev=0.115221, best fit=0.674700, best_overall=0.674700, mean_diversity=0.137241,
indivs=322693, elapsed_secs=1117, mean=0.582282, stdev=0.120302, best fit=0.674700, best_overall=0.674700, mean_diversity=0.061462,
indivs=332746, elapsed_secs=1144, mean=0.594869, stdev=0.113415, best fit=0.674700, best_overall=0.674700, mean_diversity=0.166398,
indivs=342864, elapsed_secs=1170, mean=0.627843, stdev=0.071899, best fit=0.674700, best_overall=0.674700, mean_diversity=0.091408,
indivs=352889, elapsed_secs=1198, mean=0.596295, stdev=0.160792, best fit=0.674700, best_overall=0.674700, mean_diversity=0.174066,
indivs=362896, elapsed_secs=1228, mean=0.605723, stdev=0.128508, best fit=0.674700, best_overall=0.674700, mean_diversity=0.101246,
indivs=372951, elapsed_secs=1255, mean=0.596505, stdev=0.161813, best fit=0.674700, best_overall=0.674700, mean_diversity=0.160281,
indivs=383116, elapsed_secs=1294, mean=0.596631, stdev=0.167686, best fit=0.674700, best_overall=0.674700, mean_diversity=0.135871,
indivs=393150, elapsed_secs=1328, mean=0.614242, stdev=0.113048, best fit=0.674700, best_overall=0.674700, mean_diversity=0.106491,
indivs=403181, elapsed_secs=1358, mean=0.609346, stdev=0.101010, best fit=0.674700, best_overall=0.674700, mean_diversity=0.181423,
indivs=413213, elapsed_secs=1388, mean=0.609934, stdev=0.120182, best fit=0.674700, best_overall=0.674700, mean_diversity=0.190697,
