Random seed = 694402413
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:61980
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=115, mean=0.615453, stdev=0.098891, best fit=0.671800, best_overall=0.671800, mean_diversity=0.344625,
indivs=20396, elapsed_secs=295, mean=0.609860, stdev=0.128575, best fit=0.671800, best_overall=0.671800, mean_diversity=0.322063,
indivs=30494, elapsed_secs=518, mean=0.629410, stdev=0.108494, best fit=0.671800, best_overall=0.671800, mean_diversity=0.375747,
indivs=40592, elapsed_secs=705, mean=0.614987, stdev=0.139909, best fit=0.671800, best_overall=0.671800, mean_diversity=0.118677,
indivs=50690, elapsed_secs=874, mean=0.624928, stdev=0.073814, best fit=0.671800, best_overall=0.671800, mean_diversity=0.352612,
indivs=60788, elapsed_secs=1145, mean=0.608800, stdev=0.140810, best fit=0.671800, best_overall=0.671800, mean_diversity=0.280863,
indivs=70886, elapsed_secs=1342, mean=0.604981, stdev=0.141732, best fit=0.671800, best_overall=0.671800, mean_diversity=0.300429,
indivs=80984, elapsed_secs=1641, mean=0.598999, stdev=0.153863, best fit=0.671800, best_overall=0.671800, mean_diversity=0.206006,
indivs=91082, elapsed_secs=2017, mean=0.603883, stdev=0.141852, best fit=0.671900, best_overall=0.671900, mean_diversity=0.230833,
indivs=101180, elapsed_secs=2315, mean=0.619107, stdev=0.135451, best fit=0.671900, best_overall=0.671900, mean_diversity=0.217103,
indivs=111278, elapsed_secs=2614, mean=0.569005, stdev=0.189657, best fit=0.671900, best_overall=0.671900, mean_diversity=0.305564,
indivs=121376, elapsed_secs=2865, mean=0.627596, stdev=0.111049, best fit=0.671900, best_overall=0.671900, mean_diversity=0.151608,
indivs=131474, elapsed_secs=3152, mean=0.620553, stdev=0.118615, best fit=0.671900, best_overall=0.671900, mean_diversity=0.193477,
indivs=141572, elapsed_secs=3462, mean=0.581987, stdev=0.201578, best fit=0.671900, best_overall=0.671900, mean_diversity=0.126605,
indivs=151670, elapsed_secs=3775, mean=0.599366, stdev=0.154328, best fit=0.671900, best_overall=0.671900, mean_diversity=0.095836,
indivs=161768, elapsed_secs=4093, mean=0.623348, stdev=0.111400, best fit=0.671900, best_overall=0.671900, mean_diversity=0.158522,
indivs=171866, elapsed_secs=4374, mean=0.627206, stdev=0.117238, best fit=0.671900, best_overall=0.671900, mean_diversity=0.268931,
indivs=181964, elapsed_secs=4664, mean=0.608714, stdev=0.129057, best fit=0.672100, best_overall=0.672100, mean_diversity=0.188063,
indivs=192062, elapsed_secs=4890, mean=0.606273, stdev=0.129494, best fit=0.672100, best_overall=0.672100, mean_diversity=0.219403,
indivs=202160, elapsed_secs=5083, mean=0.610607, stdev=0.128589, best fit=0.672100, best_overall=0.672100, mean_diversity=0.163230,
indivs=212258, elapsed_secs=5383, mean=0.592353, stdev=0.174875, best fit=0.672100, best_overall=0.672100, mean_diversity=0.151480,
indivs=222356, elapsed_secs=5698, mean=0.609915, stdev=0.115814, best fit=0.672100, best_overall=0.672100, mean_diversity=0.175589,
indivs=232454, elapsed_secs=6001, mean=0.591782, stdev=0.181790, best fit=0.673700, best_overall=0.673700, mean_diversity=0.153120,
indivs=242552, elapsed_secs=6330, mean=0.605196, stdev=0.147518, best fit=0.673700, best_overall=0.673700, mean_diversity=0.181276,
indivs=252650, elapsed_secs=6619, mean=0.572425, stdev=0.209863, best fit=0.674000, best_overall=0.674000, mean_diversity=0.143333,
indivs=262748, elapsed_secs=6937, mean=0.612002, stdev=0.142437, best fit=0.674300, best_overall=0.674300, mean_diversity=0.119506,
indivs=272846, elapsed_secs=7277, mean=0.605192, stdev=0.170000, best fit=0.674300, best_overall=0.674300, mean_diversity=0.150041,
indivs=282944, elapsed_secs=7553, mean=0.593726, stdev=0.175685, best fit=0.674300, best_overall=0.674300, mean_diversity=0.188894,
indivs=293042, elapsed_secs=7869, mean=0.583521, stdev=0.198444, best fit=0.674300, best_overall=0.674300, mean_diversity=0.162216,
