Random seed = 700851728
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:68395
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=118, mean=0.532423, stdev=0.030058, best fit=0.590900, best_overall=0.590900, mean_diversity=0.327692,
indivs=20396, elapsed_secs=219, mean=0.542727, stdev=0.027142, best fit=0.590900, best_overall=0.590900, mean_diversity=0.152867,
indivs=30494, elapsed_secs=359, mean=0.517104, stdev=0.111355, best fit=0.594000, best_overall=0.594000, mean_diversity=0.161709,
indivs=40592, elapsed_secs=748, mean=0.532981, stdev=0.128234, best fit=0.603200, best_overall=0.603200, mean_diversity=0.188730,
indivs=50690, elapsed_secs=974, mean=0.617264, stdev=0.113972, best fit=0.668900, best_overall=0.668900, mean_diversity=0.175541,
indivs=60788, elapsed_secs=1194, mean=0.602665, stdev=0.164414, best fit=0.669300, best_overall=0.669300, mean_diversity=0.174398,
indivs=70886, elapsed_secs=1394, mean=0.589332, stdev=0.154295, best fit=0.669300, best_overall=0.669300, mean_diversity=0.315976,
indivs=80984, elapsed_secs=1600, mean=0.627673, stdev=0.110353, best fit=0.669300, best_overall=0.669300, mean_diversity=0.179914,
indivs=91082, elapsed_secs=1823, mean=0.631233, stdev=0.091373, best fit=0.670100, best_overall=0.670100, mean_diversity=0.137090,
indivs=101180, elapsed_secs=2051, mean=0.603109, stdev=0.153261, best fit=0.670800, best_overall=0.670800, mean_diversity=0.283162,
indivs=111278, elapsed_secs=2309, mean=0.616041, stdev=0.114440, best fit=0.670800, best_overall=0.670800, mean_diversity=0.248200,
indivs=121376, elapsed_secs=2532, mean=0.590468, stdev=0.187918, best fit=0.681500, best_overall=0.681500, mean_diversity=0.123502,
indivs=131474, elapsed_secs=2819, mean=0.614965, stdev=0.148354, best fit=0.686800, best_overall=0.686800, mean_diversity=0.086594,
indivs=141572, elapsed_secs=3056, mean=0.615299, stdev=0.146595, best fit=0.687600, best_overall=0.687600, mean_diversity=0.248359,
indivs=151670, elapsed_secs=3341, mean=0.591916, stdev=0.182219, best fit=0.688300, best_overall=0.688300, mean_diversity=0.196074,
indivs=161768, elapsed_secs=3661, mean=0.583369, stdev=0.205419, best fit=0.689400, best_overall=0.689400, mean_diversity=0.185638,
indivs=171866, elapsed_secs=3934, mean=0.557013, stdev=0.228361, best fit=0.689400, best_overall=0.689400, mean_diversity=0.182487,
indivs=181964, elapsed_secs=4146, mean=0.556344, stdev=0.219143, best fit=0.689400, best_overall=0.689400, mean_diversity=0.182278,
indivs=192062, elapsed_secs=4433, mean=0.541622, stdev=0.235784, best fit=0.689400, best_overall=0.689400, mean_diversity=0.188649,
indivs=202160, elapsed_secs=4708, mean=0.570391, stdev=0.220195, best fit=0.689400, best_overall=0.689400, mean_diversity=0.120769,
indivs=212258, elapsed_secs=4984, mean=0.547851, stdev=0.247772, best fit=0.689400, best_overall=0.689400, mean_diversity=0.213691,
indivs=222356, elapsed_secs=5289, mean=0.551415, stdev=0.235267, best fit=0.689400, best_overall=0.689400, mean_diversity=0.225255,
indivs=232454, elapsed_secs=5606, mean=0.573527, stdev=0.200695, best fit=0.689400, best_overall=0.689400, mean_diversity=0.253022,
indivs=242552, elapsed_secs=5874, mean=0.584357, stdev=0.193104, best fit=0.689400, best_overall=0.689400, mean_diversity=0.169233,
indivs=252650, elapsed_secs=6163, mean=0.583888, stdev=0.222236, best fit=0.689500, best_overall=0.689500, mean_diversity=0.206538,
