Random seed = 694181875
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:79673
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=129, mean=0.532178, stdev=0.030928, best fit=0.595500, best_overall=0.595500, mean_diversity=0.159291,
indivs=20396, elapsed_secs=323, mean=0.534973, stdev=0.029685, best fit=0.596100, best_overall=0.596100, mean_diversity=0.158914,
indivs=30494, elapsed_secs=510, mean=0.537751, stdev=0.027319, best fit=0.597400, best_overall=0.597400, mean_diversity=0.149357,
indivs=40592, elapsed_secs=696, mean=0.532827, stdev=0.059991, best fit=0.600300, best_overall=0.600300, mean_diversity=0.183562,
indivs=50690, elapsed_secs=880, mean=0.531548, stdev=0.029127, best fit=0.600300, best_overall=0.600300, mean_diversity=0.275000,
indivs=60788, elapsed_secs=1069, mean=0.531601, stdev=0.060806, best fit=0.600300, best_overall=0.600300, mean_diversity=0.168702,
indivs=70886, elapsed_secs=1237, mean=0.587273, stdev=0.163416, best fit=0.669000, best_overall=0.669000, mean_diversity=0.162735,
indivs=80984, elapsed_secs=1416, mean=0.612994, stdev=0.115155, best fit=0.672200, best_overall=0.672200, mean_diversity=0.177224,
indivs=91082, elapsed_secs=1649, mean=0.607191, stdev=0.108184, best fit=0.676000, best_overall=0.676000, mean_diversity=0.187491,
indivs=101180, elapsed_secs=1863, mean=0.626677, stdev=0.087113, best fit=0.676000, best_overall=0.676000, mean_diversity=0.252443,
indivs=111278, elapsed_secs=2003, mean=0.640064, stdev=0.091470, best fit=0.677600, best_overall=0.677600, mean_diversity=0.392531,
indivs=121376, elapsed_secs=2150, mean=0.613142, stdev=0.145988, best fit=0.678000, best_overall=0.678000, mean_diversity=0.213174,
indivs=131474, elapsed_secs=2375, mean=0.631739, stdev=0.114032, best fit=0.678000, best_overall=0.678000, mean_diversity=0.181812,
indivs=141572, elapsed_secs=2707, mean=0.593730, stdev=0.166435, best fit=0.678000, best_overall=0.678000, mean_diversity=0.261280,
indivs=151670, elapsed_secs=2956, mean=0.636974, stdev=0.076232, best fit=0.678500, best_overall=0.678500, mean_diversity=0.250379,
indivs=161768, elapsed_secs=3283, mean=0.626751, stdev=0.103331, best fit=0.679100, best_overall=0.679100, mean_diversity=0.183760,
indivs=171866, elapsed_secs=3541, mean=0.576371, stdev=0.179438, best fit=0.679100, best_overall=0.679100, mean_diversity=0.166667,
indivs=181964, elapsed_secs=3791, mean=0.605892, stdev=0.167328, best fit=0.679100, best_overall=0.679100, mean_diversity=0.259208,
indivs=192062, elapsed_secs=4057, mean=0.584867, stdev=0.179847, best fit=0.679100, best_overall=0.679100, mean_diversity=0.149234,
indivs=202160, elapsed_secs=4380, mean=0.619715, stdev=0.142410, best fit=0.679100, best_overall=0.679100, mean_diversity=0.214098,
indivs=212258, elapsed_secs=4690, mean=0.628844, stdev=0.128620, best fit=0.679100, best_overall=0.679100, mean_diversity=0.280588,
indivs=222356, elapsed_secs=5012, mean=0.641508, stdev=0.096767, best fit=0.679100, best_overall=0.679100, mean_diversity=0.179046,
indivs=232454, elapsed_secs=5261, mean=0.613343, stdev=0.144208, best fit=0.679100, best_overall=0.679100, mean_diversity=0.177757,
