Random seed = 675056102
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:11500
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10208, elapsed_secs=20, mean=0.498020, stdev=0.050108, best fit=0.505000, best_overall=0.505000, mean_diversity=0.246676,
indivs=20272, elapsed_secs=32, mean=0.519594, stdev=0.087515, best fit=0.581000, best_overall=0.581000, mean_diversity=0.108090,
indivs=30367, elapsed_secs=47, mean=0.527002, stdev=0.061972, best fit=0.581000, best_overall=0.581000, mean_diversity=0.091813,
indivs=40501, elapsed_secs=62, mean=0.523461, stdev=0.102532, best fit=0.590500, best_overall=0.590500, mean_diversity=0.157293,
indivs=50565, elapsed_secs=79, mean=0.529835, stdev=0.063847, best fit=0.592100, best_overall=0.592100, mean_diversity=0.127729,
indivs=60629, elapsed_secs=94, mean=0.529798, stdev=0.063314, best fit=0.592100, best_overall=0.592100, mean_diversity=0.149934,
indivs=70675, elapsed_secs=115, mean=0.515725, stdev=0.094847, best fit=0.592100, best_overall=0.592100, mean_diversity=0.232986,
indivs=80745, elapsed_secs=132, mean=0.529384, stdev=0.082333, best fit=0.592100, best_overall=0.592100, mean_diversity=0.148571,
indivs=90805, elapsed_secs=146, mean=0.514246, stdev=0.076711, best fit=0.592100, best_overall=0.592100, mean_diversity=0.181213,
indivs=100918, elapsed_secs=161, mean=0.522675, stdev=0.098559, best fit=0.592100, best_overall=0.592100, mean_diversity=0.192409,
indivs=111023, elapsed_secs=176, mean=0.525316, stdev=0.101005, best fit=0.592100, best_overall=0.592100, mean_diversity=0.165701,
indivs=121030, elapsed_secs=190, mean=0.490775, stdev=0.176635, best fit=0.592100, best_overall=0.592100, mean_diversity=0.202781,
indivs=131061, elapsed_secs=206, mean=0.529554, stdev=0.044161, best fit=0.592100, best_overall=0.592100, mean_diversity=0.146755,
indivs=141063, elapsed_secs=219, mean=0.539537, stdev=0.035681, best fit=0.592100, best_overall=0.592100, mean_diversity=0.120504,
indivs=151095, elapsed_secs=233, mean=0.524182, stdev=0.098662, best fit=0.592100, best_overall=0.592100, mean_diversity=0.227813,
indivs=161178, elapsed_secs=247, mean=0.524709, stdev=0.078991, best fit=0.592100, best_overall=0.592100, mean_diversity=0.107930,
indivs=171202, elapsed_secs=261, mean=0.495009, stdev=0.104073, best fit=0.592100, best_overall=0.592100, mean_diversity=0.151767,
indivs=181355, elapsed_secs=276, mean=0.522482, stdev=0.097356, best fit=0.592100, best_overall=0.592100, mean_diversity=0.089902,
indivs=191406, elapsed_secs=288, mean=0.544517, stdev=0.031418, best fit=0.592100, best_overall=0.592100, mean_diversity=0.114978,
indivs=201418, elapsed_secs=302, mean=0.517385, stdev=0.074627, best fit=0.592100, best_overall=0.592100, mean_diversity=0.135588,
indivs=211482, elapsed_secs=316, mean=0.529339, stdev=0.024446, best fit=0.592100, best_overall=0.592100, mean_diversity=0.125778,
indivs=221513, elapsed_secs=331, mean=0.532508, stdev=0.060804, best fit=0.592100, best_overall=0.592100, mean_diversity=0.151581,
indivs=231638, elapsed_secs=347, mean=0.536394, stdev=0.064456, best fit=0.592100, best_overall=0.592100, mean_diversity=0.210851,
indivs=241777, elapsed_secs=366, mean=0.517119, stdev=0.109762, best fit=0.592100, best_overall=0.592100, mean_diversity=0.100481,
indivs=251800, elapsed_secs=379, mean=0.523120, stdev=0.019091, best fit=0.592100, best_overall=0.592100, mean_diversity=0.197243,
indivs=261810, elapsed_secs=393, mean=0.529190, stdev=0.060117, best fit=0.592100, best_overall=0.592100, mean_diversity=0.253054,
