Random seed = 690948806
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:16370
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10216, elapsed_secs=26, mean=0.532820, stdev=0.028711, best fit=0.568000, best_overall=0.568000, mean_diversity=0.174684,
indivs=20239, elapsed_secs=35, mean=0.535318, stdev=0.062094, best fit=0.568000, best_overall=0.568000, mean_diversity=0.182055,
indivs=30383, elapsed_secs=48, mean=0.536845, stdev=0.030724, best fit=0.577200, best_overall=0.577200, mean_diversity=0.251623,
indivs=40401, elapsed_secs=55, mean=0.531606, stdev=0.066763, best fit=0.577200, best_overall=0.577200, mean_diversity=0.143217,
indivs=50511, elapsed_secs=69, mean=0.595395, stdev=0.097426, best fit=0.669600, best_overall=0.669600, mean_diversity=0.174158,
indivs=60635, elapsed_secs=89, mean=0.584920, stdev=0.129903, best fit=0.671000, best_overall=0.671000, mean_diversity=0.182756,
indivs=70726, elapsed_secs=106, mean=0.574365, stdev=0.107162, best fit=0.671000, best_overall=0.671000, mean_diversity=0.133214,
indivs=80841, elapsed_secs=126, mean=0.555273, stdev=0.153932, best fit=0.671000, best_overall=0.671000, mean_diversity=0.131697,
indivs=90863, elapsed_secs=143, mean=0.607879, stdev=0.116338, best fit=0.671000, best_overall=0.671000, mean_diversity=0.173826,
indivs=101021, elapsed_secs=158, mean=0.625471, stdev=0.092122, best fit=0.683000, best_overall=0.683000, mean_diversity=0.122313,
indivs=111054, elapsed_secs=172, mean=0.612565, stdev=0.064661, best fit=0.683300, best_overall=0.683300, mean_diversity=0.098784,
indivs=121147, elapsed_secs=183, mean=0.622751, stdev=0.079871, best fit=0.684100, best_overall=0.684100, mean_diversity=0.154964,
indivs=131259, elapsed_secs=194, mean=0.610263, stdev=0.077110, best fit=0.684100, best_overall=0.684100, mean_diversity=0.117778,
indivs=141287, elapsed_secs=209, mean=0.650870, stdev=0.065871, best fit=0.684200, best_overall=0.684200, mean_diversity=0.081327,
indivs=151375, elapsed_secs=220, mean=0.624471, stdev=0.088468, best fit=0.686800, best_overall=0.686800, mean_diversity=0.159892,
indivs=161472, elapsed_secs=230, mean=0.623169, stdev=0.077026, best fit=0.687100, best_overall=0.687100, mean_diversity=0.145587,
indivs=171577, elapsed_secs=247, mean=0.640310, stdev=0.076003, best fit=0.687100, best_overall=0.687100, mean_diversity=0.167748,
indivs=181648, elapsed_secs=274, mean=0.606133, stdev=0.093073, best fit=0.687100, best_overall=0.687100, mean_diversity=0.138333,
indivs=191660, elapsed_secs=299, mean=0.580457, stdev=0.079450, best fit=0.698000, best_overall=0.698000, mean_diversity=0.165291,
indivs=201738, elapsed_secs=316, mean=0.615797, stdev=0.136074, best fit=0.698500, best_overall=0.698500, mean_diversity=0.103158,
indivs=211821, elapsed_secs=337, mean=0.606794, stdev=0.163405, best fit=0.698500, best_overall=0.698500, mean_diversity=0.090923,
indivs=221888, elapsed_secs=357, mean=0.613665, stdev=0.096000, best fit=0.699700, best_overall=0.699700, mean_diversity=0.146453,
indivs=231918, elapsed_secs=373, mean=0.611869, stdev=0.119350, best fit=0.700300, best_overall=0.700300, mean_diversity=0.097398,
indivs=241998, elapsed_secs=387, mean=0.542380, stdev=0.191498, best fit=0.700400, best_overall=0.700400, mean_diversity=0.115646,
indivs=252146, elapsed_secs=400, mean=0.593551, stdev=0.176508, best fit=0.700400, best_overall=0.700400, mean_diversity=0.100334,
indivs=262151, elapsed_secs=414, mean=0.623771, stdev=0.084347, best fit=0.700400, best_overall=0.700400, mean_diversity=0.095703,
indivs=272193, elapsed_secs=426, mean=0.568918, stdev=0.219640, best fit=0.700400, best_overall=0.700400, mean_diversity=0.108807,
indivs=282332, elapsed_secs=438, mean=0.614259, stdev=0.115582, best fit=0.700400, best_overall=0.700400, mean_diversity=0.097297,
indivs=292353, elapsed_secs=453, mean=0.609857, stdev=0.071629, best fit=0.700400, best_overall=0.700400, mean_diversity=0.106984,
indivs=302497, elapsed_secs=464, mean=0.613717, stdev=0.137907, best fit=0.700400, best_overall=0.700400, mean_diversity=0.112825,
indivs=312603, elapsed_secs=477, mean=0.616125, stdev=0.124197, best fit=0.700400, best_overall=0.700400, mean_diversity=0.092824,
indivs=322616, elapsed_secs=490, mean=0.609450, stdev=0.114340, best fit=0.700400, best_overall=0.700400, mean_diversity=0.111300,
indivs=332680, elapsed_secs=504, mean=0.612208, stdev=0.129395, best fit=0.700400, best_overall=0.700400, mean_diversity=0.161505,
indivs=342754, elapsed_secs=520, mean=0.625321, stdev=0.082314, best fit=0.700400, best_overall=0.700400, mean_diversity=0.113949,
indivs=352780, elapsed_secs=533, mean=0.609316, stdev=0.107606, best fit=0.700400, best_overall=0.700400, mean_diversity=0.148729,
indivs=362880, elapsed_secs=545, mean=0.612796, stdev=0.065745, best fit=0.700500, best_overall=0.700500, mean_diversity=0.118608,
indivs=372928, elapsed_secs=559, mean=0.611737, stdev=0.162664, best fit=0.700500, best_overall=0.700500, mean_diversity=0.152890,
indivs=383082, elapsed_secs=573, mean=0.608886, stdev=0.162227, best fit=0.700500, best_overall=0.700500, mean_diversity=0.194645,
indivs=393169, elapsed_secs=589, mean=0.618960, stdev=0.136142, best fit=0.701000, best_overall=0.701000, mean_diversity=0.079576,
indivs=403244, elapsed_secs=602, mean=0.601240, stdev=0.061571, best fit=0.701000, best_overall=0.701000, mean_diversity=0.080930,
indivs=413342, elapsed_secs=615, mean=0.602437, stdev=0.192712, best fit=0.701000, best_overall=0.701000, mean_diversity=0.177931,
indivs=423419, elapsed_secs=631, mean=0.586544, stdev=0.105338, best fit=0.701000, best_overall=0.701000, mean_diversity=0.121778,
indivs=433527, elapsed_secs=643, mean=0.609681, stdev=0.139106, best fit=0.701000, best_overall=0.701000, mean_diversity=0.116976,
indivs=443617, elapsed_secs=656, mean=0.642292, stdev=0.081653, best fit=0.701000, best_overall=0.701000, mean_diversity=0.099857,
indivs=453795, elapsed_secs=667, mean=0.620266, stdev=0.161122, best fit=0.701000, best_overall=0.701000, mean_diversity=0.109634,
indivs=463928, elapsed_secs=680, mean=0.600328, stdev=0.116150, best fit=0.701000, best_overall=0.701000, mean_diversity=0.129370,
indivs=473935, elapsed_secs=693, mean=0.643099, stdev=0.081023, best fit=0.701000, best_overall=0.701000, mean_diversity=0.132452,
indivs=484031, elapsed_secs=704, mean=0.617197, stdev=0.088225, best fit=0.701000, best_overall=0.701000, mean_diversity=0.143951,
indivs=494193, elapsed_secs=715, mean=0.630832, stdev=0.136187, best fit=0.701000, best_overall=0.701000, mean_diversity=0.130172,
indivs=504307, elapsed_secs=731, mean=0.611336, stdev=0.110664, best fit=0.701000, best_overall=0.701000, mean_diversity=0.111969,
indivs=514323, elapsed_secs=741, mean=0.586363, stdev=0.113492, best fit=0.701000, best_overall=0.701000, mean_diversity=0.141500,
indivs=524381, elapsed_secs=753, mean=0.620018, stdev=0.162744, best fit=0.701000, best_overall=0.701000, mean_diversity=0.160160,
indivs=534397, elapsed_secs=763, mean=0.594689, stdev=0.118745, best fit=0.701000, best_overall=0.701000, mean_diversity=0.152304,
indivs=544503, elapsed_secs=775, mean=0.628026, stdev=0.079213, best fit=0.701000, best_overall=0.701000, mean_diversity=0.095986,
indivs=554594, elapsed_secs=790, mean=0.580367, stdev=0.104781, best fit=0.701000, best_overall=0.701000, mean_diversity=0.126390,
indivs=564698, elapsed_secs=805, mean=0.600278, stdev=0.090997, best fit=0.701000, best_overall=0.701000, mean_diversity=0.115451,
indivs=574791, elapsed_secs=818, mean=0.587319, stdev=0.092549, best fit=0.701000, best_overall=0.701000, mean_diversity=0.098936,
indivs=584871, elapsed_secs=829, mean=0.633720, stdev=0.118480, best fit=0.701000, best_overall=0.701000, mean_diversity=0.176796,
indivs=594902, elapsed_secs=840, mean=0.599560, stdev=0.138067, best fit=0.701000, best_overall=0.701000, mean_diversity=0.206190,
indivs=604993, elapsed_secs=851, mean=0.615186, stdev=0.066738, best fit=0.701000, best_overall=0.701000, mean_diversity=0.083105,
indivs=615046, elapsed_secs=862, mean=0.622809, stdev=0.106741, best fit=0.701000, best_overall=0.701000, mean_diversity=0.160696,
indivs=625166, elapsed_secs=875, mean=0.627521, stdev=0.116193, best fit=0.701000, best_overall=0.701000, mean_diversity=0.161034,
indivs=635266, elapsed_secs=889, mean=0.626561, stdev=0.138528, best fit=0.701000, best_overall=0.701000, mean_diversity=0.075404,
indivs=645274, elapsed_secs=903, mean=0.607712, stdev=0.120271, best fit=0.701000, best_overall=0.701000, mean_diversity=0.103805,
indivs=655403, elapsed_secs=913, mean=0.626979, stdev=0.137918, best fit=0.701000, best_overall=0.701000, mean_diversity=0.123506,
indivs=665437, elapsed_secs=927, mean=0.616869, stdev=0.143416, best fit=0.701000, best_overall=0.701000, mean_diversity=0.096693,
indivs=675521, elapsed_secs=939, mean=0.590283, stdev=0.191879, best fit=0.701000, best_overall=0.701000, mean_diversity=0.143231,
indivs=685529, elapsed_secs=951, mean=0.611536, stdev=0.124584, best fit=0.701000, best_overall=0.701000, mean_diversity=0.146815,
indivs=695581, elapsed_secs=962, mean=0.622059, stdev=0.107465, best fit=0.701000, best_overall=0.701000, mean_diversity=0.144706,
indivs=705601, elapsed_secs=975, mean=0.629312, stdev=0.148179, best fit=0.701000, best_overall=0.701000, mean_diversity=0.086736,
indivs=715630, elapsed_secs=988, mean=0.585899, stdev=0.099779, best fit=0.701000, best_overall=0.701000, mean_diversity=0.124846,
