Random seed = 3548399941
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:17408
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 4016544388
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:24195
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=232, mean=0.501000, stdev=0.008851, best fit=0.560300, best_overall=0.560300, mean_diversity=0.259877,
indivs=20396, elapsed_secs=504, mean=0.465976, stdev=0.128022, best fit=0.563800, best_overall=0.563800, mean_diversity=0.207866,
indivs=30494, elapsed_secs=758, mean=0.501196, stdev=0.008117, best fit=0.573600, best_overall=0.573600, mean_diversity=0.406241,
indivs=40592, elapsed_secs=989, mean=0.490875, stdev=0.070663, best fit=0.587500, best_overall=0.587500, mean_diversity=0.203259,
indivs=50690, elapsed_secs=1233, mean=0.499313, stdev=0.051734, best fit=0.587500, best_overall=0.587500, mean_diversity=0.247368,
indivs=60788, elapsed_secs=1439, mean=0.499949, stdev=0.011128, best fit=0.592700, best_overall=0.592700, mean_diversity=0.133505,
indivs=70886, elapsed_secs=1625, mean=0.490040, stdev=0.070878, best fit=0.592700, best_overall=0.592700, mean_diversity=0.179114,
indivs=80984, elapsed_secs=1826, mean=0.500927, stdev=0.009224, best fit=0.592700, best_overall=0.592700, mean_diversity=0.209541,
indivs=91082, elapsed_secs=2029, mean=0.490349, stdev=0.070837, best fit=0.592700, best_overall=0.592700, mean_diversity=0.128629,
indivs=101180, elapsed_secs=2257, mean=0.501350, stdev=0.009976, best fit=0.592700, best_overall=0.592700, mean_diversity=0.328283,
indivs=111278, elapsed_secs=2442, mean=0.510281, stdev=0.025528, best fit=0.593100, best_overall=0.593100, mean_diversity=0.259029,
indivs=121376, elapsed_secs=2674, mean=0.497619, stdev=0.051777, best fit=0.595600, best_overall=0.595600, mean_diversity=0.245020,
indivs=131474, elapsed_secs=2813, mean=0.483058, stdev=0.124258, best fit=0.595600, best_overall=0.595600, mean_diversity=0.217203,
indivs=141572, elapsed_secs=3008, mean=0.494181, stdev=0.050947, best fit=0.595600, best_overall=0.595600, mean_diversity=0.365610,
indivs=151670, elapsed_secs=3227, mean=0.490953, stdev=0.070778, best fit=0.595600, best_overall=0.595600, mean_diversity=0.113592,
indivs=161768, elapsed_secs=3426, mean=0.496986, stdev=0.073492, best fit=0.595600, best_overall=0.595600, mean_diversity=0.482434,
indivs=171866, elapsed_secs=3609, mean=0.490956, stdev=0.070779, best fit=0.595600, best_overall=0.595600, mean_diversity=0.223686,
indivs=181964, elapsed_secs=3782, mean=0.483665, stdev=0.027241, best fit=0.595600, best_overall=0.595600, mean_diversity=0.358069,
indivs=192062, elapsed_secs=3970, mean=0.500967, stdev=0.009519, best fit=0.595600, best_overall=0.595600, mean_diversity=0.238821,
