Random seed = 3549470288
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:10477
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 4018578358
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:86444
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=145, mean=0.502705, stdev=0.010120, best fit=0.556600, best_overall=0.556600, mean_diversity=0.317067,
indivs=20396, elapsed_secs=350, mean=0.499595, stdev=0.053244, best fit=0.573100, best_overall=0.573100, mean_diversity=0.442461,
indivs=30494, elapsed_secs=650, mean=0.515542, stdev=0.071106, best fit=0.673800, best_overall=0.673800, mean_diversity=0.260767,
indivs=40592, elapsed_secs=973, mean=0.477709, stdev=0.181619, best fit=0.684100, best_overall=0.684100, mean_diversity=0.424469,
indivs=50690, elapsed_secs=1302, mean=0.495941, stdev=0.163401, best fit=0.685000, best_overall=0.685000, mean_diversity=0.344646,
indivs=60788, elapsed_secs=1638, mean=0.556556, stdev=0.166326, best fit=0.685000, best_overall=0.685000, mean_diversity=0.202301,
indivs=70886, elapsed_secs=1979, mean=0.546523, stdev=0.217623, best fit=0.685000, best_overall=0.685000, mean_diversity=0.163906,
indivs=80984, elapsed_secs=2311, mean=0.480500, stdev=0.107378, best fit=0.685000, best_overall=0.685000, mean_diversity=0.136851,
indivs=91082, elapsed_secs=2644, mean=0.484689, stdev=0.117805, best fit=0.689500, best_overall=0.689500, mean_diversity=0.265606,
indivs=101180, elapsed_secs=2979, mean=0.550518, stdev=0.180956, best fit=0.690000, best_overall=0.690000, mean_diversity=0.236729,
indivs=111278, elapsed_secs=3318, mean=0.501536, stdev=0.102960, best fit=0.691800, best_overall=0.691800, mean_diversity=0.207248,
indivs=121376, elapsed_secs=3662, mean=0.495525, stdev=0.119236, best fit=0.691800, best_overall=0.691800, mean_diversity=0.275235,
indivs=131474, elapsed_secs=4003, mean=0.546066, stdev=0.213398, best fit=0.692800, best_overall=0.692800, mean_diversity=0.106127,
indivs=141572, elapsed_secs=4348, mean=0.576339, stdev=0.187530, best fit=0.692800, best_overall=0.692800, mean_diversity=0.076360,
indivs=151670, elapsed_secs=4689, mean=0.491059, stdev=0.089314, best fit=0.692800, best_overall=0.692800, mean_diversity=0.184762,
indivs=161768, elapsed_secs=5034, mean=0.555869, stdev=0.216148, best fit=0.692800, best_overall=0.692800, mean_diversity=0.077488,
indivs=171866, elapsed_secs=5379, mean=0.502349, stdev=0.143216, best fit=0.692800, best_overall=0.692800, mean_diversity=0.284469,
indivs=181964, elapsed_secs=5714, mean=0.481874, stdev=0.115852, best fit=0.692800, best_overall=0.692800, mean_diversity=0.138558,
indivs=192062, elapsed_secs=6061, mean=0.499328, stdev=0.139947, best fit=0.692800, best_overall=0.692800, mean_diversity=0.346410,
indivs=202160, elapsed_secs=6400, mean=0.507919, stdev=0.227145, best fit=0.692800, best_overall=0.692800, mean_diversity=0.167749,
indivs=212258, elapsed_secs=6738, mean=0.488038, stdev=0.121989, best fit=0.692800, best_overall=0.692800, mean_diversity=0.217174,
indivs=222356, elapsed_secs=7084, mean=0.502201, stdev=0.184051, best fit=0.692800, best_overall=0.692800, mean_diversity=0.344582,
indivs=232454, elapsed_secs=7436, mean=0.581831, stdev=0.174224, best fit=0.692800, best_overall=0.692800, mean_diversity=0.134061,
indivs=242552, elapsed_secs=7770, mean=0.496063, stdev=0.190802, best fit=0.692800, best_overall=0.692800, mean_diversity=0.145253,
indivs=252650, elapsed_secs=8098, mean=0.520206, stdev=0.151988, best fit=0.692800, best_overall=0.692800, mean_diversity=0.188274,
indivs=262748, elapsed_secs=8413, mean=0.585880, stdev=0.183774, best fit=0.692800, best_overall=0.692800, mean_diversity=0.073261,
indivs=272846, elapsed_secs=8773, mean=0.512794, stdev=0.142386, best fit=0.692800, best_overall=0.692800, mean_diversity=0.353160,
indivs=282944, elapsed_secs=9112, mean=0.515695, stdev=0.263882, best fit=0.692800, best_overall=0.692800, mean_diversity=0.094914,
indivs=293042, elapsed_secs=9453, mean=0.516058, stdev=0.229825, best fit=0.692800, best_overall=0.692800, mean_diversity=0.158749,
indivs=303140, elapsed_secs=9793, mean=0.479921, stdev=0.151894, best fit=0.692800, best_overall=0.692800, mean_diversity=0.369557,
indivs=313238, elapsed_secs=10145, mean=0.494525, stdev=0.229922, best fit=0.692800, best_overall=0.692800, mean_diversity=0.127045,
indivs=323336, elapsed_secs=10486, mean=0.486675, stdev=0.145956, best fit=0.692800, best_overall=0.692800, mean_diversity=0.292659,
indivs=333434, elapsed_secs=10832, mean=0.518736, stdev=0.245228, best fit=0.692800, best_overall=0.692800, mean_diversity=0.115924,
indivs=343532, elapsed_secs=11170, mean=0.471292, stdev=0.227370, best fit=0.692800, best_overall=0.692800, mean_diversity=0.238672,
indivs=353630, elapsed_secs=11518, mean=0.531071, stdev=0.224078, best fit=0.692800, best_overall=0.692800, mean_diversity=0.171048,
indivs=363728, elapsed_secs=11870, mean=0.461760, stdev=0.191608, best fit=0.692800, best_overall=0.692800, mean_diversity=0.390360,
indivs=373826, elapsed_secs=12201, mean=0.500191, stdev=0.116676, best fit=0.692800, best_overall=0.692800, mean_diversity=0.219363,
indivs=383924, elapsed_secs=12539, mean=0.478841, stdev=0.141834, best fit=0.692800, best_overall=0.692800, mean_diversity=0.214462,
indivs=394022, elapsed_secs=12881, mean=0.531854, stdev=0.176795, best fit=0.692800, best_overall=0.692800, mean_diversity=0.190770,
indivs=404120, elapsed_secs=13214, mean=0.522000, stdev=0.218052, best fit=0.692800, best_overall=0.692800, mean_diversity=0.156593,
indivs=414218, elapsed_secs=13560, mean=0.473603, stdev=0.122293, best fit=0.692800, best_overall=0.692800, mean_diversity=0.113421,
indivs=424316, elapsed_secs=13888, mean=0.489792, stdev=0.186166, best fit=0.692800, best_overall=0.692800, mean_diversity=0.214518,
