Random seed = 3567692148
Random seed = 4015955041
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:56942
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=133, mean=0.490159, stdev=0.070502, best fit=0.562600, best_overall=0.562600, mean_diversity=0.231634,
indivs=20396, elapsed_secs=430, mean=0.543702, stdev=0.123043, best fit=0.669800, best_overall=0.669800, mean_diversity=0.204365,
indivs=30494, elapsed_secs=672, mean=0.491697, stdev=0.072252, best fit=0.670100, best_overall=0.670100, mean_diversity=0.248160,
indivs=40592, elapsed_secs=905, mean=0.527855, stdev=0.131324, best fit=0.670100, best_overall=0.670100, mean_diversity=0.165988,
indivs=50690, elapsed_secs=1172, mean=0.488226, stdev=0.133941, best fit=0.671000, best_overall=0.671000, mean_diversity=0.205903,
indivs=60788, elapsed_secs=1410, mean=0.501726, stdev=0.017013, best fit=0.671000, best_overall=0.671000, mean_diversity=0.117520,
indivs=70886, elapsed_secs=1657, mean=0.513297, stdev=0.124059, best fit=0.671500, best_overall=0.671500, mean_diversity=0.241645,
indivs=80984, elapsed_secs=1929, mean=0.503772, stdev=0.035751, best fit=0.671500, best_overall=0.671500, mean_diversity=0.229614,
indivs=91082, elapsed_secs=2191, mean=0.501593, stdev=0.017238, best fit=0.672600, best_overall=0.672600, mean_diversity=0.229607,
indivs=101180, elapsed_secs=2449, mean=0.513560, stdev=0.109738, best fit=0.672600, best_overall=0.672600, mean_diversity=0.382743,
indivs=111278, elapsed_secs=2683, mean=0.513443, stdev=0.045823, best fit=0.672800, best_overall=0.672800, mean_diversity=0.212713,
indivs=121376, elapsed_secs=2920, mean=0.502164, stdev=0.021079, best fit=0.672800, best_overall=0.672800, mean_diversity=0.314429,
indivs=131474, elapsed_secs=3174, mean=0.505178, stdev=0.065103, best fit=0.672800, best_overall=0.672800, mean_diversity=0.224141,
indivs=141572, elapsed_secs=3409, mean=0.495556, stdev=0.073323, best fit=0.672800, best_overall=0.672800, mean_diversity=0.346357,
indivs=151670, elapsed_secs=3616, mean=0.524875, stdev=0.101311, best fit=0.672800, best_overall=0.672800, mean_diversity=0.267302,
indivs=161768, elapsed_secs=3848, mean=0.503372, stdev=0.023598, best fit=0.672800, best_overall=0.672800, mean_diversity=0.260540,
indivs=171866, elapsed_secs=4052, mean=0.486732, stdev=0.087307, best fit=0.672800, best_overall=0.672800, mean_diversity=0.193211,
indivs=181964, elapsed_secs=4301, mean=0.476807, stdev=0.110731, best fit=0.672800, best_overall=0.672800, mean_diversity=0.261798,
indivs=192062, elapsed_secs=4540, mean=0.504735, stdev=0.027114, best fit=0.672800, best_overall=0.672800, mean_diversity=0.232538,
indivs=202160, elapsed_secs=4783, mean=0.508256, stdev=0.036480, best fit=0.672800, best_overall=0.672800, mean_diversity=0.339703,
indivs=212258, elapsed_secs=5028, mean=0.506794, stdev=0.033290, best fit=0.672800, best_overall=0.672800, mean_diversity=0.266036,
indivs=222356, elapsed_secs=5287, mean=0.532108, stdev=0.066721, best fit=0.672800, best_overall=0.672800, mean_diversity=0.303908,
indivs=232454, elapsed_secs=5555, mean=0.561339, stdev=0.125214, best fit=0.672800, best_overall=0.672800, mean_diversity=0.204298,
indivs=242552, elapsed_secs=5820, mean=0.574481, stdev=0.116335, best fit=0.672800, best_overall=0.672800, mean_diversity=0.173428,
indivs=252650, elapsed_secs=6049, mean=0.510086, stdev=0.070187, best fit=0.672800, best_overall=0.672800, mean_diversity=0.159006,
indivs=262748, elapsed_secs=6312, mean=0.548772, stdev=0.128732, best fit=0.672800, best_overall=0.672800, mean_diversity=0.360659,
indivs=272846, elapsed_secs=6538, mean=0.502834, stdev=0.024678, best fit=0.672800, best_overall=0.672800, mean_diversity=0.279065,
indivs=282944, elapsed_secs=6773, mean=0.491731, stdev=0.092545, best fit=0.672800, best_overall=0.672800, mean_diversity=0.307119,
indivs=293042, elapsed_secs=7028, mean=0.533673, stdev=0.088449, best fit=0.672800, best_overall=0.672800, mean_diversity=0.344557,
indivs=303140, elapsed_secs=7257, mean=0.537559, stdev=0.069483, best fit=0.672800, best_overall=0.672800, mean_diversity=0.201272,
indivs=313238, elapsed_secs=7492, mean=0.505194, stdev=0.086474, best fit=0.672800, best_overall=0.672800, mean_diversity=0.204505,
indivs=323336, elapsed_secs=7751, mean=0.508537, stdev=0.089744, best fit=0.672800, best_overall=0.672800, mean_diversity=0.390189,
indivs=333434, elapsed_secs=7992, mean=0.488375, stdev=0.086647, best fit=0.672800, best_overall=0.672800, mean_diversity=0.122139,
indivs=343532, elapsed_secs=8244, mean=0.515560, stdev=0.047467, best fit=0.672800, best_overall=0.672800, mean_diversity=0.278136,
indivs=353630, elapsed_secs=8477, mean=0.505043, stdev=0.028682, best fit=0.672800, best_overall=0.672800, mean_diversity=0.153821,
indivs=363728, elapsed_secs=8734, mean=0.512880, stdev=0.076046, best fit=0.672800, best_overall=0.672800, mean_diversity=0.288390,
indivs=373826, elapsed_secs=8955, mean=0.536889, stdev=0.106801, best fit=0.672800, best_overall=0.672800, mean_diversity=0.195347,
indivs=383924, elapsed_secs=9188, mean=0.546814, stdev=0.110784, best fit=0.672800, best_overall=0.672800, mean_diversity=0.267796,
indivs=394022, elapsed_secs=9423, mean=0.542642, stdev=0.108573, best fit=0.672800, best_overall=0.672800, mean_diversity=0.237941,
indivs=404120, elapsed_secs=9662, mean=0.490108, stdev=0.090947, best fit=0.672800, best_overall=0.672800, mean_diversity=0.161047,
indivs=414218, elapsed_secs=9921, mean=0.496825, stdev=0.052809, best fit=0.672800, best_overall=0.672800, mean_diversity=0.277183,
indivs=424316, elapsed_secs=10178, mean=0.508475, stdev=0.068622, best fit=0.672800, best_overall=0.672800, mean_diversity=0.179263,
indivs=434414, elapsed_secs=10430, mean=0.496832, stdev=0.078386, best fit=0.672800, best_overall=0.672800, mean_diversity=0.304349,
indivs=444512, elapsed_secs=10671, mean=0.502647, stdev=0.024696, best fit=0.672800, best_overall=0.672800, mean_diversity=0.281606,
indivs=454610, elapsed_secs=10915, mean=0.506705, stdev=0.066697, best fit=0.672800, best_overall=0.672800, mean_diversity=0.285631,
indivs=464708, elapsed_secs=11153, mean=0.503417, stdev=0.023829, best fit=0.672800, best_overall=0.672800, mean_diversity=0.189118,
indivs=474806, elapsed_secs=11381, mean=0.505433, stdev=0.086703, best fit=0.672800, best_overall=0.672800, mean_diversity=0.180148,
indivs=484904, elapsed_secs=11589, mean=0.486728, stdev=0.119879, best fit=0.672800, best_overall=0.672800, mean_diversity=0.319749,
indivs=495002, elapsed_secs=11818, mean=0.543698, stdev=0.109356, best fit=0.672800, best_overall=0.672800, mean_diversity=0.260745,
indivs=505100, elapsed_secs=12050, mean=0.496959, stdev=0.052822, best fit=0.672800, best_overall=0.672800, mean_diversity=0.371153,
indivs=515198, elapsed_secs=12333, mean=0.586448, stdev=0.117182, best fit=0.672800, best_overall=0.672800, mean_diversity=0.257904,
indivs=525296, elapsed_secs=12557, mean=0.501725, stdev=0.017194, best fit=0.672800, best_overall=0.672800, mean_diversity=0.254898,
indivs=535394, elapsed_secs=12776, mean=0.502304, stdev=0.018084, best fit=0.672800, best_overall=0.672800, mean_diversity=0.393679,
indivs=545492, elapsed_secs=13003, mean=0.505135, stdev=0.029004, best fit=0.672800, best_overall=0.672800, mean_diversity=0.072719,
