Random seed = 3549677745
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:37383
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 4010347835
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:80421
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=180, mean=0.490950, stdev=0.071255, best fit=0.569700, best_overall=0.569700, mean_diversity=0.261048,
indivs=20396, elapsed_secs=406, mean=0.500839, stdev=0.007931, best fit=0.578900, best_overall=0.578900, mean_diversity=0.187784,
indivs=30494, elapsed_secs=612, mean=0.497614, stdev=0.054944, best fit=0.669100, best_overall=0.669100, mean_diversity=0.229119,
indivs=40592, elapsed_secs=807, mean=0.490278, stdev=0.122386, best fit=0.669200, best_overall=0.669200, mean_diversity=0.316331,
indivs=50690, elapsed_secs=1017, mean=0.498381, stdev=0.055398, best fit=0.669200, best_overall=0.669200, mean_diversity=0.268443,
indivs=60788, elapsed_secs=1240, mean=0.605872, stdev=0.115788, best fit=0.669200, best_overall=0.669200, mean_diversity=0.089483,
indivs=70886, elapsed_secs=1490, mean=0.503492, stdev=0.085248, best fit=0.669200, best_overall=0.669200, mean_diversity=0.379267,
indivs=80984, elapsed_secs=1718, mean=0.582686, stdev=0.083199, best fit=0.669300, best_overall=0.669300, mean_diversity=0.125000,
indivs=91082, elapsed_secs=1935, mean=0.510095, stdev=0.070474, best fit=0.669700, best_overall=0.669700, mean_diversity=0.291268,
indivs=101180, elapsed_secs=2154, mean=0.591182, stdev=0.102201, best fit=0.669700, best_overall=0.669700, mean_diversity=0.230626,
indivs=111278, elapsed_secs=2358, mean=0.537277, stdev=0.122252, best fit=0.669700, best_overall=0.669700, mean_diversity=0.305572,
indivs=121376, elapsed_secs=2528, mean=0.513506, stdev=0.112028, best fit=0.669900, best_overall=0.669900, mean_diversity=0.444093,
indivs=131474, elapsed_secs=2755, mean=0.548293, stdev=0.170367, best fit=0.671100, best_overall=0.671100, mean_diversity=0.275371,
indivs=141572, elapsed_secs=3026, mean=0.556563, stdev=0.079838, best fit=0.673100, best_overall=0.673100, mean_diversity=0.356358,
indivs=151670, elapsed_secs=3345, mean=0.573098, stdev=0.131393, best fit=0.673100, best_overall=0.673100, mean_diversity=0.185277,
indivs=161768, elapsed_secs=3600, mean=0.599829, stdev=0.115552, best fit=0.673100, best_overall=0.673100, mean_diversity=0.153454,
indivs=171866, elapsed_secs=3897, mean=0.511950, stdev=0.072270, best fit=0.673100, best_overall=0.673100, mean_diversity=0.170149,
indivs=181964, elapsed_secs=4143, mean=0.498400, stdev=0.092884, best fit=0.673100, best_overall=0.673100, mean_diversity=0.358248,
indivs=192062, elapsed_secs=4461, mean=0.498884, stdev=0.051072, best fit=0.673100, best_overall=0.673100, mean_diversity=0.105442,
indivs=202160, elapsed_secs=4722, mean=0.574668, stdev=0.092491, best fit=0.673100, best_overall=0.673100, mean_diversity=0.190757,
indivs=212258, elapsed_secs=4976, mean=0.531749, stdev=0.133014, best fit=0.673100, best_overall=0.673100, mean_diversity=0.389107,
indivs=222356, elapsed_secs=5231, mean=0.537604, stdev=0.093549, best fit=0.673100, best_overall=0.673100, mean_diversity=0.073547,
