Random seed = 3568639271
Random seed = 4013128712
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:463
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=178, mean=0.500315, stdev=0.003765, best fit=0.534400, best_overall=0.534400, mean_diversity=0.073331,
indivs=20396, elapsed_secs=388, mean=0.552135, stdev=0.071681, best fit=0.651800, best_overall=0.651800, mean_diversity=0.320424,
indivs=30494, elapsed_secs=612, mean=0.496690, stdev=0.052675, best fit=0.669000, best_overall=0.669000, mean_diversity=0.320242,
indivs=40592, elapsed_secs=795, mean=0.581918, stdev=0.116863, best fit=0.669800, best_overall=0.669800, mean_diversity=0.185236,
indivs=50690, elapsed_secs=977, mean=0.510165, stdev=0.040235, best fit=0.672000, best_overall=0.672000, mean_diversity=0.133279,
indivs=60788, elapsed_secs=1196, mean=0.505861, stdev=0.027588, best fit=0.672000, best_overall=0.672000, mean_diversity=0.184236,
indivs=70886, elapsed_secs=1456, mean=0.506296, stdev=0.066972, best fit=0.672000, best_overall=0.672000, mean_diversity=0.159807,
indivs=80984, elapsed_secs=1683, mean=0.508988, stdev=0.037003, best fit=0.672000, best_overall=0.672000, mean_diversity=0.160232,
indivs=91082, elapsed_secs=1945, mean=0.586093, stdev=0.153878, best fit=0.672000, best_overall=0.672000, mean_diversity=0.132617,
indivs=101180, elapsed_secs=2193, mean=0.556627, stdev=0.127271, best fit=0.672000, best_overall=0.672000, mean_diversity=0.290411,
indivs=111278, elapsed_secs=2446, mean=0.503294, stdev=0.023840, best fit=0.672000, best_overall=0.672000, mean_diversity=0.075057,
indivs=121376, elapsed_secs=2653, mean=0.501636, stdev=0.101338, best fit=0.672000, best_overall=0.672000, mean_diversity=0.183991,
indivs=131474, elapsed_secs=2884, mean=0.504341, stdev=0.064688, best fit=0.672000, best_overall=0.672000, mean_diversity=0.171582,
indivs=141572, elapsed_secs=3084, mean=0.575979, stdev=0.080384, best fit=0.672000, best_overall=0.672000, mean_diversity=0.147444,
