Random seed = 3566667974
Random seed = 4018481935
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:55232
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=142, mean=0.499520, stdev=0.013675, best fit=0.569600, best_overall=0.569600, mean_diversity=0.224475,
indivs=20396, elapsed_secs=354, mean=0.490807, stdev=0.070455, best fit=0.569600, best_overall=0.569600, mean_diversity=0.199027,
indivs=30494, elapsed_secs=554, mean=0.500309, stdev=0.009481, best fit=0.576900, best_overall=0.576900, mean_diversity=0.321211,
indivs=40592, elapsed_secs=749, mean=0.500516, stdev=0.009322, best fit=0.576900, best_overall=0.576900, mean_diversity=0.348566,
indivs=50690, elapsed_secs=939, mean=0.491049, stdev=0.067126, best fit=0.576900, best_overall=0.576900, mean_diversity=0.265069,
indivs=60788, elapsed_secs=1192, mean=0.500769, stdev=0.007651, best fit=0.576900, best_overall=0.576900, mean_diversity=0.477915,
indivs=70886, elapsed_secs=1386, mean=0.500501, stdev=0.008093, best fit=0.576900, best_overall=0.576900, mean_diversity=0.286636,
indivs=80984, elapsed_secs=1567, mean=0.475793, stdev=0.109422, best fit=0.576900, best_overall=0.576900, mean_diversity=0.143838,
indivs=91082, elapsed_secs=1736, mean=0.500763, stdev=0.007652, best fit=0.576900, best_overall=0.576900, mean_diversity=0.198543,
indivs=101180, elapsed_secs=1881, mean=0.502165, stdev=0.012979, best fit=0.576900, best_overall=0.576900, mean_diversity=0.329642,
indivs=111278, elapsed_secs=2094, mean=0.498771, stdev=0.014733, best fit=0.576900, best_overall=0.576900, mean_diversity=0.417198,
indivs=121376, elapsed_secs=2293, mean=0.501160, stdev=0.008719, best fit=0.578800, best_overall=0.578800, mean_diversity=0.284804,
indivs=131474, elapsed_secs=2486, mean=0.500634, stdev=0.009186, best fit=0.578800, best_overall=0.578800, mean_diversity=0.282694,
indivs=141572, elapsed_secs=2692, mean=0.490604, stdev=0.070548, best fit=0.578800, best_overall=0.578800, mean_diversity=0.172869,
indivs=151670, elapsed_secs=2871, mean=0.499456, stdev=0.015422, best fit=0.578800, best_overall=0.578800, mean_diversity=0.124360,
indivs=161768, elapsed_secs=3029, mean=0.500788, stdev=0.007841, best fit=0.578800, best_overall=0.578800, mean_diversity=0.404429,
indivs=171866, elapsed_secs=3228, mean=0.502570, stdev=0.011846, best fit=0.578800, best_overall=0.578800, mean_diversity=0.115631,
indivs=181964, elapsed_secs=3385, mean=0.500788, stdev=0.007841, best fit=0.578800, best_overall=0.578800, mean_diversity=0.363038,
indivs=192062, elapsed_secs=3530, mean=0.490783, stdev=0.071010, best fit=0.578800, best_overall=0.578800, mean_diversity=0.334745,
indivs=202160, elapsed_secs=3740, mean=0.495541, stdev=0.051355, best fit=0.578800, best_overall=0.578800, mean_diversity=0.153030,
indivs=212258, elapsed_secs=3929, mean=0.500382, stdev=0.011906, best fit=0.578800, best_overall=0.578800, mean_diversity=0.393455,
indivs=222356, elapsed_secs=4108, mean=0.500805, stdev=0.008254, best fit=0.578800, best_overall=0.578800, mean_diversity=0.215606,
indivs=232454, elapsed_secs=4281, mean=0.500788, stdev=0.007841, best fit=0.578800, best_overall=0.578800, mean_diversity=0.178096,
indivs=242552, elapsed_secs=4501, mean=0.500479, stdev=0.010252, best fit=0.578800, best_overall=0.578800, mean_diversity=0.247038,
indivs=252650, elapsed_secs=4672, mean=0.496261, stdev=0.020498, best fit=0.578800, best_overall=0.578800, mean_diversity=0.101093,
indivs=262748, elapsed_secs=4812, mean=0.495744, stdev=0.050536, best fit=0.578800, best_overall=0.578800, mean_diversity=0.297898,
indivs=272846, elapsed_secs=4978, mean=0.501057, stdev=0.011250, best fit=0.578800, best_overall=0.578800, mean_diversity=0.231775,
indivs=282944, elapsed_secs=5169, mean=0.490777, stdev=0.070835, best fit=0.578800, best_overall=0.578800, mean_diversity=0.276894,
