Random seed = 3549315244
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:36777
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 3085498453
Random seed = 3997565853
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:2241
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=205, mean=0.490555, stdev=0.070461, best fit=0.565700, best_overall=0.565700, mean_diversity=0.258145,
indivs=20396, elapsed_secs=529, mean=0.488962, stdev=0.070422, best fit=0.571500, best_overall=0.571500, mean_diversity=0.254717,
indivs=30494, elapsed_secs=852, mean=0.495603, stdev=0.031345, best fit=0.571500, best_overall=0.571500, mean_diversity=0.234385,
indivs=40592, elapsed_secs=1174, mean=0.495928, stdev=0.050354, best fit=0.571500, best_overall=0.571500, mean_diversity=0.247210,
indivs=50690, elapsed_secs=1484, mean=0.495221, stdev=0.050727, best fit=0.579300, best_overall=0.579300, mean_diversity=0.238490,
indivs=60788, elapsed_secs=1826, mean=0.460625, stdev=0.129697, best fit=0.579300, best_overall=0.579300, mean_diversity=0.200080,
indivs=70886, elapsed_secs=2107, mean=0.491577, stdev=0.071353, best fit=0.579300, best_overall=0.579300, mean_diversity=0.253134,
indivs=80984, elapsed_secs=2422, mean=0.500793, stdev=0.007890, best fit=0.579300, best_overall=0.579300, mean_diversity=0.103073,
indivs=91082, elapsed_secs=2713, mean=0.481154, stdev=0.121746, best fit=0.669600, best_overall=0.669600, mean_diversity=0.275235,
indivs=101180, elapsed_secs=2955, mean=0.523876, stdev=0.113662, best fit=0.673200, best_overall=0.673200, mean_diversity=0.285969,
indivs=111278, elapsed_secs=3123, mean=0.501776, stdev=0.060572, best fit=0.673200, best_overall=0.673200, mean_diversity=0.332910,
