Random seed = 3549376681
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:23410
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 3084311249
Random seed = 4019161314
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:48414
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=156, mean=0.500662, stdev=0.006587, best fit=0.566200, best_overall=0.566200, mean_diversity=0.336175,
indivs=20396, elapsed_secs=400, mean=0.490137, stdev=0.052011, best fit=0.576600, best_overall=0.576600, mean_diversity=0.273504,
indivs=30494, elapsed_secs=639, mean=0.483204, stdev=0.088915, best fit=0.576600, best_overall=0.576600, mean_diversity=0.185680,
indivs=40592, elapsed_secs=865, mean=0.495428, stdev=0.051327, best fit=0.584400, best_overall=0.584400, mean_diversity=0.339335,
indivs=50690, elapsed_secs=1095, mean=0.501727, stdev=0.011055, best fit=0.584400, best_overall=0.584400, mean_diversity=0.351975,
indivs=60788, elapsed_secs=1288, mean=0.496182, stdev=0.050679, best fit=0.584400, best_overall=0.584400, mean_diversity=0.441409,
indivs=70886, elapsed_secs=1481, mean=0.486999, stdev=0.086744, best fit=0.584400, best_overall=0.584400, mean_diversity=0.252670,
indivs=80984, elapsed_secs=1658, mean=0.481684, stdev=0.090776, best fit=0.584400, best_overall=0.584400, mean_diversity=0.312059,
indivs=91082, elapsed_secs=1871, mean=0.497483, stdev=0.051107, best fit=0.584400, best_overall=0.584400, mean_diversity=0.308279,
indivs=101180, elapsed_secs=2051, mean=0.501697, stdev=0.013734, best fit=0.584400, best_overall=0.584400, mean_diversity=0.337671,
indivs=111278, elapsed_secs=2254, mean=0.495844, stdev=0.050537, best fit=0.584400, best_overall=0.584400, mean_diversity=0.180302,
indivs=121376, elapsed_secs=2462, mean=0.476233, stdev=0.109807, best fit=0.584400, best_overall=0.584400, mean_diversity=0.498438,
