Random seed = 3550400565
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:45304
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Random seed = 4009077387
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
evol_id:178
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=1, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=185, mean=0.495421, stdev=0.050379, best fit=0.568600, best_overall=0.568600, mean_diversity=0.322729,
indivs=20396, elapsed_secs=414, mean=0.490686, stdev=0.070429, best fit=0.568600, best_overall=0.568600, mean_diversity=0.096154,
indivs=30494, elapsed_secs=675, mean=0.500689, stdev=0.006825, best fit=0.568600, best_overall=0.568600, mean_diversity=0.215739,
indivs=40592, elapsed_secs=885, mean=0.488569, stdev=0.072286, best fit=0.568600, best_overall=0.568600, mean_diversity=0.138023,
indivs=50690, elapsed_secs=1126, mean=0.491053, stdev=0.070516, best fit=0.568600, best_overall=0.568600, mean_diversity=0.134674,
indivs=60788, elapsed_secs=1363, mean=0.487479, stdev=0.072239, best fit=0.568600, best_overall=0.568600, mean_diversity=0.232102,
indivs=70886, elapsed_secs=1585, mean=0.495890, stdev=0.050641, best fit=0.568600, best_overall=0.568600, mean_diversity=0.332076,
indivs=80984, elapsed_secs=1871, mean=0.426937, stdev=0.187045, best fit=0.586700, best_overall=0.586700, mean_diversity=0.144346,
indivs=91082, elapsed_secs=2182, mean=0.454870, stdev=0.153348, best fit=0.590800, best_overall=0.590800, mean_diversity=0.118636,
indivs=101180, elapsed_secs=2479, mean=0.484912, stdev=0.086337, best fit=0.590800, best_overall=0.590800, mean_diversity=0.126897,
indivs=111278, elapsed_secs=2809, mean=0.493954, stdev=0.072387, best fit=0.606000, best_overall=0.606000, mean_diversity=0.257236,
indivs=121376, elapsed_secs=3128, mean=0.497540, stdev=0.073361, best fit=0.606000, best_overall=0.606000, mean_diversity=0.249327,
indivs=131474, elapsed_secs=3456, mean=0.472743, stdev=0.120258, best fit=0.606000, best_overall=0.606000, mean_diversity=0.231473,
indivs=141572, elapsed_secs=3793, mean=0.496648, stdev=0.051315, best fit=0.606000, best_overall=0.606000, mean_diversity=0.172666,
indivs=151670, elapsed_secs=4125, mean=0.460734, stdev=0.135421, best fit=0.606200, best_overall=0.606200, mean_diversity=0.204947,
indivs=161768, elapsed_secs=4467, mean=0.499027, stdev=0.052300, best fit=0.606200, best_overall=0.606200, mean_diversity=0.265910,
indivs=171866, elapsed_secs=4802, mean=0.477337, stdev=0.110254, best fit=0.606200, best_overall=0.606200, mean_diversity=0.317367,
indivs=181964, elapsed_secs=5109, mean=0.476157, stdev=0.122084, best fit=0.606200, best_overall=0.606200, mean_diversity=0.146190,
indivs=192062, elapsed_secs=5444, mean=0.487061, stdev=0.086573, best fit=0.607100, best_overall=0.607100, mean_diversity=0.248911,
indivs=202160, elapsed_secs=5783, mean=0.498565, stdev=0.052021, best fit=0.607100, best_overall=0.607100, mean_diversity=0.320380,
indivs=212258, elapsed_secs=6113, mean=0.502630, stdev=0.055066, best fit=0.607100, best_overall=0.607100, mean_diversity=0.444606,
indivs=222356, elapsed_secs=6432, mean=0.475755, stdev=0.130974, best fit=0.607100, best_overall=0.607100, mean_diversity=0.212949,
indivs=232454, elapsed_secs=6768, mean=0.484865, stdev=0.108190, best fit=0.607100, best_overall=0.607100, mean_diversity=0.323598,
indivs=242552, elapsed_secs=7097, mean=0.497387, stdev=0.090272, best fit=0.607100, best_overall=0.607100, mean_diversity=0.237263,
indivs=252650, elapsed_secs=7434, mean=0.491004, stdev=0.070986, best fit=0.609500, best_overall=0.609500, mean_diversity=0.083659,
indivs=262748, elapsed_secs=7758, mean=0.466032, stdev=0.128325, best fit=0.609500, best_overall=0.609500, mean_diversity=0.224591,
indivs=272846, elapsed_secs=8088, mean=0.485317, stdev=0.124875, best fit=0.609500, best_overall=0.609500, mean_diversity=0.124722,
indivs=282944, elapsed_secs=8420, mean=0.468342, stdev=0.127857, best fit=0.609500, best_overall=0.609500, mean_diversity=0.333404,
indivs=293042, elapsed_secs=8737, mean=0.483684, stdev=0.099962, best fit=0.609500, best_overall=0.609500, mean_diversity=0.208986,
indivs=303140, elapsed_secs=9059, mean=0.496710, stdev=0.051367, best fit=0.609500, best_overall=0.609500, mean_diversity=0.153634,
indivs=313238, elapsed_secs=9378, mean=0.480459, stdev=0.098733, best fit=0.609500, best_overall=0.609500, mean_diversity=0.249947,
indivs=323336, elapsed_secs=9705, mean=0.494323, stdev=0.092571, best fit=0.639400, best_overall=0.639400, mean_diversity=0.127965,
indivs=333434, elapsed_secs=9986, mean=0.499521, stdev=0.099802, best fit=0.669900, best_overall=0.669900, mean_diversity=0.359801,
indivs=343532, elapsed_secs=10240, mean=0.582265, stdev=0.099970, best fit=0.671800, best_overall=0.671800, mean_diversity=0.163144,
indivs=353630, elapsed_secs=10509, mean=0.567099, stdev=0.113363, best fit=0.683400, best_overall=0.683400, mean_diversity=0.230526,
indivs=363728, elapsed_secs=10781, mean=0.501841, stdev=0.018247, best fit=0.683400, best_overall=0.683400, mean_diversity=0.142596,
indivs=373826, elapsed_secs=11052, mean=0.535946, stdev=0.148272, best fit=0.683400, best_overall=0.683400, mean_diversity=0.249076,
indivs=383924, elapsed_secs=11328, mean=0.488468, stdev=0.089286, best fit=0.683400, best_overall=0.683400, mean_diversity=0.151235,
