Random seed = 2249673174
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:16994
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=6, mean=0.500848, stdev=0.008437, best fit=0.584800, best_overall=0.584800, mean_diversity=0.078976,
indivs=20396, elapsed_secs=9, mean=0.498043, stdev=0.010828, best fit=0.584800, best_overall=0.584800, mean_diversity=0.364805,
indivs=30494, elapsed_secs=11, mean=0.501388, stdev=0.008693, best fit=0.584800, best_overall=0.584800, mean_diversity=0.338152,
indivs=40592, elapsed_secs=13, mean=0.499411, stdev=0.009929, best fit=0.584800, best_overall=0.584800, mean_diversity=0.269937,
indivs=50690, elapsed_secs=15, mean=0.500587, stdev=0.008989, best fit=0.584800, best_overall=0.584800, mean_diversity=0.257000,
indivs=60788, elapsed_secs=17, mean=0.502067, stdev=0.010345, best fit=0.584800, best_overall=0.584800, mean_diversity=0.211951,
indivs=70886, elapsed_secs=18, mean=0.485117, stdev=0.063092, best fit=0.584800, best_overall=0.584800, mean_diversity=0.172487,
indivs=80984, elapsed_secs=21, mean=0.499696, stdev=0.009692, best fit=0.584800, best_overall=0.584800, mean_diversity=0.244615,
indivs=91082, elapsed_secs=24, mean=0.500482, stdev=0.008597, best fit=0.584800, best_overall=0.584800, mean_diversity=0.205918,
indivs=101180, elapsed_secs=26, mean=0.499951, stdev=0.009202, best fit=0.584800, best_overall=0.584800, mean_diversity=0.188056,
indivs=111278, elapsed_secs=29, mean=0.501168, stdev=0.009780, best fit=0.584800, best_overall=0.584800, mean_diversity=0.186546,
indivs=121376, elapsed_secs=32, mean=0.500114, stdev=0.009038, best fit=0.584800, best_overall=0.584800, mean_diversity=0.232031,
indivs=131474, elapsed_secs=34, mean=0.500959, stdev=0.008498, best fit=0.584800, best_overall=0.584800, mean_diversity=0.260505,
indivs=141572, elapsed_secs=41, mean=0.493928, stdev=0.114839, best fit=0.669200, best_overall=0.669200, mean_diversity=0.244678,
indivs=151670, elapsed_secs=56, mean=0.501694, stdev=0.016855, best fit=0.669400, best_overall=0.669400, mean_diversity=0.093214,
indivs=161768, elapsed_secs=70, mean=0.597261, stdev=0.102301, best fit=0.669400, best_overall=0.669400, mean_diversity=0.127140,
indivs=171866, elapsed_secs=89, mean=0.575296, stdev=0.079611, best fit=0.669400, best_overall=0.669400, mean_diversity=0.221087,
indivs=181964, elapsed_secs=103, mean=0.491840, stdev=0.082399, best fit=0.669400, best_overall=0.669400, mean_diversity=0.208720,
