Random seed = 2251693309
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:82474
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=29, mean=0.500300, stdev=0.002985, best fit=0.530000, best_overall=0.530000, mean_diversity=0.073313,
indivs=20396, elapsed_secs=32, mean=0.467936, stdev=0.118910, best fit=0.564800, best_overall=0.564800, mean_diversity=0.475857,
indivs=30494, elapsed_secs=35, mean=0.494682, stdev=0.050302, best fit=0.564800, best_overall=0.564800, mean_diversity=0.233225,
indivs=40592, elapsed_secs=38, mean=0.500374, stdev=0.007026, best fit=0.564800, best_overall=0.564800, mean_diversity=0.137818,
indivs=50690, elapsed_secs=41, mean=0.500646, stdev=0.006448, best fit=0.564800, best_overall=0.564800, mean_diversity=0.157391,
indivs=60788, elapsed_secs=44, mean=0.498036, stdev=0.014325, best fit=0.564800, best_overall=0.564800, mean_diversity=0.131305,
indivs=70886, elapsed_secs=47, mean=0.500614, stdev=0.006460, best fit=0.564800, best_overall=0.564800, mean_diversity=0.174852,
indivs=80984, elapsed_secs=50, mean=0.500201, stdev=0.007225, best fit=0.569900, best_overall=0.569900, mean_diversity=0.192918,
indivs=91082, elapsed_secs=55, mean=0.490997, stdev=0.090606, best fit=0.570500, best_overall=0.570500, mean_diversity=0.208541,
indivs=101180, elapsed_secs=61, mean=0.500707, stdev=0.007035, best fit=0.570700, best_overall=0.570700, mean_diversity=0.137721,
indivs=111278, elapsed_secs=68, mean=0.505315, stdev=0.018292, best fit=0.570700, best_overall=0.570700, mean_diversity=0.297351,
indivs=121376, elapsed_secs=72, mean=0.492783, stdev=0.077148, best fit=0.570700, best_overall=0.570700, mean_diversity=0.138112,
indivs=131474, elapsed_secs=78, mean=0.483074, stdev=0.024827, best fit=0.574200, best_overall=0.574200, mean_diversity=0.167140,
indivs=141572, elapsed_secs=83, mean=0.493514, stdev=0.051194, best fit=0.577200, best_overall=0.577200, mean_diversity=0.076974,
indivs=151670, elapsed_secs=89, mean=0.500890, stdev=0.007855, best fit=0.577200, best_overall=0.577200, mean_diversity=0.338595,
indivs=161768, elapsed_secs=95, mean=0.500357, stdev=0.008882, best fit=0.577200, best_overall=0.577200, mean_diversity=0.337743,
indivs=171866, elapsed_secs=101, mean=0.496728, stdev=0.050765, best fit=0.577200, best_overall=0.577200, mean_diversity=0.245697,
indivs=181964, elapsed_secs=107, mean=0.499733, stdev=0.012033, best fit=0.577200, best_overall=0.577200, mean_diversity=0.178700,
indivs=192062, elapsed_secs=115, mean=0.500496, stdev=0.007973, best fit=0.577200, best_overall=0.577200, mean_diversity=0.253712,
indivs=202160, elapsed_secs=120, mean=0.501492, stdev=0.008151, best fit=0.577200, best_overall=0.577200, mean_diversity=0.096590,
