Random seed = 1900800465
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:29754
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10227, elapsed_secs=4, mean=0.511024, stdev=0.025446, best fit=0.558000, best_overall=0.558000, mean_diversity=0.258233,
indivs=20281, elapsed_secs=24, mean=0.492754, stdev=0.051529, best fit=0.576000, best_overall=0.576000, mean_diversity=0.096906,
indivs=30309, elapsed_secs=44, mean=0.500972, stdev=0.013291, best fit=0.577100, best_overall=0.577100, mean_diversity=0.142627,
indivs=40349, elapsed_secs=118, mean=0.507578, stdev=0.021014, best fit=0.577500, best_overall=0.577500, mean_diversity=0.249005,
indivs=50376, elapsed_secs=138, mean=0.499875, stdev=0.008961, best fit=0.577500, best_overall=0.577500, mean_diversity=0.317919,
indivs=60405, elapsed_secs=142, mean=0.482296, stdev=0.029041, best fit=0.584900, best_overall=0.584900, mean_diversity=0.298557,
indivs=70457, elapsed_secs=146, mean=0.540541, stdev=0.092400, best fit=0.668800, best_overall=0.668800, mean_diversity=0.316828,
indivs=80494, elapsed_secs=153, mean=0.595660, stdev=0.114403, best fit=0.668900, best_overall=0.668900, mean_diversity=0.309955,
indivs=90497, elapsed_secs=206, mean=0.496383, stdev=0.053407, best fit=0.670600, best_overall=0.670600, mean_diversity=0.331518,
indivs=100498, elapsed_secs=231, mean=0.516295, stdev=0.031448, best fit=0.670600, best_overall=0.670600, mean_diversity=0.325927,
indivs=110550, elapsed_secs=252, mean=0.565014, stdev=0.094514, best fit=0.670600, best_overall=0.670600, mean_diversity=0.293333,
indivs=120711, elapsed_secs=260, mean=0.599034, stdev=0.116658, best fit=0.670600, best_overall=0.670600, mean_diversity=0.063838,
indivs=130786, elapsed_secs=298, mean=0.552194, stdev=0.074576, best fit=0.671200, best_overall=0.671200, mean_diversity=0.178580,
indivs=140878, elapsed_secs=328, mean=0.543924, stdev=0.111984, best fit=0.671200, best_overall=0.671200, mean_diversity=0.104496,
indivs=151010, elapsed_secs=344, mean=0.564587, stdev=0.099909, best fit=0.671200, best_overall=0.671200, mean_diversity=0.109712,
indivs=161112, elapsed_secs=378, mean=0.603843, stdev=0.083166, best fit=0.671200, best_overall=0.671200, mean_diversity=0.063990,
indivs=171115, elapsed_secs=462, mean=0.585210, stdev=0.102777, best fit=0.672800, best_overall=0.672800, mean_diversity=0.122060,
indivs=181170, elapsed_secs=530, mean=0.516527, stdev=0.088540, best fit=0.672800, best_overall=0.672800, mean_diversity=0.167664,
indivs=191264, elapsed_secs=538, mean=0.513421, stdev=0.065991, best fit=0.672800, best_overall=0.672800, mean_diversity=0.248735,
indivs=201294, elapsed_secs=564, mean=0.547991, stdev=0.111596, best fit=0.672800, best_overall=0.672800, mean_diversity=0.109148,
indivs=211438, elapsed_secs=624, mean=0.564567, stdev=0.150445, best fit=0.672800, best_overall=0.672800, mean_diversity=0.316749,
indivs=221541, elapsed_secs=651, mean=0.596164, stdev=0.103293, best fit=0.672800, best_overall=0.672800, mean_diversity=0.134654,
indivs=231648, elapsed_secs=658, mean=0.601843, stdev=0.089371, best fit=0.672800, best_overall=0.672800, mean_diversity=0.052227,
indivs=241721, elapsed_secs=672, mean=0.526500, stdev=0.122939, best fit=0.672800, best_overall=0.672800, mean_diversity=0.122754,
indivs=251744, elapsed_secs=703, mean=0.522350, stdev=0.045257, best fit=0.672800, best_overall=0.672800, mean_diversity=0.244110,
indivs=261806, elapsed_secs=730, mean=0.530346, stdev=0.063523, best fit=0.672800, best_overall=0.672800, mean_diversity=0.301114,
indivs=271923, elapsed_secs=738, mean=0.628746, stdev=0.091481, best fit=0.672800, best_overall=0.672800, mean_diversity=0.088607,
indivs=282049, elapsed_secs=753, mean=0.586392, stdev=0.090255, best fit=0.672800, best_overall=0.672800, mean_diversity=0.100335,
