Random seed = 1905953866
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:25628
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10201, elapsed_secs=21, mean=0.485542, stdev=0.051991, best fit=0.540600, best_overall=0.540600, mean_diversity=0.334237,
indivs=20263, elapsed_secs=81, mean=0.492269, stdev=0.050267, best fit=0.545600, best_overall=0.545600, mean_diversity=0.188455,
indivs=30350, elapsed_secs=88, mean=0.500628, stdev=0.006249, best fit=0.562800, best_overall=0.562800, mean_diversity=0.127641,
indivs=40442, elapsed_secs=104, mean=0.498923, stdev=0.009200, best fit=0.562800, best_overall=0.562800, mean_diversity=0.301937,
indivs=50532, elapsed_secs=144, mean=0.499040, stdev=0.007669, best fit=0.562800, best_overall=0.562800, mean_diversity=0.317124,
indivs=60557, elapsed_secs=154, mean=0.500556, stdev=0.006269, best fit=0.562800, best_overall=0.562800, mean_diversity=0.241672,
indivs=70624, elapsed_secs=167, mean=0.501022, stdev=0.007807, best fit=0.573400, best_overall=0.573400, mean_diversity=0.172529,
indivs=80689, elapsed_secs=171, mean=0.500573, stdev=0.007343, best fit=0.573400, best_overall=0.573400, mean_diversity=0.230000,
indivs=90729, elapsed_secs=176, mean=0.504279, stdev=0.011815, best fit=0.573400, best_overall=0.573400, mean_diversity=0.380909,
indivs=100816, elapsed_secs=279, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.099834,
indivs=110898, elapsed_secs=301, mean=0.500726, stdev=0.007304, best fit=0.573400, best_overall=0.573400, mean_diversity=0.258400,
indivs=120928, elapsed_secs=350, mean=0.501010, stdev=0.007443, best fit=0.573400, best_overall=0.573400, mean_diversity=0.268950,
indivs=131025, elapsed_secs=408, mean=0.507248, stdev=0.020530, best fit=0.573400, best_overall=0.573400, mean_diversity=0.141535,
indivs=141105, elapsed_secs=428, mean=0.499689, stdev=0.008696, best fit=0.573400, best_overall=0.573400, mean_diversity=0.304304,
indivs=151106, elapsed_secs=440, mean=0.500873, stdev=0.007357, best fit=0.573400, best_overall=0.573400, mean_diversity=0.263951,
indivs=161142, elapsed_secs=463, mean=0.502071, stdev=0.010235, best fit=0.573400, best_overall=0.573400, mean_diversity=0.305115,
indivs=171237, elapsed_secs=469, mean=0.500700, stdev=0.007313, best fit=0.573400, best_overall=0.573400, mean_diversity=0.128106,
indivs=181255, elapsed_secs=472, mean=0.502079, stdev=0.016454, best fit=0.573400, best_overall=0.573400, mean_diversity=0.383007,
indivs=191266, elapsed_secs=475, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.230986,
indivs=201352, elapsed_secs=488, mean=0.493297, stdev=0.045890, best fit=0.573400, best_overall=0.573400, mean_diversity=0.190177,
indivs=211407, elapsed_secs=519, mean=0.500631, stdev=0.007385, best fit=0.573400, best_overall=0.573400, mean_diversity=0.292386,
indivs=221437, elapsed_secs=525, mean=0.490628, stdev=0.070474, best fit=0.573400, best_overall=0.573400, mean_diversity=0.191373,
indivs=231522, elapsed_secs=560, mean=0.504060, stdev=0.015349, best fit=0.573400, best_overall=0.573400, mean_diversity=0.133275,
indivs=241639, elapsed_secs=564, mean=0.495595, stdev=0.011523, best fit=0.573400, best_overall=0.573400, mean_diversity=0.209978,
indivs=251713, elapsed_secs=574, mean=0.496262, stdev=0.035721, best fit=0.573400, best_overall=0.573400, mean_diversity=0.248234,
indivs=261778, elapsed_secs=579, mean=0.496119, stdev=0.016280, best fit=0.573400, best_overall=0.573400, mean_diversity=0.168502,
indivs=271834, elapsed_secs=598, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.137912,
indivs=281931, elapsed_secs=603, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.269525,
indivs=291986, elapsed_secs=605, mean=0.500458, stdev=0.011340, best fit=0.573400, best_overall=0.573400, mean_diversity=0.090916,
indivs=302036, elapsed_secs=635, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.129643,
indivs=312054, elapsed_secs=663, mean=0.474241, stdev=0.025795, best fit=0.573400, best_overall=0.573400, mean_diversity=0.286606,
indivs=322066, elapsed_secs=673, mean=0.500617, stdev=0.007462, best fit=0.573400, best_overall=0.573400, mean_diversity=0.184038,
indivs=332072, elapsed_secs=691, mean=0.500622, stdev=0.007383, best fit=0.573400, best_overall=0.573400, mean_diversity=0.255029,
indivs=342080, elapsed_secs=698, mean=0.497865, stdev=0.010444, best fit=0.573400, best_overall=0.573400, mean_diversity=0.311674,
indivs=352103, elapsed_secs=717, mean=0.500374, stdev=0.007765, best fit=0.573400, best_overall=0.573400, mean_diversity=0.243886,
indivs=362139, elapsed_secs=721, mean=0.499918, stdev=0.008574, best fit=0.573400, best_overall=0.573400, mean_diversity=0.155338,
indivs=372192, elapsed_secs=724, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.306950,
indivs=382239, elapsed_secs=734, mean=0.499880, stdev=0.008178, best fit=0.573400, best_overall=0.573400, mean_diversity=0.206907,
indivs=392247, elapsed_secs=768, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.074741,
indivs=402271, elapsed_secs=794, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.113704,
indivs=412297, elapsed_secs=839, mean=0.501536, stdev=0.008105, best fit=0.573400, best_overall=0.573400, mean_diversity=0.322878,
indivs=422388, elapsed_secs=850, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.204304,
indivs=432434, elapsed_secs=857, mean=0.500696, stdev=0.010969, best fit=0.573400, best_overall=0.573400, mean_diversity=0.253053,
indivs=442513, elapsed_secs=868, mean=0.500734, stdev=0.007303, best fit=0.573400, best_overall=0.573400, mean_diversity=0.224397,
