Random seed = 1105345890
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:48491
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=177, mean=0.496024, stdev=0.051027, best fit=0.570400, best_overall=0.570400, mean_diversity=0.288376,
indivs=20396, elapsed_secs=365, mean=0.487176, stdev=0.086559, best fit=0.577200, best_overall=0.577200, mean_diversity=0.165156,
indivs=30494, elapsed_secs=524, mean=0.502390, stdev=0.012167, best fit=0.577200, best_overall=0.577200, mean_diversity=0.147989,
indivs=40592, elapsed_secs=663, mean=0.505379, stdev=0.019712, best fit=0.577200, best_overall=0.577200, mean_diversity=0.242845,
indivs=50690, elapsed_secs=788, mean=0.502345, stdev=0.011968, best fit=0.577200, best_overall=0.577200, mean_diversity=0.203168,
indivs=60788, elapsed_secs=925, mean=0.500913, stdev=0.053209, best fit=0.577200, best_overall=0.577200, mean_diversity=0.135837,
indivs=70886, elapsed_secs=1080, mean=0.491001, stdev=0.070568, best fit=0.577200, best_overall=0.577200, mean_diversity=0.134815,
indivs=80984, elapsed_secs=1242, mean=0.497324, stdev=0.051470, best fit=0.577200, best_overall=0.577200, mean_diversity=0.296195,
indivs=91082, elapsed_secs=1390, mean=0.501416, stdev=0.009233, best fit=0.577200, best_overall=0.577200, mean_diversity=0.328596,
indivs=101180, elapsed_secs=1547, mean=0.495030, stdev=0.050426, best fit=0.577200, best_overall=0.577200, mean_diversity=0.318519,
indivs=111278, elapsed_secs=1693, mean=0.503730, stdev=0.013447, best fit=0.577200, best_overall=0.577200, mean_diversity=0.212887,
indivs=121376, elapsed_secs=1838, mean=0.500204, stdev=0.053066, best fit=0.577200, best_overall=0.577200, mean_diversity=0.200661,
indivs=131474, elapsed_secs=1990, mean=0.501990, stdev=0.011413, best fit=0.577200, best_overall=0.577200, mean_diversity=0.074434,
indivs=141572, elapsed_secs=2149, mean=0.500697, stdev=0.007700, best fit=0.577200, best_overall=0.577200, mean_diversity=0.267509,
indivs=151670, elapsed_secs=2325, mean=0.491590, stdev=0.070893, best fit=0.577200, best_overall=0.577200, mean_diversity=0.095775,
indivs=161768, elapsed_secs=2458, mean=0.498409, stdev=0.052040, best fit=0.577200, best_overall=0.577200, mean_diversity=0.256108,
indivs=171866, elapsed_secs=2582, mean=0.504428, stdev=0.015151, best fit=0.577200, best_overall=0.577200, mean_diversity=0.344624,
indivs=181964, elapsed_secs=2692, mean=0.504974, stdev=0.017976, best fit=0.577200, best_overall=0.577200, mean_diversity=0.156979,
indivs=192062, elapsed_secs=2813, mean=0.494114, stdev=0.072050, best fit=0.577200, best_overall=0.577200, mean_diversity=0.137069,
indivs=202160, elapsed_secs=2995, mean=0.549276, stdev=0.076731, best fit=0.669200, best_overall=0.669200, mean_diversity=0.340651,
indivs=212258, elapsed_secs=3140, mean=0.618839, stdev=0.139547, best fit=0.669200, best_overall=0.669200, mean_diversity=0.120662,
indivs=222356, elapsed_secs=3307, mean=0.559361, stdev=0.173075, best fit=0.669200, best_overall=0.669200, mean_diversity=0.266480,
indivs=232454, elapsed_secs=3462, mean=0.581010, stdev=0.105767, best fit=0.669200, best_overall=0.669200, mean_diversity=0.265272,
indivs=242552, elapsed_secs=3615, mean=0.561634, stdev=0.152569, best fit=0.669200, best_overall=0.669200, mean_diversity=0.294185,
indivs=252650, elapsed_secs=3774, mean=0.560821, stdev=0.182576, best fit=0.669200, best_overall=0.669200, mean_diversity=0.387461,
indivs=262748, elapsed_secs=3908, mean=0.601105, stdev=0.082972, best fit=0.669300, best_overall=0.669300, mean_diversity=0.198400,
indivs=272846, elapsed_secs=4041, mean=0.583943, stdev=0.117481, best fit=0.669300, best_overall=0.669300, mean_diversity=0.188541,
indivs=282944, elapsed_secs=4182, mean=0.615766, stdev=0.079528, best fit=0.669300, best_overall=0.669300, mean_diversity=0.306442,
indivs=293042, elapsed_secs=4306, mean=0.572564, stdev=0.101783, best fit=0.669300, best_overall=0.669300, mean_diversity=0.255529,
indivs=303140, elapsed_secs=4471, mean=0.573589, stdev=0.102589, best fit=0.669300, best_overall=0.669300, mean_diversity=0.119661,
indivs=313238, elapsed_secs=4597, mean=0.540620, stdev=0.109117, best fit=0.669300, best_overall=0.669300, mean_diversity=0.345435,
indivs=323336, elapsed_secs=4768, mean=0.561433, stdev=0.142251, best fit=0.669300, best_overall=0.669300, mean_diversity=0.200947,
indivs=333434, elapsed_secs=4915, mean=0.550938, stdev=0.077159, best fit=0.669300, best_overall=0.669300, mean_diversity=0.196446,
indivs=343532, elapsed_secs=5063, mean=0.584689, stdev=0.155243, best fit=0.669500, best_overall=0.669500, mean_diversity=0.202614,
indivs=353630, elapsed_secs=5252, mean=0.615171, stdev=0.097505, best fit=0.670900, best_overall=0.670900, mean_diversity=0.074129,
indivs=363728, elapsed_secs=5436, mean=0.566395, stdev=0.100236, best fit=0.670900, best_overall=0.670900, mean_diversity=0.146360,
indivs=373826, elapsed_secs=5697, mean=0.556271, stdev=0.098589, best fit=0.673600, best_overall=0.673600, mean_diversity=0.151670,
indivs=383924, elapsed_secs=6005, mean=0.635262, stdev=0.085444, best fit=0.673600, best_overall=0.673600, mean_diversity=0.107569,
indivs=394022, elapsed_secs=6297, mean=0.567596, stdev=0.102257, best fit=0.673600, best_overall=0.673600, mean_diversity=0.138692,
indivs=404120, elapsed_secs=6602, mean=0.612951, stdev=0.079033, best fit=0.673600, best_overall=0.673600, mean_diversity=0.087964,
indivs=414218, elapsed_secs=6916, mean=0.508347, stdev=0.041490, best fit=0.673600, best_overall=0.673600, mean_diversity=0.222044,
indivs=424316, elapsed_secs=7202, mean=0.620327, stdev=0.078082, best fit=0.673600, best_overall=0.673600, mean_diversity=0.234458,
indivs=434414, elapsed_secs=7507, mean=0.589603, stdev=0.131598, best fit=0.673600, best_overall=0.673600, mean_diversity=0.386719,
indivs=444512, elapsed_secs=7806, mean=0.626606, stdev=0.072692, best fit=0.673600, best_overall=0.673600, mean_diversity=0.233052,
indivs=454610, elapsed_secs=8109, mean=0.548456, stdev=0.096475, best fit=0.673600, best_overall=0.673600, mean_diversity=0.397668,
indivs=464708, elapsed_secs=8425, mean=0.597170, stdev=0.084669, best fit=0.673600, best_overall=0.673600, mean_diversity=0.221409,
indivs=474806, elapsed_secs=8714, mean=0.543947, stdev=0.074142, best fit=0.673600, best_overall=0.673600, mean_diversity=0.272710,
indivs=484904, elapsed_secs=9005, mean=0.564855, stdev=0.100149, best fit=0.673600, best_overall=0.673600, mean_diversity=0.365796,
indivs=495002, elapsed_secs=9307, mean=0.532787, stdev=0.247834, best fit=0.673600, best_overall=0.673600, mean_diversity=0.130793,
indivs=505100, elapsed_secs=9606, mean=0.531024, stdev=0.123802, best fit=0.673600, best_overall=0.673600, mean_diversity=0.440510,
indivs=515198, elapsed_secs=9922, mean=0.586998, stdev=0.103752, best fit=0.673600, best_overall=0.673600, mean_diversity=0.149735,
indivs=525296, elapsed_secs=10215, mean=0.583053, stdev=0.094999, best fit=0.673600, best_overall=0.673600, mean_diversity=0.385097,
