Random seed = 1086897861
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:10508
SQLite Version: 3.45.1

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=100, mean=0.500396, stdev=0.003940, best fit=0.539600, best_overall=0.539600, mean_diversity=0.226737,
indivs=20396, elapsed_secs=225, mean=0.500685, stdev=0.008856, best fit=0.560200, best_overall=0.560200, mean_diversity=0.077900,
indivs=30494, elapsed_secs=330, mean=0.500602, stdev=0.005990, best fit=0.560200, best_overall=0.560200, mean_diversity=0.123192,
indivs=40592, elapsed_secs=460, mean=0.498614, stdev=0.019699, best fit=0.560600, best_overall=0.560600, mean_diversity=0.193097,
indivs=50690, elapsed_secs=549, mean=0.495644, stdev=0.050180, best fit=0.560700, best_overall=0.560700, mean_diversity=0.391966,
indivs=60788, elapsed_secs=679, mean=0.504528, stdev=0.017041, best fit=0.594900, best_overall=0.594900, mean_diversity=0.335569,
indivs=70886, elapsed_secs=783, mean=0.514916, stdev=0.024395, best fit=0.594900, best_overall=0.594900, mean_diversity=0.215153,
indivs=80984, elapsed_secs=864, mean=0.502589, stdev=0.016346, best fit=0.594900, best_overall=0.594900, mean_diversity=0.206127,
indivs=91082, elapsed_secs=989, mean=0.516300, stdev=0.027380, best fit=0.594900, best_overall=0.594900, mean_diversity=0.235978,
indivs=101180, elapsed_secs=1053, mean=0.500949, stdev=0.009442, best fit=0.594900, best_overall=0.594900, mean_diversity=0.498472,
indivs=111278, elapsed_secs=1174, mean=0.495953, stdev=0.050731, best fit=0.594900, best_overall=0.594900, mean_diversity=0.100107,
indivs=121376, elapsed_secs=1283, mean=0.521671, stdev=0.026970, best fit=0.594900, best_overall=0.594900, mean_diversity=0.187414,
indivs=131474, elapsed_secs=1372, mean=0.513579, stdev=0.025005, best fit=0.594900, best_overall=0.594900, mean_diversity=0.105805,
indivs=141572, elapsed_secs=1461, mean=0.505787, stdev=0.018317, best fit=0.594900, best_overall=0.594900, mean_diversity=0.280630,
