Random seed = 698846273
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:11897
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=122, mean=0.496651, stdev=0.051132, best fit=0.555500, best_overall=0.555500, mean_diversity=0.317569,
indivs=20396, elapsed_secs=221, mean=0.500637, stdev=0.006338, best fit=0.563700, best_overall=0.563700, mean_diversity=0.098370,
indivs=30494, elapsed_secs=354, mean=0.466259, stdev=0.128197, best fit=0.574100, best_overall=0.574100, mean_diversity=0.313676,
indivs=40592, elapsed_secs=582, mean=0.457659, stdev=0.137704, best fit=0.574100, best_overall=0.574100, mean_diversity=0.145640,
indivs=50690, elapsed_secs=832, mean=0.491628, stdev=0.056587, best fit=0.574100, best_overall=0.574100, mean_diversity=0.253209,
indivs=60788, elapsed_secs=1142, mean=0.493408, stdev=0.072618, best fit=0.669200, best_overall=0.669200, mean_diversity=0.250483,
indivs=70886, elapsed_secs=1433, mean=0.518781, stdev=0.078404, best fit=0.669200, best_overall=0.669200, mean_diversity=0.555297,
indivs=80984, elapsed_secs=1716, mean=0.559520, stdev=0.098887, best fit=0.669200, best_overall=0.669200, mean_diversity=0.268382,
indivs=91082, elapsed_secs=2038, mean=0.572161, stdev=0.102052, best fit=0.669200, best_overall=0.669200, mean_diversity=0.282257,
indivs=101180, elapsed_secs=2315, mean=0.596785, stdev=0.083119, best fit=0.669200, best_overall=0.669200, mean_diversity=0.199249,
indivs=111278, elapsed_secs=2633, mean=0.571003, stdev=0.130240, best fit=0.669300, best_overall=0.669300, mean_diversity=0.179341,
indivs=121376, elapsed_secs=2950, mean=0.593614, stdev=0.172918, best fit=0.669600, best_overall=0.669600, mean_diversity=0.331016,
indivs=131474, elapsed_secs=3281, mean=0.504063, stdev=0.193545, best fit=0.669700, best_overall=0.669700, mean_diversity=0.297681,
indivs=141572, elapsed_secs=3637, mean=0.533312, stdev=0.087924, best fit=0.669700, best_overall=0.669700, mean_diversity=0.249481,
indivs=151670, elapsed_secs=4011, mean=0.486324, stdev=0.087200, best fit=0.669800, best_overall=0.669800, mean_diversity=0.270898,
indivs=161768, elapsed_secs=4338, mean=0.521586, stdev=0.055135, best fit=0.669800, best_overall=0.669800, mean_diversity=0.171296,
indivs=171866, elapsed_secs=4676, mean=0.567918, stdev=0.115955, best fit=0.669800, best_overall=0.669800, mean_diversity=0.200179,
indivs=181964, elapsed_secs=5029, mean=0.579485, stdev=0.183597, best fit=0.669800, best_overall=0.669800, mean_diversity=0.086590,
indivs=192062, elapsed_secs=5392, mean=0.563199, stdev=0.125373, best fit=0.669800, best_overall=0.669800, mean_diversity=0.229366,
indivs=202160, elapsed_secs=5713, mean=0.518545, stdev=0.113724, best fit=0.669800, best_overall=0.669800, mean_diversity=0.303195,
indivs=212258, elapsed_secs=6048, mean=0.530195, stdev=0.144938, best fit=0.669800, best_overall=0.669800, mean_diversity=0.271721,
indivs=222356, elapsed_secs=6372, mean=0.539207, stdev=0.091679, best fit=0.669800, best_overall=0.669800, mean_diversity=0.394866,
indivs=232454, elapsed_secs=6703, mean=0.561202, stdev=0.140942, best fit=0.669800, best_overall=0.669800, mean_diversity=0.292810,
indivs=242552, elapsed_secs=7025, mean=0.563490, stdev=0.151329, best fit=0.669800, best_overall=0.669800, mean_diversity=0.068356,
indivs=252650, elapsed_secs=7353, mean=0.567990, stdev=0.132210, best fit=0.669800, best_overall=0.669800, mean_diversity=0.314167,
indivs=262748, elapsed_secs=7675, mean=0.503212, stdev=0.032839, best fit=0.669800, best_overall=0.669800, mean_diversity=0.097350,
indivs=272846, elapsed_secs=8026, mean=0.574611, stdev=0.121255, best fit=0.669800, best_overall=0.669800, mean_diversity=0.214921,
indivs=282944, elapsed_secs=8370, mean=0.612764, stdev=0.078454, best fit=0.669800, best_overall=0.669800, mean_diversity=0.142889,
indivs=293042, elapsed_secs=8705, mean=0.534915, stdev=0.211296, best fit=0.669800, best_overall=0.669800, mean_diversity=0.226529,
indivs=303140, elapsed_secs=9032, mean=0.611046, stdev=0.078316, best fit=0.669800, best_overall=0.669800, mean_diversity=0.270289,
indivs=313238, elapsed_secs=9377, mean=0.552788, stdev=0.077823, best fit=0.669900, best_overall=0.669900, mean_diversity=0.310659,
indivs=323336, elapsed_secs=9710, mean=0.533860, stdev=0.066579, best fit=0.670000, best_overall=0.670000, mean_diversity=0.246134,
indivs=333434, elapsed_secs=10047, mean=0.585891, stdev=0.113219, best fit=0.670000, best_overall=0.670000, mean_diversity=0.248654,
indivs=343532, elapsed_secs=10376, mean=0.523564, stdev=0.082249, best fit=0.670000, best_overall=0.670000, mean_diversity=0.237049,
indivs=353630, elapsed_secs=10702, mean=0.496042, stdev=0.186485, best fit=0.670000, best_overall=0.670000, mean_diversity=0.094550,
indivs=363728, elapsed_secs=11039, mean=0.582381, stdev=0.117255, best fit=0.670000, best_overall=0.670000, mean_diversity=0.159048,
indivs=373826, elapsed_secs=11361, mean=0.580117, stdev=0.130418, best fit=0.670000, best_overall=0.670000, mean_diversity=0.184250,
indivs=383924, elapsed_secs=11683, mean=0.521116, stdev=0.098755, best fit=0.670000, best_overall=0.670000, mean_diversity=0.232019,
indivs=394022, elapsed_secs=11978, mean=0.473541, stdev=0.146921, best fit=0.670000, best_overall=0.670000, mean_diversity=0.209160,
indivs=404120, elapsed_secs=12291, mean=0.518097, stdev=0.174564, best fit=0.670000, best_overall=0.670000, mean_diversity=0.219093,
indivs=414218, elapsed_secs=12604, mean=0.556376, stdev=0.162639, best fit=0.670000, best_overall=0.670000, mean_diversity=0.277643,
indivs=424316, elapsed_secs=12942, mean=0.510973, stdev=0.070834, best fit=0.670000, best_overall=0.670000, mean_diversity=0.273737,
indivs=434414, elapsed_secs=13259, mean=0.503721, stdev=0.084908, best fit=0.670000, best_overall=0.670000, mean_diversity=0.286809,
indivs=444512, elapsed_secs=13570, mean=0.552415, stdev=0.090557, best fit=0.670000, best_overall=0.670000, mean_diversity=0.302244,
indivs=454610, elapsed_secs=13893, mean=0.545841, stdev=0.078001, best fit=0.670000, best_overall=0.670000, mean_diversity=0.308473,
indivs=464708, elapsed_secs=14212, mean=0.601475, stdev=0.105870, best fit=0.670000, best_overall=0.670000, mean_diversity=0.095654,
indivs=474806, elapsed_secs=14564, mean=0.518394, stdev=0.188358, best fit=0.670000, best_overall=0.670000, mean_diversity=0.352212,
indivs=484904, elapsed_secs=14879, mean=0.490602, stdev=0.072194, best fit=0.670000, best_overall=0.670000, mean_diversity=0.134676,
indivs=495002, elapsed_secs=15208, mean=0.548039, stdev=0.138018, best fit=0.670200, best_overall=0.670200, mean_diversity=0.219234,
indivs=505100, elapsed_secs=15521, mean=0.504071, stdev=0.136060, best fit=0.670200, best_overall=0.670200, mean_diversity=0.325789,
indivs=515198, elapsed_secs=15824, mean=0.535066, stdev=0.203232, best fit=0.670200, best_overall=0.670200, mean_diversity=0.158658,
indivs=525296, elapsed_secs=16155, mean=0.523112, stdev=0.152695, best fit=0.670200, best_overall=0.670200, mean_diversity=0.296841,
indivs=535394, elapsed_secs=16485, mean=0.566337, stdev=0.195803, best fit=0.670200, best_overall=0.670200, mean_diversity=0.088292,
indivs=545492, elapsed_secs=16821, mean=0.502886, stdev=0.131715, best fit=0.670200, best_overall=0.670200, mean_diversity=0.247930,
indivs=555590, elapsed_secs=17135, mean=0.551853, stdev=0.206537, best fit=0.670200, best_overall=0.670200, mean_diversity=0.159603,
indivs=565688, elapsed_secs=17473, mean=0.527321, stdev=0.223025, best fit=0.670200, best_overall=0.670200, mean_diversity=0.164619,
indivs=575786, elapsed_secs=17802, mean=0.509022, stdev=0.131849, best fit=0.670200, best_overall=0.670200, mean_diversity=0.104066,
indivs=585884, elapsed_secs=18130, mean=0.608946, stdev=0.141484, best fit=0.670200, best_overall=0.670200, mean_diversity=0.149490,
indivs=595982, elapsed_secs=18445, mean=0.521225, stdev=0.189247, best fit=0.670200, best_overall=0.670200, mean_diversity=0.152437,
indivs=606080, elapsed_secs=18771, mean=0.546946, stdev=0.170971, best fit=0.685900, best_overall=0.685900, mean_diversity=0.225598,
indivs=616178, elapsed_secs=19104, mean=0.569922, stdev=0.175542, best fit=0.685900, best_overall=0.685900, mean_diversity=0.199822,
indivs=626276, elapsed_secs=19425, mean=0.505082, stdev=0.232460, best fit=0.685900, best_overall=0.685900, mean_diversity=0.220167,
indivs=636374, elapsed_secs=19757, mean=0.522815, stdev=0.058758, best fit=0.686900, best_overall=0.686900, mean_diversity=0.169229,
indivs=646472, elapsed_secs=20109, mean=0.494039, stdev=0.125701, best fit=0.687500, best_overall=0.687500, mean_diversity=0.244169,
indivs=656570, elapsed_secs=20460, mean=0.578678, stdev=0.187492, best fit=0.688100, best_overall=0.688100, mean_diversity=0.099903,
indivs=666668, elapsed_secs=20803, mean=0.469881, stdev=0.290646, best fit=0.688100, best_overall=0.688100, mean_diversity=0.108366,
indivs=676766, elapsed_secs=21148, mean=0.473882, stdev=0.188310, best fit=0.688600, best_overall=0.688600, mean_diversity=0.141784,
indivs=686864, elapsed_secs=21497, mean=0.530617, stdev=0.163373, best fit=0.688600, best_overall=0.688600, mean_diversity=0.238481,
indivs=696962, elapsed_secs=21840, mean=0.484153, stdev=0.131569, best fit=0.688600, best_overall=0.688600, mean_diversity=0.258794,
indivs=707060, elapsed_secs=22187, mean=0.473359, stdev=0.143700, best fit=0.688600, best_overall=0.688600, mean_diversity=0.118844,
indivs=717158, elapsed_secs=22525, mean=0.476886, stdev=0.111002, best fit=0.688600, best_overall=0.688600, mean_diversity=0.244123,
indivs=727256, elapsed_secs=22872, mean=0.505286, stdev=0.030096, best fit=0.688600, best_overall=0.688600, mean_diversity=0.150980,
indivs=737354, elapsed_secs=23212, mean=0.585911, stdev=0.173463, best fit=0.688600, best_overall=0.688600, mean_diversity=0.066352,
indivs=747452, elapsed_secs=23531, mean=0.473420, stdev=0.204102, best fit=0.688600, best_overall=0.688600, mean_diversity=0.085315,
indivs=757550, elapsed_secs=23892, mean=0.525448, stdev=0.209594, best fit=0.688600, best_overall=0.688600, mean_diversity=0.227700,
indivs=767648, elapsed_secs=24225, mean=0.582203, stdev=0.209555, best fit=0.697400, best_overall=0.697400, mean_diversity=0.084639,
indivs=777746, elapsed_secs=24553, mean=0.558332, stdev=0.148801, best fit=0.697600, best_overall=0.697600, mean_diversity=0.265843,
indivs=787844, elapsed_secs=24889, mean=0.564147, stdev=0.251680, best fit=0.698200, best_overall=0.698200, mean_diversity=0.059308,
indivs=797942, elapsed_secs=25232, mean=0.557633, stdev=0.168705, best fit=0.698200, best_overall=0.698200, mean_diversity=0.089119,
indivs=808040, elapsed_secs=25565, mean=0.565551, stdev=0.206823, best fit=0.698200, best_overall=0.698200, mean_diversity=0.140980,
indivs=818138, elapsed_secs=25895, mean=0.544284, stdev=0.159474, best fit=0.698200, best_overall=0.698200, mean_diversity=0.249727,
indivs=828236, elapsed_secs=26232, mean=0.586577, stdev=0.225380, best fit=0.698200, best_overall=0.698200, mean_diversity=0.111159,
indivs=838334, elapsed_secs=26570, mean=0.521863, stdev=0.176164, best fit=0.700200, best_overall=0.700200, mean_diversity=0.185179,
indivs=848432, elapsed_secs=26896, mean=0.546955, stdev=0.158585, best fit=0.700200, best_overall=0.700200, mean_diversity=0.325512,
indivs=858530, elapsed_secs=27227, mean=0.581821, stdev=0.094329, best fit=0.700200, best_overall=0.700200, mean_diversity=0.114571,
indivs=868628, elapsed_secs=27560, mean=0.485411, stdev=0.174188, best fit=0.700200, best_overall=0.700200, mean_diversity=0.216768,
indivs=878726, elapsed_secs=27884, mean=0.593100, stdev=0.148824, best fit=0.700200, best_overall=0.700200, mean_diversity=0.133094,
indivs=888824, elapsed_secs=28205, mean=0.511457, stdev=0.125627, best fit=0.700200, best_overall=0.700200, mean_diversity=0.121287,
indivs=898922, elapsed_secs=28533, mean=0.550045, stdev=0.156982, best fit=0.700200, best_overall=0.700200, mean_diversity=0.136584,
indivs=909020, elapsed_secs=28857, mean=0.487289, stdev=0.088444, best fit=0.700200, best_overall=0.700200, mean_diversity=0.137216,
indivs=919118, elapsed_secs=29184, mean=0.563527, stdev=0.090839, best fit=0.700200, best_overall=0.700200, mean_diversity=0.393750,
indivs=929216, elapsed_secs=29519, mean=0.490967, stdev=0.097554, best fit=0.700200, best_overall=0.700200, mean_diversity=0.188707,
indivs=939314, elapsed_secs=29853, mean=0.532980, stdev=0.137465, best fit=0.700200, best_overall=0.700200, mean_diversity=0.248655,
indivs=949412, elapsed_secs=30197, mean=0.552706, stdev=0.144971, best fit=0.700200, best_overall=0.700200, mean_diversity=0.290701,
indivs=959510, elapsed_secs=30544, mean=0.619787, stdev=0.117649, best fit=0.700200, best_overall=0.700200, mean_diversity=0.135220,
indivs=969608, elapsed_secs=30881, mean=0.586030, stdev=0.189290, best fit=0.700200, best_overall=0.700200, mean_diversity=0.103587,
indivs=979706, elapsed_secs=31202, mean=0.587543, stdev=0.133352, best fit=0.700200, best_overall=0.700200, mean_diversity=0.232085,
indivs=989804, elapsed_secs=31537, mean=0.556261, stdev=0.133475, best fit=0.700200, best_overall=0.700200, mean_diversity=0.144983,
indivs=999902, elapsed_secs=31868, mean=0.568451, stdev=0.148531, best fit=0.700400, best_overall=0.700400, mean_diversity=0.258750,
indivs=1010000, elapsed_secs=32189, mean=0.553099, stdev=0.196010, best fit=0.700400, best_overall=0.700400, mean_diversity=0.095719,
indivs=1020098, elapsed_secs=32507, mean=0.572122, stdev=0.148690, best fit=0.700400, best_overall=0.700400, mean_diversity=0.151111,
indivs=1030196, elapsed_secs=32814, mean=0.511809, stdev=0.045780, best fit=0.700400, best_overall=0.700400, mean_diversity=0.258674,
indivs=1040294, elapsed_secs=33124, mean=0.485782, stdev=0.104660, best fit=0.700400, best_overall=0.700400, mean_diversity=0.154914,
indivs=1050392, elapsed_secs=33448, mean=0.549194, stdev=0.144972, best fit=0.700400, best_overall=0.700400, mean_diversity=0.293787,
indivs=1060490, elapsed_secs=33754, mean=0.551053, stdev=0.141746, best fit=0.700400, best_overall=0.700400, mean_diversity=0.159717,
indivs=1070588, elapsed_secs=34089, mean=0.595443, stdev=0.140087, best fit=0.700400, best_overall=0.700400, mean_diversity=0.153077,
indivs=1080686, elapsed_secs=34409, mean=0.480207, stdev=0.142027, best fit=0.700400, best_overall=0.700400, mean_diversity=0.163653,
indivs=1090784, elapsed_secs=34723, mean=0.521244, stdev=0.143285, best fit=0.700400, best_overall=0.700400, mean_diversity=0.063863,
indivs=1100882, elapsed_secs=35026, mean=0.538656, stdev=0.128001, best fit=0.700400, best_overall=0.700400, mean_diversity=0.307868,
indivs=1110980, elapsed_secs=35332, mean=0.560334, stdev=0.145997, best fit=0.700400, best_overall=0.700400, mean_diversity=0.233515,
indivs=1121078, elapsed_secs=35642, mean=0.528253, stdev=0.181210, best fit=0.700400, best_overall=0.700400, mean_diversity=0.168481,
indivs=1131176, elapsed_secs=35961, mean=0.525533, stdev=0.106758, best fit=0.700400, best_overall=0.700400, mean_diversity=0.342656,
indivs=1141274, elapsed_secs=36284, mean=0.587526, stdev=0.137710, best fit=0.700400, best_overall=0.700400, mean_diversity=0.260617,
indivs=1151372, elapsed_secs=36588, mean=0.546522, stdev=0.096358, best fit=0.700400, best_overall=0.700400, mean_diversity=0.202388,
indivs=1161470, elapsed_secs=36900, mean=0.523413, stdev=0.120511, best fit=0.700400, best_overall=0.700400, mean_diversity=0.279891,
indivs=1171568, elapsed_secs=37200, mean=0.486390, stdev=0.088057, best fit=0.700400, best_overall=0.700400, mean_diversity=0.090671,
indivs=1181666, elapsed_secs=37510, mean=0.566307, stdev=0.189440, best fit=0.700400, best_overall=0.700400, mean_diversity=0.194393,
indivs=1191764, elapsed_secs=37834, mean=0.569688, stdev=0.109993, best fit=0.700400, best_overall=0.700400, mean_diversity=0.169147,
indivs=1201862, elapsed_secs=38138, mean=0.553738, stdev=0.146119, best fit=0.700400, best_overall=0.700400, mean_diversity=0.301165,
indivs=1211960, elapsed_secs=38441, mean=0.587700, stdev=0.102483, best fit=0.700400, best_overall=0.700400, mean_diversity=0.215447,
indivs=1222058, elapsed_secs=38726, mean=0.563234, stdev=0.132595, best fit=0.700400, best_overall=0.700400, mean_diversity=0.178547,
indivs=1232156, elapsed_secs=39062, mean=0.605075, stdev=0.129489, best fit=0.700400, best_overall=0.700400, mean_diversity=0.243717,
indivs=1242254, elapsed_secs=39373, mean=0.530090, stdev=0.058157, best fit=0.700400, best_overall=0.700400, mean_diversity=0.303045,
indivs=1252352, elapsed_secs=39681, mean=0.570762, stdev=0.154502, best fit=0.700400, best_overall=0.700400, mean_diversity=0.121608,
indivs=1262450, elapsed_secs=40004, mean=0.573507, stdev=0.126158, best fit=0.700400, best_overall=0.700400, mean_diversity=0.340997,
indivs=1272548, elapsed_secs=40317, mean=0.528630, stdev=0.193635, best fit=0.700400, best_overall=0.700400, mean_diversity=0.406190,
indivs=1282646, elapsed_secs=40621, mean=0.516748, stdev=0.127665, best fit=0.700400, best_overall=0.700400, mean_diversity=0.255668,
indivs=1292744, elapsed_secs=40939, mean=0.604210, stdev=0.181193, best fit=0.700400, best_overall=0.700400, mean_diversity=0.060122,
indivs=1302842, elapsed_secs=41266, mean=0.488625, stdev=0.090571, best fit=0.700400, best_overall=0.700400, mean_diversity=0.128103,
Experiment done. Retrieving candidate algorithm.
Search fitness for candidate algorithm = 0.700400
Evaluating candidate algorithm from experiment (on T_select tasks)... 
Select fitness for candidate algorithm = 0.695700
Select fitness is the best so far. 

Final evaluation of best algorithm (on unseen tasks)...
Final evaluation fitness (on unseen data) = 0.689730
Algorithm found: 
def Setup():
  s2 = gaussian(-0.243911, 0.121518)
  v4 = uniform(-0.961099, 0.398001, n_features)
def Predict():
  v2 = v7 + v2
  v1 = v4 + v6
  v7 = maximum(v4, v4)
  s1 = dot(v7, v0)
  v4 = v3 + v2
def Learn():
  s4 = s4 + s1
  v5 = heaviside(v4, 1.0)
  v8 = v0 * v5
  s2 = s2 + s2
  v4 = v8 + v1
  v8 = v7 * v1
  s1 = s0 - s1
  s4 = s0 * s4
  m0 = outer(v0, v5)
  v2 = v2 + v0
  v8 = s3 * v8
  v6 = s1 * v0
  m0 = outer(v4, v4)
  m1 = outer(v1, v3)
  m0 = m0 + m1
  v1 = v3 + v4
  s1 = s1 + s1

