Random seed = 676344152
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:88723
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=137, mean=0.499210, stdev=0.053148, best fit=0.583000, best_overall=0.583000, mean_diversity=0.249730,
indivs=20396, elapsed_secs=341, mean=0.500431, stdev=0.009516, best fit=0.583000, best_overall=0.583000, mean_diversity=0.210903,
indivs=30494, elapsed_secs=487, mean=0.496740, stdev=0.051418, best fit=0.583000, best_overall=0.583000, mean_diversity=0.151426,
indivs=40592, elapsed_secs=613, mean=0.501179, stdev=0.008926, best fit=0.583000, best_overall=0.583000, mean_diversity=0.130032,
indivs=50690, elapsed_secs=759, mean=0.500934, stdev=0.009293, best fit=0.593400, best_overall=0.593400, mean_diversity=0.394631,
indivs=60788, elapsed_secs=967, mean=0.495676, stdev=0.051025, best fit=0.593400, best_overall=0.593400, mean_diversity=0.224271,
indivs=70886, elapsed_secs=1136, mean=0.495111, stdev=0.050950, best fit=0.603300, best_overall=0.603300, mean_diversity=0.404636,
indivs=80984, elapsed_secs=1339, mean=0.499681, stdev=0.016149, best fit=0.603300, best_overall=0.603300, mean_diversity=0.310709,
indivs=91082, elapsed_secs=1533, mean=0.484539, stdev=0.086193, best fit=0.603300, best_overall=0.603300, mean_diversity=0.251681,
indivs=101180, elapsed_secs=1799, mean=0.481025, stdev=0.098725, best fit=0.603300, best_overall=0.603300, mean_diversity=0.163338,
indivs=111278, elapsed_secs=2001, mean=0.496627, stdev=0.054347, best fit=0.603300, best_overall=0.603300, mean_diversity=0.177084,
indivs=121376, elapsed_secs=2218, mean=0.485714, stdev=0.086568, best fit=0.603300, best_overall=0.603300, mean_diversity=0.102081,
indivs=131474, elapsed_secs=2473, mean=0.476486, stdev=0.109846, best fit=0.603300, best_overall=0.603300, mean_diversity=0.222304,
indivs=141572, elapsed_secs=2738, mean=0.471032, stdev=0.119774, best fit=0.603300, best_overall=0.603300, mean_diversity=0.277380,
indivs=151670, elapsed_secs=3008, mean=0.471216, stdev=0.117501, best fit=0.603300, best_overall=0.603300, mean_diversity=0.145342,
indivs=161768, elapsed_secs=3292, mean=0.552598, stdev=0.163056, best fit=0.678700, best_overall=0.678700, mean_diversity=0.290987,
indivs=171866, elapsed_secs=3584, mean=0.555845, stdev=0.153133, best fit=0.680500, best_overall=0.680500, mean_diversity=0.143315,
indivs=181964, elapsed_secs=3878, mean=0.571991, stdev=0.131217, best fit=0.681400, best_overall=0.681400, mean_diversity=0.248127,
indivs=192062, elapsed_secs=4188, mean=0.482845, stdev=0.116390, best fit=0.684100, best_overall=0.684100, mean_diversity=0.156008,
indivs=202160, elapsed_secs=4469, mean=0.531729, stdev=0.103735, best fit=0.689900, best_overall=0.689900, mean_diversity=0.096748,
indivs=212258, elapsed_secs=4755, mean=0.516217, stdev=0.051857, best fit=0.689900, best_overall=0.689900, mean_diversity=0.215197,
indivs=222356, elapsed_secs=5025, mean=0.499267, stdev=0.082020, best fit=0.689900, best_overall=0.689900, mean_diversity=0.122890,
indivs=232454, elapsed_secs=5307, mean=0.506302, stdev=0.029409, best fit=0.689900, best_overall=0.689900, mean_diversity=0.063467,
indivs=242552, elapsed_secs=5622, mean=0.466676, stdev=0.129432, best fit=0.689900, best_overall=0.689900, mean_diversity=0.225344,
indivs=252650, elapsed_secs=5909, mean=0.490430, stdev=0.073373, best fit=0.690000, best_overall=0.690000, mean_diversity=0.116218,
