Random seed = 676632029
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:33290
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=111, mean=0.495843, stdev=0.050317, best fit=0.568900, best_overall=0.568900, mean_diversity=0.143005,
indivs=20396, elapsed_secs=331, mean=0.500672, stdev=0.006859, best fit=0.568900, best_overall=0.568900, mean_diversity=0.090705,
indivs=30494, elapsed_secs=586, mean=0.489209, stdev=0.073904, best fit=0.568900, best_overall=0.568900, mean_diversity=0.292464,
indivs=40592, elapsed_secs=789, mean=0.500713, stdev=0.007064, best fit=0.571000, best_overall=0.571000, mean_diversity=0.099640,
indivs=50690, elapsed_secs=1030, mean=0.483708, stdev=0.100066, best fit=0.577200, best_overall=0.577200, mean_diversity=0.302759,
indivs=60788, elapsed_secs=1308, mean=0.499772, stdev=0.053377, best fit=0.577200, best_overall=0.577200, mean_diversity=0.145246,
indivs=70886, elapsed_secs=1556, mean=0.496489, stdev=0.051544, best fit=0.577200, best_overall=0.577200, mean_diversity=0.082341,
indivs=80984, elapsed_secs=1804, mean=0.489803, stdev=0.071201, best fit=0.577200, best_overall=0.577200, mean_diversity=0.275402,
indivs=91082, elapsed_secs=2098, mean=0.490686, stdev=0.070526, best fit=0.577200, best_overall=0.577200, mean_diversity=0.061529,
indivs=101180, elapsed_secs=2353, mean=0.484194, stdev=0.071488, best fit=0.577200, best_overall=0.577200, mean_diversity=0.344011,
indivs=111278, elapsed_secs=2614, mean=0.473369, stdev=0.174926, best fit=0.662900, best_overall=0.662900, mean_diversity=0.388956,
indivs=121376, elapsed_secs=2847, mean=0.488118, stdev=0.105359, best fit=0.669700, best_overall=0.669700, mean_diversity=0.247612,
