Random seed = 691343847
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:7868
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=163, mean=0.532536, stdev=0.073064, best fit=0.583200, best_overall=0.583200, mean_diversity=0.142157,
indivs=20396, elapsed_secs=363, mean=0.520102, stdev=0.134767, best fit=0.590600, best_overall=0.590600, mean_diversity=0.243865,
indivs=30494, elapsed_secs=646, mean=0.607570, stdev=0.141241, best fit=0.669500, best_overall=0.669500, mean_diversity=0.203178,
indivs=40592, elapsed_secs=937, mean=0.589906, stdev=0.179897, best fit=0.669600, best_overall=0.669600, mean_diversity=0.224175,
indivs=50690, elapsed_secs=1256, mean=0.630734, stdev=0.072679, best fit=0.669700, best_overall=0.669700, mean_diversity=0.250103,
indivs=60788, elapsed_secs=1577, mean=0.603607, stdev=0.131036, best fit=0.669700, best_overall=0.669700, mean_diversity=0.318269,
indivs=70886, elapsed_secs=1904, mean=0.619689, stdev=0.139319, best fit=0.669700, best_overall=0.669700, mean_diversity=0.250345,
indivs=80984, elapsed_secs=2270, mean=0.606421, stdev=0.163833, best fit=0.670600, best_overall=0.670600, mean_diversity=0.132487,
indivs=91082, elapsed_secs=2613, mean=0.617638, stdev=0.113348, best fit=0.670800, best_overall=0.670800, mean_diversity=0.221059,
indivs=101180, elapsed_secs=2976, mean=0.617881, stdev=0.139036, best fit=0.670900, best_overall=0.670900, mean_diversity=0.261374,
indivs=111278, elapsed_secs=3364, mean=0.573942, stdev=0.217826, best fit=0.672200, best_overall=0.672200, mean_diversity=0.150795,
indivs=121376, elapsed_secs=3691, mean=0.594600, stdev=0.164745, best fit=0.672300, best_overall=0.672300, mean_diversity=0.166851,
indivs=131474, elapsed_secs=3984, mean=0.585737, stdev=0.193268, best fit=0.672400, best_overall=0.672400, mean_diversity=0.138041,
indivs=141572, elapsed_secs=4269, mean=0.594945, stdev=0.175399, best fit=0.672400, best_overall=0.672400, mean_diversity=0.125097,
indivs=151670, elapsed_secs=4568, mean=0.626023, stdev=0.125242, best fit=0.672400, best_overall=0.672400, mean_diversity=0.142633,
indivs=161768, elapsed_secs=4899, mean=0.586919, stdev=0.193288, best fit=0.672400, best_overall=0.672400, mean_diversity=0.186270,
indivs=171866, elapsed_secs=5180, mean=0.594112, stdev=0.174545, best fit=0.672400, best_overall=0.672400, mean_diversity=0.154826,
indivs=181964, elapsed_secs=5444, mean=0.619608, stdev=0.127050, best fit=0.672400, best_overall=0.672400, mean_diversity=0.185895,
indivs=192062, elapsed_secs=5717, mean=0.589208, stdev=0.184341, best fit=0.674300, best_overall=0.674300, mean_diversity=0.123765,
indivs=202160, elapsed_secs=6080, mean=0.618092, stdev=0.148791, best fit=0.674500, best_overall=0.674500, mean_diversity=0.182955,
indivs=212258, elapsed_secs=6368, mean=0.579135, stdev=0.202547, best fit=0.674800, best_overall=0.674800, mean_diversity=0.113514,
indivs=222356, elapsed_secs=6651, mean=0.650764, stdev=0.081595, best fit=0.674800, best_overall=0.674800, mean_diversity=0.147778,
indivs=232454, elapsed_secs=6917, mean=0.596021, stdev=0.183671, best fit=0.674800, best_overall=0.674800, mean_diversity=0.122958,
indivs=242552, elapsed_secs=7175, mean=0.591783, stdev=0.185476, best fit=0.674900, best_overall=0.674900, mean_diversity=0.146926,
indivs=252650, elapsed_secs=7456, mean=0.599013, stdev=0.194048, best fit=0.674900, best_overall=0.674900, mean_diversity=0.158809,
indivs=262748, elapsed_secs=7751, mean=0.572788, stdev=0.209999, best fit=0.674900, best_overall=0.674900, mean_diversity=0.109627,
indivs=272846, elapsed_secs=8086, mean=0.596498, stdev=0.175904, best fit=0.674900, best_overall=0.674900, mean_diversity=0.247867,
indivs=282944, elapsed_secs=8366, mean=0.626298, stdev=0.139120, best fit=0.674900, best_overall=0.674900, mean_diversity=0.192364,
indivs=293042, elapsed_secs=8596, mean=0.590107, stdev=0.175409, best fit=0.674900, best_overall=0.674900, mean_diversity=0.201672,
indivs=303140, elapsed_secs=8887, mean=0.589857, stdev=0.194084, best fit=0.675100, best_overall=0.675100, mean_diversity=0.144554,
indivs=313238, elapsed_secs=9195, mean=0.594933, stdev=0.185466, best fit=0.675100, best_overall=0.675100, mean_diversity=0.083571,
indivs=323336, elapsed_secs=9501, mean=0.551151, stdev=0.245186, best fit=0.675400, best_overall=0.675400, mean_diversity=0.181069,
indivs=333434, elapsed_secs=9802, mean=0.576041, stdev=0.210921, best fit=0.675400, best_overall=0.675400, mean_diversity=0.089112,
indivs=343532, elapsed_secs=10110, mean=0.551632, stdev=0.224075, best fit=0.675400, best_overall=0.675400, mean_diversity=0.105514,
indivs=353630, elapsed_secs=10413, mean=0.601236, stdev=0.184194, best fit=0.675400, best_overall=0.675400, mean_diversity=0.106481,
indivs=363728, elapsed_secs=10724, mean=0.558183, stdev=0.231565, best fit=0.675400, best_overall=0.675400, mean_diversity=0.101416,
indivs=373826, elapsed_secs=11041, mean=0.614133, stdev=0.152886, best fit=0.675400, best_overall=0.675400, mean_diversity=0.156446,
indivs=383924, elapsed_secs=11342, mean=0.561335, stdev=0.224139, best fit=0.675400, best_overall=0.675400, mean_diversity=0.080149,
indivs=394022, elapsed_secs=11642, mean=0.583904, stdev=0.194477, best fit=0.675400, best_overall=0.675400, mean_diversity=0.094261,
indivs=404120, elapsed_secs=11940, mean=0.595960, stdev=0.185603, best fit=0.675400, best_overall=0.675400, mean_diversity=0.109004,
indivs=414218, elapsed_secs=12245, mean=0.581102, stdev=0.202650, best fit=0.675400, best_overall=0.675400, mean_diversity=0.118252,
indivs=424316, elapsed_secs=12554, mean=0.600594, stdev=0.175597, best fit=0.675400, best_overall=0.675400, mean_diversity=0.152367,
indivs=434414, elapsed_secs=12856, mean=0.569954, stdev=0.209034, best fit=0.675400, best_overall=0.675400, mean_diversity=0.132043,
indivs=444512, elapsed_secs=13160, mean=0.640782, stdev=0.120320, best fit=0.675400, best_overall=0.675400, mean_diversity=0.177007,
indivs=454610, elapsed_secs=13473, mean=0.573133, stdev=0.218116, best fit=0.675400, best_overall=0.675400, mean_diversity=0.207714,
indivs=464708, elapsed_secs=13776, mean=0.586892, stdev=0.184981, best fit=0.675400, best_overall=0.675400, mean_diversity=0.069207,
indivs=474806, elapsed_secs=14081, mean=0.563250, stdev=0.227845, best fit=0.675400, best_overall=0.675400, mean_diversity=0.110822,
indivs=484904, elapsed_secs=14382, mean=0.596442, stdev=0.185278, best fit=0.675400, best_overall=0.675400, mean_diversity=0.171575,
indivs=495002, elapsed_secs=14683, mean=0.585853, stdev=0.201772, best fit=0.675400, best_overall=0.675400, mean_diversity=0.104359,
indivs=505100, elapsed_secs=14985, mean=0.541964, stdev=0.234953, best fit=0.675400, best_overall=0.675400, mean_diversity=0.161261,
indivs=515198, elapsed_secs=15288, mean=0.593254, stdev=0.194695, best fit=0.675400, best_overall=0.675400, mean_diversity=0.183862,
indivs=525296, elapsed_secs=15599, mean=0.582321, stdev=0.202532, best fit=0.675400, best_overall=0.675400, mean_diversity=0.142288,
indivs=535394, elapsed_secs=15905, mean=0.597992, stdev=0.175274, best fit=0.675400, best_overall=0.675400, mean_diversity=0.126040,
indivs=545492, elapsed_secs=16215, mean=0.612236, stdev=0.153951, best fit=0.675400, best_overall=0.675400, mean_diversity=0.107524,
indivs=555590, elapsed_secs=16517, mean=0.608817, stdev=0.155379, best fit=0.675400, best_overall=0.675400, mean_diversity=0.130979,
indivs=565688, elapsed_secs=16822, mean=0.582124, stdev=0.202614, best fit=0.675400, best_overall=0.675400, mean_diversity=0.095677,
indivs=575786, elapsed_secs=17139, mean=0.586606, stdev=0.193396, best fit=0.675400, best_overall=0.675400, mean_diversity=0.128853,
indivs=585884, elapsed_secs=17461, mean=0.591757, stdev=0.184559, best fit=0.675400, best_overall=0.675400, mean_diversity=0.133731,
indivs=595982, elapsed_secs=17764, mean=0.587255, stdev=0.193687, best fit=0.675400, best_overall=0.675400, mean_diversity=0.126702,
indivs=606080, elapsed_secs=18071, mean=0.588840, stdev=0.193615, best fit=0.675400, best_overall=0.675400, mean_diversity=0.133403,
indivs=616178, elapsed_secs=18370, mean=0.586357, stdev=0.211019, best fit=0.675400, best_overall=0.675400, mean_diversity=0.102087,
indivs=626276, elapsed_secs=18680, mean=0.568525, stdev=0.225830, best fit=0.675400, best_overall=0.675400, mean_diversity=0.124105,
indivs=636374, elapsed_secs=18989, mean=0.590424, stdev=0.203147, best fit=0.675400, best_overall=0.675400, mean_diversity=0.242014,
indivs=646472, elapsed_secs=19295, mean=0.582315, stdev=0.194950, best fit=0.675400, best_overall=0.675400, mean_diversity=0.171395,
indivs=656570, elapsed_secs=19614, mean=0.582604, stdev=0.211288, best fit=0.675400, best_overall=0.675400, mean_diversity=0.116578,
