Random seed = 698581586
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:52393
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=60, mean=0.501320, stdev=0.002469, best fit=0.509500, best_overall=0.509500, mean_diversity=0.196250,
indivs=20396, elapsed_secs=225, mean=0.529271, stdev=0.111843, best fit=0.577200, best_overall=0.577200, mean_diversity=0.257674,
indivs=30494, elapsed_secs=490, mean=0.520310, stdev=0.110211, best fit=0.577200, best_overall=0.577200, mean_diversity=0.163316,
indivs=40592, elapsed_secs=649, mean=0.516501, stdev=0.136350, best fit=0.582900, best_overall=0.582900, mean_diversity=0.331672,
indivs=50690, elapsed_secs=809, mean=0.519919, stdev=0.137799, best fit=0.592600, best_overall=0.592600, mean_diversity=0.223249,
indivs=60788, elapsed_secs=986, mean=0.512663, stdev=0.165532, best fit=0.594200, best_overall=0.594200, mean_diversity=0.185392,
indivs=70886, elapsed_secs=1224, mean=0.624343, stdev=0.125085, best fit=0.669100, best_overall=0.669100, mean_diversity=0.164558,
indivs=80984, elapsed_secs=1483, mean=0.615073, stdev=0.134512, best fit=0.695800, best_overall=0.695800, mean_diversity=0.237326,
indivs=91082, elapsed_secs=1707, mean=0.594429, stdev=0.150209, best fit=0.696000, best_overall=0.696000, mean_diversity=0.146260,
indivs=101180, elapsed_secs=1922, mean=0.611283, stdev=0.147057, best fit=0.696000, best_overall=0.696000, mean_diversity=0.167442,
indivs=111278, elapsed_secs=2151, mean=0.618275, stdev=0.133244, best fit=0.696000, best_overall=0.696000, mean_diversity=0.122020,
indivs=121376, elapsed_secs=2371, mean=0.641758, stdev=0.077532, best fit=0.696000, best_overall=0.696000, mean_diversity=0.105315,
indivs=131474, elapsed_secs=2548, mean=0.647346, stdev=0.100557, best fit=0.696400, best_overall=0.696400, mean_diversity=0.193885,
indivs=141572, elapsed_secs=2731, mean=0.614129, stdev=0.148672, best fit=0.696400, best_overall=0.696400, mean_diversity=0.243895,
indivs=151670, elapsed_secs=2988, mean=0.636724, stdev=0.116638, best fit=0.696500, best_overall=0.696500, mean_diversity=0.154067,
indivs=161768, elapsed_secs=3341, mean=0.611752, stdev=0.157225, best fit=0.696500, best_overall=0.696500, mean_diversity=0.177537,
indivs=171866, elapsed_secs=3569, mean=0.617321, stdev=0.135834, best fit=0.696500, best_overall=0.696500, mean_diversity=0.226622,
indivs=181964, elapsed_secs=3831, mean=0.615825, stdev=0.178929, best fit=0.696500, best_overall=0.696500, mean_diversity=0.186348,
indivs=192062, elapsed_secs=4060, mean=0.629137, stdev=0.135018, best fit=0.696500, best_overall=0.696500, mean_diversity=0.153097,
indivs=202160, elapsed_secs=4288, mean=0.603342, stdev=0.184482, best fit=0.696500, best_overall=0.696500, mean_diversity=0.160000,
indivs=212258, elapsed_secs=4516, mean=0.630602, stdev=0.110005, best fit=0.696700, best_overall=0.696700, mean_diversity=0.214488,
indivs=222356, elapsed_secs=4844, mean=0.606828, stdev=0.181664, best fit=0.696700, best_overall=0.696700, mean_diversity=0.212143,
indivs=232454, elapsed_secs=5149, mean=0.617173, stdev=0.148120, best fit=0.696800, best_overall=0.696800, mean_diversity=0.113197,
indivs=242552, elapsed_secs=5404, mean=0.638742, stdev=0.117809, best fit=0.696800, best_overall=0.696800, mean_diversity=0.187113,
indivs=252650, elapsed_secs=5666, mean=0.620346, stdev=0.135022, best fit=0.696800, best_overall=0.696800, mean_diversity=0.161156,
indivs=262748, elapsed_secs=5917, mean=0.600192, stdev=0.191031, best fit=0.696800, best_overall=0.696800, mean_diversity=0.186132,
indivs=272846, elapsed_secs=6121, mean=0.627208, stdev=0.146388, best fit=0.696800, best_overall=0.696800, mean_diversity=0.135669,
indivs=282944, elapsed_secs=6329, mean=0.623038, stdev=0.146652, best fit=0.696800, best_overall=0.696800, mean_diversity=0.161510,
indivs=293042, elapsed_secs=6537, mean=0.624087, stdev=0.135019, best fit=0.696800, best_overall=0.696800, mean_diversity=0.147559,
indivs=303140, elapsed_secs=6711, mean=0.637231, stdev=0.118062, best fit=0.696800, best_overall=0.696800, mean_diversity=0.219119,
indivs=313238, elapsed_secs=6950, mean=0.591082, stdev=0.198711, best fit=0.696800, best_overall=0.696800, mean_diversity=0.171121,
indivs=323336, elapsed_secs=7141, mean=0.614561, stdev=0.181606, best fit=0.696800, best_overall=0.696800, mean_diversity=0.147825,
indivs=333434, elapsed_secs=7323, mean=0.593460, stdev=0.183195, best fit=0.696800, best_overall=0.696800, mean_diversity=0.201364,
indivs=343532, elapsed_secs=7550, mean=0.610461, stdev=0.160176, best fit=0.696800, best_overall=0.696800, mean_diversity=0.169674,
indivs=353630, elapsed_secs=7736, mean=0.561438, stdev=0.229264, best fit=0.696800, best_overall=0.696800, mean_diversity=0.153456,
indivs=363728, elapsed_secs=7954, mean=0.604913, stdev=0.159115, best fit=0.696800, best_overall=0.696800, mean_diversity=0.274916,
indivs=373826, elapsed_secs=8162, mean=0.597794, stdev=0.205527, best fit=0.696800, best_overall=0.696800, mean_diversity=0.180764,
indivs=383924, elapsed_secs=8334, mean=0.627535, stdev=0.122816, best fit=0.696800, best_overall=0.696800, mean_diversity=0.204075,
indivs=394022, elapsed_secs=8527, mean=0.619673, stdev=0.120805, best fit=0.696800, best_overall=0.696800, mean_diversity=0.136070,
indivs=404120, elapsed_secs=8785, mean=0.618175, stdev=0.136291, best fit=0.696800, best_overall=0.696800, mean_diversity=0.146308,
indivs=414218, elapsed_secs=9053, mean=0.646064, stdev=0.098448, best fit=0.696800, best_overall=0.696800, mean_diversity=0.215569,
indivs=424316, elapsed_secs=9257, mean=0.611288, stdev=0.147190, best fit=0.696800, best_overall=0.696800, mean_diversity=0.234021,
indivs=434414, elapsed_secs=9468, mean=0.626587, stdev=0.134877, best fit=0.696800, best_overall=0.696800, mean_diversity=0.217518,
indivs=444512, elapsed_secs=9668, mean=0.607914, stdev=0.180182, best fit=0.696800, best_overall=0.696800, mean_diversity=0.211894,
indivs=454610, elapsed_secs=9875, mean=0.599987, stdev=0.182515, best fit=0.696800, best_overall=0.696800, mean_diversity=0.175613,
indivs=464708, elapsed_secs=10083, mean=0.597176, stdev=0.180101, best fit=0.696800, best_overall=0.696800, mean_diversity=0.141481,
indivs=474806, elapsed_secs=10329, mean=0.619290, stdev=0.159860, best fit=0.696800, best_overall=0.696800, mean_diversity=0.168921,
indivs=484904, elapsed_secs=10622, mean=0.612496, stdev=0.162295, best fit=0.696800, best_overall=0.696800, mean_diversity=0.183977,
indivs=495002, elapsed_secs=10841, mean=0.634051, stdev=0.116720, best fit=0.696800, best_overall=0.696800, mean_diversity=0.193937,
indivs=505100, elapsed_secs=11100, mean=0.592799, stdev=0.199502, best fit=0.696800, best_overall=0.696800, mean_diversity=0.137587,
indivs=515198, elapsed_secs=11361, mean=0.570314, stdev=0.205862, best fit=0.696800, best_overall=0.696800, mean_diversity=0.223866,
indivs=525296, elapsed_secs=11593, mean=0.586866, stdev=0.181541, best fit=0.696800, best_overall=0.696800, mean_diversity=0.192098,
indivs=535394, elapsed_secs=11824, mean=0.608778, stdev=0.151028, best fit=0.696800, best_overall=0.696800, mean_diversity=0.144273,
indivs=545492, elapsed_secs=12193, mean=0.593172, stdev=0.161756, best fit=0.696800, best_overall=0.696800, mean_diversity=0.197327,
indivs=555590, elapsed_secs=12438, mean=0.622239, stdev=0.123559, best fit=0.696800, best_overall=0.696800, mean_diversity=0.163129,
indivs=565688, elapsed_secs=12637, mean=0.628871, stdev=0.147484, best fit=0.696800, best_overall=0.696800, mean_diversity=0.157563,
indivs=575786, elapsed_secs=12834, mean=0.622287, stdev=0.121634, best fit=0.696800, best_overall=0.696800, mean_diversity=0.181037,
indivs=585884, elapsed_secs=13057, mean=0.595838, stdev=0.183275, best fit=0.696800, best_overall=0.696800, mean_diversity=0.134447,
indivs=595982, elapsed_secs=13298, mean=0.616995, stdev=0.139533, best fit=0.696800, best_overall=0.696800, mean_diversity=0.222424,
indivs=606080, elapsed_secs=13487, mean=0.609762, stdev=0.161318, best fit=0.696800, best_overall=0.696800, mean_diversity=0.186550,
indivs=616178, elapsed_secs=13807, mean=0.628876, stdev=0.123177, best fit=0.696800, best_overall=0.696800, mean_diversity=0.109868,
indivs=626276, elapsed_secs=14065, mean=0.567252, stdev=0.221167, best fit=0.696800, best_overall=0.696800, mean_diversity=0.134105,
indivs=636374, elapsed_secs=14320, mean=0.608197, stdev=0.164021, best fit=0.696800, best_overall=0.696800, mean_diversity=0.298832,
