Random seed = 695815943
/p/work/rditljtd/automl_zero/baseline.db3
evol_id:88141
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=126, mean=0.500627, stdev=0.023871, best fit=0.591600, best_overall=0.591600, mean_diversity=0.133071,
indivs=20396, elapsed_secs=312, mean=0.543144, stdev=0.065135, best fit=0.591600, best_overall=0.591600, mean_diversity=0.146084,
indivs=30494, elapsed_secs=493, mean=0.519406, stdev=0.137583, best fit=0.591600, best_overall=0.591600, mean_diversity=0.239385,
indivs=40592, elapsed_secs=781, mean=0.636756, stdev=0.112953, best fit=0.683000, best_overall=0.683000, mean_diversity=0.161512,
indivs=50690, elapsed_secs=1115, mean=0.617529, stdev=0.136953, best fit=0.683100, best_overall=0.683100, mean_diversity=0.159288,
indivs=60788, elapsed_secs=1369, mean=0.611925, stdev=0.148803, best fit=0.685500, best_overall=0.685500, mean_diversity=0.211724,
indivs=70886, elapsed_secs=1703, mean=0.619392, stdev=0.124226, best fit=0.685500, best_overall=0.685500, mean_diversity=0.166640,
indivs=80984, elapsed_secs=2046, mean=0.628178, stdev=0.146761, best fit=0.685500, best_overall=0.685500, mean_diversity=0.107582,
indivs=91082, elapsed_secs=2288, mean=0.610459, stdev=0.171958, best fit=0.685500, best_overall=0.685500, mean_diversity=0.128448,
indivs=101180, elapsed_secs=2506, mean=0.633551, stdev=0.131544, best fit=0.686600, best_overall=0.686600, mean_diversity=0.166795,
indivs=111278, elapsed_secs=2703, mean=0.594623, stdev=0.181028, best fit=0.686600, best_overall=0.686600, mean_diversity=0.151020,
indivs=121376, elapsed_secs=2906, mean=0.587424, stdev=0.190522, best fit=0.686600, best_overall=0.686600, mean_diversity=0.202157,
indivs=131474, elapsed_secs=3091, mean=0.622087, stdev=0.147577, best fit=0.686600, best_overall=0.686600, mean_diversity=0.097214,
indivs=141572, elapsed_secs=3274, mean=0.617272, stdev=0.145654, best fit=0.688000, best_overall=0.688000, mean_diversity=0.142894,
indivs=151670, elapsed_secs=3478, mean=0.618763, stdev=0.135670, best fit=0.688000, best_overall=0.688000, mean_diversity=0.151210,
indivs=161768, elapsed_secs=3734, mean=0.586332, stdev=0.215079, best fit=0.688000, best_overall=0.688000, mean_diversity=0.099251,
indivs=171866, elapsed_secs=3973, mean=0.611777, stdev=0.161338, best fit=0.696600, best_overall=0.696600, mean_diversity=0.065514,
indivs=181964, elapsed_secs=4204, mean=0.597665, stdev=0.192844, best fit=0.699000, best_overall=0.699000, mean_diversity=0.144118,
indivs=192062, elapsed_secs=4475, mean=0.600126, stdev=0.184126, best fit=0.699000, best_overall=0.699000, mean_diversity=0.158504,
indivs=202160, elapsed_secs=4722, mean=0.576993, stdev=0.217294, best fit=0.699400, best_overall=0.699400, mean_diversity=0.135568,
