Random seed = 696708752
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:90818
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=131, mean=0.500432, stdev=0.009596, best fit=0.556100, best_overall=0.556100, mean_diversity=0.173290,
indivs=20396, elapsed_secs=260, mean=0.500083, stdev=0.009465, best fit=0.560700, best_overall=0.560700, mean_diversity=0.124556,
indivs=30494, elapsed_secs=395, mean=0.502257, stdev=0.009049, best fit=0.569200, best_overall=0.569200, mean_diversity=0.183274,
indivs=40592, elapsed_secs=546, mean=0.495734, stdev=0.050475, best fit=0.569200, best_overall=0.569200, mean_diversity=0.198383,
indivs=50690, elapsed_secs=700, mean=0.501692, stdev=0.010858, best fit=0.571100, best_overall=0.571100, mean_diversity=0.309934,
indivs=60788, elapsed_secs=854, mean=0.500796, stdev=0.007540, best fit=0.571100, best_overall=0.571100, mean_diversity=0.297101,
indivs=70886, elapsed_secs=1117, mean=0.537640, stdev=0.107843, best fit=0.669000, best_overall=0.669000, mean_diversity=0.161978,
indivs=80984, elapsed_secs=1349, mean=0.599591, stdev=0.100080, best fit=0.669000, best_overall=0.669000, mean_diversity=0.068586,
indivs=91082, elapsed_secs=1547, mean=0.573532, stdev=0.118082, best fit=0.669100, best_overall=0.669100, mean_diversity=0.319764,
indivs=101180, elapsed_secs=1702, mean=0.545282, stdev=0.095085, best fit=0.669200, best_overall=0.669200, mean_diversity=0.187017,
indivs=111278, elapsed_secs=1854, mean=0.478553, stdev=0.102015, best fit=0.669200, best_overall=0.669200, mean_diversity=0.161461,
indivs=121376, elapsed_secs=2020, mean=0.522165, stdev=0.083925, best fit=0.669200, best_overall=0.669200, mean_diversity=0.239870,
indivs=131474, elapsed_secs=2223, mean=0.569084, stdev=0.116910, best fit=0.669500, best_overall=0.669500, mean_diversity=0.279739,
indivs=141572, elapsed_secs=2516, mean=0.542581, stdev=0.137032, best fit=0.669500, best_overall=0.669500, mean_diversity=0.277713,
indivs=151670, elapsed_secs=2802, mean=0.600800, stdev=0.153254, best fit=0.669600, best_overall=0.669600, mean_diversity=0.073597,
indivs=161768, elapsed_secs=3079, mean=0.535557, stdev=0.188254, best fit=0.683700, best_overall=0.683700, mean_diversity=0.137431,
indivs=171866, elapsed_secs=3362, mean=0.494578, stdev=0.232444, best fit=0.685000, best_overall=0.685000, mean_diversity=0.107668,
indivs=181964, elapsed_secs=3676, mean=0.488719, stdev=0.089801, best fit=0.686600, best_overall=0.686600, mean_diversity=0.078981,
indivs=192062, elapsed_secs=3991, mean=0.507493, stdev=0.222590, best fit=0.686600, best_overall=0.686600, mean_diversity=0.243125,
indivs=202160, elapsed_secs=4306, mean=0.508918, stdev=0.140869, best fit=0.686600, best_overall=0.686600, mean_diversity=0.447305,
indivs=212258, elapsed_secs=4623, mean=0.525534, stdev=0.193593, best fit=0.686600, best_overall=0.686600, mean_diversity=0.246939,
indivs=222356, elapsed_secs=4908, mean=0.506647, stdev=0.204862, best fit=0.686600, best_overall=0.686600, mean_diversity=0.216553,
indivs=232454, elapsed_secs=5216, mean=0.465799, stdev=0.192594, best fit=0.686600, best_overall=0.686600, mean_diversity=0.206514,
indivs=242552, elapsed_secs=5530, mean=0.517541, stdev=0.240815, best fit=0.686600, best_overall=0.686600, mean_diversity=0.098725,
