Random seed = 695416363
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:37744
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=138, mean=0.500107, stdev=0.009679, best fit=0.560700, best_overall=0.560700, mean_diversity=0.412016,
indivs=20396, elapsed_secs=280, mean=0.487206, stdev=0.071202, best fit=0.568300, best_overall=0.568300, mean_diversity=0.133174,
indivs=30494, elapsed_secs=461, mean=0.495683, stdev=0.050279, best fit=0.568300, best_overall=0.568300, mean_diversity=0.149417,
indivs=40592, elapsed_secs=638, mean=0.493484, stdev=0.051940, best fit=0.568300, best_overall=0.568300, mean_diversity=0.163269,
indivs=50690, elapsed_secs=788, mean=0.500683, stdev=0.006796, best fit=0.568300, best_overall=0.568300, mean_diversity=0.211627,
indivs=60788, elapsed_secs=967, mean=0.499955, stdev=0.016305, best fit=0.568300, best_overall=0.568300, mean_diversity=0.194843,
indivs=70886, elapsed_secs=1155, mean=0.499535, stdev=0.011703, best fit=0.573900, best_overall=0.573900, mean_diversity=0.158233,
indivs=80984, elapsed_secs=1356, mean=0.486681, stdev=0.073267, best fit=0.576500, best_overall=0.576500, mean_diversity=0.088801,
indivs=91082, elapsed_secs=1555, mean=0.503468, stdev=0.010451, best fit=0.581500, best_overall=0.581500, mean_diversity=0.363157,
indivs=101180, elapsed_secs=1797, mean=0.494401, stdev=0.051181, best fit=0.581500, best_overall=0.581500, mean_diversity=0.184940,
indivs=111278, elapsed_secs=1989, mean=0.500714, stdev=0.016299, best fit=0.584700, best_overall=0.584700, mean_diversity=0.234911,
indivs=121376, elapsed_secs=2152, mean=0.491853, stdev=0.070995, best fit=0.584700, best_overall=0.584700, mean_diversity=0.359467,
indivs=131474, elapsed_secs=2348, mean=0.501199, stdev=0.008924, best fit=0.584700, best_overall=0.584700, mean_diversity=0.346783,
indivs=141572, elapsed_secs=2506, mean=0.499892, stdev=0.016799, best fit=0.584700, best_overall=0.584700, mean_diversity=0.247914,
indivs=151670, elapsed_secs=2676, mean=0.499460, stdev=0.011669, best fit=0.584700, best_overall=0.584700, mean_diversity=0.204905,
indivs=161768, elapsed_secs=2876, mean=0.469397, stdev=0.119184, best fit=0.584700, best_overall=0.584700, mean_diversity=0.270263,
indivs=171866, elapsed_secs=3072, mean=0.494664, stdev=0.050815, best fit=0.584700, best_overall=0.584700, mean_diversity=0.206523,
indivs=181964, elapsed_secs=3291, mean=0.519396, stdev=0.151260, best fit=0.669300, best_overall=0.669300, mean_diversity=0.305447,
indivs=192062, elapsed_secs=3670, mean=0.503386, stdev=0.023695, best fit=0.669600, best_overall=0.669600, mean_diversity=0.061527,
indivs=202160, elapsed_secs=4042, mean=0.592387, stdev=0.115952, best fit=0.671300, best_overall=0.671300, mean_diversity=0.186310,
indivs=212258, elapsed_secs=4413, mean=0.490022, stdev=0.090889, best fit=0.671600, best_overall=0.671600, mean_diversity=0.334111,
indivs=222356, elapsed_secs=4780, mean=0.491720, stdev=0.072290, best fit=0.671600, best_overall=0.671600, mean_diversity=0.278575,
indivs=232454, elapsed_secs=5163, mean=0.480054, stdev=0.209241, best fit=0.671600, best_overall=0.671600, mean_diversity=0.060702,
indivs=242552, elapsed_secs=5542, mean=0.491538, stdev=0.072371, best fit=0.671600, best_overall=0.671600, mean_diversity=0.176224,
indivs=252650, elapsed_secs=5907, mean=0.552588, stdev=0.113233, best fit=0.671600, best_overall=0.671600, mean_diversity=0.090884,
indivs=262748, elapsed_secs=6289, mean=0.528517, stdev=0.130440, best fit=0.671600, best_overall=0.671600, mean_diversity=0.106247,
indivs=272846, elapsed_secs=6656, mean=0.497270, stdev=0.172123, best fit=0.671800, best_overall=0.671800, mean_diversity=0.180882,
indivs=282944, elapsed_secs=7027, mean=0.482670, stdev=0.116900, best fit=0.671800, best_overall=0.671800, mean_diversity=0.227934,
