Random seed = 699418901
/p/work/rditljtd/automl_zero/baseline_qd.db3
evol_id:8215
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=188, mean=0.497767, stdev=0.050980, best fit=0.551300, best_overall=0.551300, mean_diversity=0.321736,
indivs=20396, elapsed_secs=440, mean=0.501786, stdev=0.016932, best fit=0.581700, best_overall=0.581700, mean_diversity=0.245748,
indivs=30494, elapsed_secs=750, mean=0.512545, stdev=0.042984, best fit=0.669100, best_overall=0.669100, mean_diversity=0.125370,
indivs=40592, elapsed_secs=1083, mean=0.582446, stdev=0.143578, best fit=0.670400, best_overall=0.670400, mean_diversity=0.100053,
indivs=50690, elapsed_secs=1406, mean=0.561848, stdev=0.141474, best fit=0.670800, best_overall=0.670800, mean_diversity=0.157810,
indivs=60788, elapsed_secs=1760, mean=0.562381, stdev=0.167474, best fit=0.674600, best_overall=0.674600, mean_diversity=0.261424,
indivs=70886, elapsed_secs=2108, mean=0.542121, stdev=0.136654, best fit=0.674600, best_overall=0.674600, mean_diversity=0.273193,
indivs=80984, elapsed_secs=2438, mean=0.544248, stdev=0.170970, best fit=0.674600, best_overall=0.674600, mean_diversity=0.192368,
indivs=91082, elapsed_secs=2794, mean=0.503424, stdev=0.085099, best fit=0.674600, best_overall=0.674600, mean_diversity=0.203188,
indivs=101180, elapsed_secs=3142, mean=0.495838, stdev=0.055866, best fit=0.674700, best_overall=0.674700, mean_diversity=0.095537,
indivs=111278, elapsed_secs=3497, mean=0.606889, stdev=0.152157, best fit=0.674700, best_overall=0.674700, mean_diversity=0.069081,
indivs=121376, elapsed_secs=3853, mean=0.507120, stdev=0.134772, best fit=0.674700, best_overall=0.674700, mean_diversity=0.297360,
indivs=131474, elapsed_secs=4183, mean=0.499270, stdev=0.235675, best fit=0.674700, best_overall=0.674700, mean_diversity=0.066579,
indivs=141572, elapsed_secs=4534, mean=0.557755, stdev=0.172526, best fit=0.674700, best_overall=0.674700, mean_diversity=0.140453,
indivs=151670, elapsed_secs=4884, mean=0.482241, stdev=0.163879, best fit=0.674700, best_overall=0.674700, mean_diversity=0.196607,
indivs=161768, elapsed_secs=5217, mean=0.606248, stdev=0.118426, best fit=0.674700, best_overall=0.674700, mean_diversity=0.057944,
indivs=171866, elapsed_secs=5567, mean=0.601906, stdev=0.126168, best fit=0.674700, best_overall=0.674700, mean_diversity=0.201050,
indivs=181964, elapsed_secs=5915, mean=0.497970, stdev=0.061365, best fit=0.674700, best_overall=0.674700, mean_diversity=0.195930,
indivs=192062, elapsed_secs=6252, mean=0.559658, stdev=0.098694, best fit=0.674700, best_overall=0.674700, mean_diversity=0.382510,
indivs=202160, elapsed_secs=6602, mean=0.599694, stdev=0.142243, best fit=0.674700, best_overall=0.674700, mean_diversity=0.181585,
indivs=212258, elapsed_secs=6970, mean=0.543297, stdev=0.110793, best fit=0.674700, best_overall=0.674700, mean_diversity=0.120115,
indivs=222356, elapsed_secs=7324, mean=0.539294, stdev=0.134940, best fit=0.674700, best_overall=0.674700, mean_diversity=0.242749,
indivs=232454, elapsed_secs=7631, mean=0.590938, stdev=0.116221, best fit=0.674700, best_overall=0.674700, mean_diversity=0.263867,
indivs=242552, elapsed_secs=7992, mean=0.555106, stdev=0.190748, best fit=0.674700, best_overall=0.674700, mean_diversity=0.190926,
indivs=252650, elapsed_secs=8337, mean=0.524818, stdev=0.083983, best fit=0.674700, best_overall=0.674700, mean_diversity=0.327760,
indivs=262748, elapsed_secs=8688, mean=0.572863, stdev=0.102743, best fit=0.674700, best_overall=0.674700, mean_diversity=0.258177,
indivs=272846, elapsed_secs=9019, mean=0.589487, stdev=0.130996, best fit=0.674700, best_overall=0.674700, mean_diversity=0.129064,
indivs=282944, elapsed_secs=9382, mean=0.571232, stdev=0.116672, best fit=0.674700, best_overall=0.674700, mean_diversity=0.287282,
indivs=293042, elapsed_secs=9729, mean=0.602843, stdev=0.150970, best fit=0.674700, best_overall=0.674700, mean_diversity=0.297380,
indivs=303140, elapsed_secs=10063, mean=0.532039, stdev=0.087765, best fit=0.674700, best_overall=0.674700, mean_diversity=0.330858,
indivs=313238, elapsed_secs=10409, mean=0.523781, stdev=0.081293, best fit=0.674800, best_overall=0.674800, mean_diversity=0.107310,
indivs=323336, elapsed_secs=10749, mean=0.522142, stdev=0.089812, best fit=0.674800, best_overall=0.674800, mean_diversity=0.262989,
indivs=333434, elapsed_secs=11089, mean=0.521379, stdev=0.126548, best fit=0.674800, best_overall=0.674800, mean_diversity=0.314408,
indivs=343532, elapsed_secs=11441, mean=0.484117, stdev=0.216821, best fit=0.674800, best_overall=0.674800, mean_diversity=0.175402,
indivs=353630, elapsed_secs=11776, mean=0.543189, stdev=0.213726, best fit=0.675500, best_overall=0.675500, mean_diversity=0.168000,
indivs=363728, elapsed_secs=12110, mean=0.617160, stdev=0.096566, best fit=0.675500, best_overall=0.675500, mean_diversity=0.211801,
indivs=373826, elapsed_secs=12452, mean=0.511807, stdev=0.136821, best fit=0.675500, best_overall=0.675500, mean_diversity=0.221551,
indivs=383924, elapsed_secs=12794, mean=0.481773, stdev=0.128951, best fit=0.675500, best_overall=0.675500, mean_diversity=0.092239,
indivs=394022, elapsed_secs=13131, mean=0.553819, stdev=0.207070, best fit=0.675500, best_overall=0.675500, mean_diversity=0.140220,
indivs=404120, elapsed_secs=13486, mean=0.540955, stdev=0.132704, best fit=0.675500, best_overall=0.675500, mean_diversity=0.352703,
