Random seed = 3846604149
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:16770
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=37, mean=0.504936, stdev=0.004165, best fit=0.508600, best_overall=0.508600, mean_diversity=0.251583,
indivs=20396, elapsed_secs=44, mean=0.502134, stdev=0.002029, best fit=0.508600, best_overall=0.508600, mean_diversity=0.170222,
indivs=30494, elapsed_secs=55, mean=0.534092, stdev=0.018663, best fit=0.557600, best_overall=0.557600, mean_diversity=0.245281,
indivs=40592, elapsed_secs=66, mean=0.551569, stdev=0.031875, best fit=0.573800, best_overall=0.573800, mean_diversity=0.143121,
indivs=50690, elapsed_secs=77, mean=0.551399, stdev=0.037627, best fit=0.577200, best_overall=0.577200, mean_diversity=0.197069,
indivs=60788, elapsed_secs=87, mean=0.530255, stdev=0.022647, best fit=0.577200, best_overall=0.577200, mean_diversity=0.264722,
indivs=70886, elapsed_secs=94, mean=0.528891, stdev=0.036401, best fit=0.577200, best_overall=0.577200, mean_diversity=0.194219,
indivs=80984, elapsed_secs=103, mean=0.529772, stdev=0.033255, best fit=0.577200, best_overall=0.577200, mean_diversity=0.302178,
indivs=91082, elapsed_secs=109, mean=0.523155, stdev=0.061530, best fit=0.577200, best_overall=0.577200, mean_diversity=0.238433,
indivs=101180, elapsed_secs=117, mean=0.531294, stdev=0.028881, best fit=0.577200, best_overall=0.577200, mean_diversity=0.136390,
indivs=111278, elapsed_secs=125, mean=0.530993, stdev=0.021515, best fit=0.577200, best_overall=0.577200, mean_diversity=0.213322,
indivs=121376, elapsed_secs=131, mean=0.531288, stdev=0.034614, best fit=0.577200, best_overall=0.577200, mean_diversity=0.123448,
indivs=131474, elapsed_secs=143, mean=0.528812, stdev=0.030048, best fit=0.577200, best_overall=0.577200, mean_diversity=0.173770,
indivs=141572, elapsed_secs=149, mean=0.535866, stdev=0.027596, best fit=0.577200, best_overall=0.577200, mean_diversity=0.233578,
indivs=151670, elapsed_secs=155, mean=0.530787, stdev=0.022855, best fit=0.577200, best_overall=0.577200, mean_diversity=0.159641,
indivs=161768, elapsed_secs=170, mean=0.604774, stdev=0.091183, best fit=0.669000, best_overall=0.669000, mean_diversity=0.133108,
indivs=171866, elapsed_secs=189, mean=0.622693, stdev=0.110974, best fit=0.669100, best_overall=0.669100, mean_diversity=0.187968,
indivs=181964, elapsed_secs=202, mean=0.604803, stdev=0.053794, best fit=0.669100, best_overall=0.669100, mean_diversity=0.130818,
indivs=192062, elapsed_secs=218, mean=0.624926, stdev=0.107143, best fit=0.669100, best_overall=0.669100, mean_diversity=0.109853,
indivs=202160, elapsed_secs=235, mean=0.589216, stdev=0.069087, best fit=0.669100, best_overall=0.669100, mean_diversity=0.157752,
indivs=212258, elapsed_secs=262, mean=0.619578, stdev=0.095407, best fit=0.669500, best_overall=0.669500, mean_diversity=0.149623,
indivs=222356, elapsed_secs=292, mean=0.613186, stdev=0.140282, best fit=0.669500, best_overall=0.669500, mean_diversity=0.207452,
indivs=232454, elapsed_secs=331, mean=0.583161, stdev=0.172791, best fit=0.669700, best_overall=0.669700, mean_diversity=0.106801,
indivs=242552, elapsed_secs=373, mean=0.553821, stdev=0.225918, best fit=0.669800, best_overall=0.669800, mean_diversity=0.091247,
indivs=252650, elapsed_secs=414, mean=0.558426, stdev=0.173394, best fit=0.669800, best_overall=0.669800, mean_diversity=0.083483,
indivs=262748, elapsed_secs=459, mean=0.582406, stdev=0.107900, best fit=0.670900, best_overall=0.670900, mean_diversity=0.102857,
indivs=272846, elapsed_secs=513, mean=0.609392, stdev=0.111338, best fit=0.671500, best_overall=0.671500, mean_diversity=0.132710,
