Random seed = 3869302107
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:74211
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=5, mean=0.526210, stdev=0.025350, best fit=0.577200, best_overall=0.577200, mean_diversity=0.157467,
indivs=20396, elapsed_secs=12, mean=0.523174, stdev=0.027593, best fit=0.577200, best_overall=0.577200, mean_diversity=0.242312,
indivs=30494, elapsed_secs=17, mean=0.536673, stdev=0.024423, best fit=0.577200, best_overall=0.577200, mean_diversity=0.202206,
indivs=40592, elapsed_secs=24, mean=0.537367, stdev=0.036077, best fit=0.577900, best_overall=0.577900, mean_diversity=0.196502,
indivs=50690, elapsed_secs=41, mean=0.531243, stdev=0.024544, best fit=0.577900, best_overall=0.577900, mean_diversity=0.104865,
indivs=60788, elapsed_secs=48, mean=0.541534, stdev=0.034028, best fit=0.577900, best_overall=0.577900, mean_diversity=0.232723,
indivs=70886, elapsed_secs=57, mean=0.524186, stdev=0.020269, best fit=0.577900, best_overall=0.577900, mean_diversity=0.115232,
indivs=80984, elapsed_secs=63, mean=0.527205, stdev=0.024661, best fit=0.577900, best_overall=0.577900, mean_diversity=0.205205,
indivs=91082, elapsed_secs=71, mean=0.513006, stdev=0.022103, best fit=0.577900, best_overall=0.577900, mean_diversity=0.150932,
indivs=101180, elapsed_secs=77, mean=0.541641, stdev=0.036553, best fit=0.577900, best_overall=0.577900, mean_diversity=0.198087,
indivs=111278, elapsed_secs=84, mean=0.516300, stdev=0.026356, best fit=0.577900, best_overall=0.577900, mean_diversity=0.128586,
indivs=121376, elapsed_secs=92, mean=0.544091, stdev=0.033106, best fit=0.577900, best_overall=0.577900, mean_diversity=0.240000,
indivs=131474, elapsed_secs=100, mean=0.525579, stdev=0.027310, best fit=0.577900, best_overall=0.577900, mean_diversity=0.122903,
indivs=141572, elapsed_secs=107, mean=0.518799, stdev=0.018026, best fit=0.577900, best_overall=0.577900, mean_diversity=0.156946,
indivs=151670, elapsed_secs=115, mean=0.531574, stdev=0.026634, best fit=0.577900, best_overall=0.577900, mean_diversity=0.203427,
indivs=161768, elapsed_secs=123, mean=0.536102, stdev=0.035456, best fit=0.577900, best_overall=0.577900, mean_diversity=0.117315,
indivs=171866, elapsed_secs=134, mean=0.520854, stdev=0.026360, best fit=0.577900, best_overall=0.577900, mean_diversity=0.262281,
indivs=181964, elapsed_secs=143, mean=0.529268, stdev=0.060323, best fit=0.577900, best_overall=0.577900, mean_diversity=0.150929,
indivs=192062, elapsed_secs=152, mean=0.534351, stdev=0.020823, best fit=0.577900, best_overall=0.577900, mean_diversity=0.099607,
indivs=202160, elapsed_secs=158, mean=0.518436, stdev=0.017487, best fit=0.577900, best_overall=0.577900, mean_diversity=0.076726,
indivs=212258, elapsed_secs=164, mean=0.521754, stdev=0.019830, best fit=0.577900, best_overall=0.577900, mean_diversity=0.230330,
indivs=222356, elapsed_secs=175, mean=0.532430, stdev=0.066416, best fit=0.583900, best_overall=0.583900, mean_diversity=0.162308,
indivs=232454, elapsed_secs=192, mean=0.592852, stdev=0.124361, best fit=0.668900, best_overall=0.668900, mean_diversity=0.205482,
indivs=242552, elapsed_secs=205, mean=0.590592, stdev=0.074021, best fit=0.669000, best_overall=0.669000, mean_diversity=0.186700,
indivs=252650, elapsed_secs=221, mean=0.580211, stdev=0.098597, best fit=0.669200, best_overall=0.669200, mean_diversity=0.188132,
indivs=262748, elapsed_secs=232, mean=0.607523, stdev=0.101691, best fit=0.671300, best_overall=0.671300, mean_diversity=0.171945,
indivs=272846, elapsed_secs=246, mean=0.512900, stdev=0.035805, best fit=0.671400, best_overall=0.671400, mean_diversity=0.103181,
indivs=282944, elapsed_secs=259, mean=0.602080, stdev=0.061467, best fit=0.671400, best_overall=0.671400, mean_diversity=0.163242,
indivs=293042, elapsed_secs=270, mean=0.578365, stdev=0.082172, best fit=0.671400, best_overall=0.671400, mean_diversity=0.106355,
indivs=303140, elapsed_secs=283, mean=0.593945, stdev=0.096611, best fit=0.671600, best_overall=0.671600, mean_diversity=0.109842,
indivs=313238, elapsed_secs=298, mean=0.534060, stdev=0.097318, best fit=0.671600, best_overall=0.671600, mean_diversity=0.160673,
indivs=323336, elapsed_secs=311, mean=0.578411, stdev=0.145173, best fit=0.671600, best_overall=0.671600, mean_diversity=0.207540,
indivs=333434, elapsed_secs=322, mean=0.631423, stdev=0.076895, best fit=0.671600, best_overall=0.671600, mean_diversity=0.122352,
indivs=343532, elapsed_secs=335, mean=0.607337, stdev=0.145054, best fit=0.672200, best_overall=0.672200, mean_diversity=0.095638,
indivs=353630, elapsed_secs=354, mean=0.635913, stdev=0.099413, best fit=0.672200, best_overall=0.672200, mean_diversity=0.159966,
indivs=363728, elapsed_secs=366, mean=0.522038, stdev=0.140647, best fit=0.673500, best_overall=0.673500, mean_diversity=0.190565,
indivs=373826, elapsed_secs=379, mean=0.626277, stdev=0.075938, best fit=0.673500, best_overall=0.673500, mean_diversity=0.118084,
indivs=383924, elapsed_secs=393, mean=0.585436, stdev=0.101867, best fit=0.673500, best_overall=0.673500, mean_diversity=0.149875,
indivs=394022, elapsed_secs=406, mean=0.620562, stdev=0.095538, best fit=0.673500, best_overall=0.673500, mean_diversity=0.156117,
indivs=404120, elapsed_secs=419, mean=0.577545, stdev=0.079440, best fit=0.674100, best_overall=0.674100, mean_diversity=0.183675,
indivs=414218, elapsed_secs=434, mean=0.596874, stdev=0.067136, best fit=0.674100, best_overall=0.674100, mean_diversity=0.116302,
indivs=424316, elapsed_secs=448, mean=0.625605, stdev=0.087100, best fit=0.674100, best_overall=0.674100, mean_diversity=0.209840,
indivs=434414, elapsed_secs=466, mean=0.611493, stdev=0.095994, best fit=0.674100, best_overall=0.674100, mean_diversity=0.213924,
indivs=444512, elapsed_secs=483, mean=0.588104, stdev=0.136325, best fit=0.674100, best_overall=0.674100, mean_diversity=0.185000,
indivs=454610, elapsed_secs=498, mean=0.566986, stdev=0.128377, best fit=0.674100, best_overall=0.674100, mean_diversity=0.103723,
indivs=464708, elapsed_secs=514, mean=0.577945, stdev=0.058920, best fit=0.675300, best_overall=0.675300, mean_diversity=0.236955,
indivs=474806, elapsed_secs=531, mean=0.534332, stdev=0.150264, best fit=0.675300, best_overall=0.675300, mean_diversity=0.103977,
indivs=484904, elapsed_secs=544, mean=0.601463, stdev=0.105187, best fit=0.675300, best_overall=0.675300, mean_diversity=0.141815,
indivs=495002, elapsed_secs=564, mean=0.535504, stdev=0.162966, best fit=0.675300, best_overall=0.675300, mean_diversity=0.114672,
indivs=505100, elapsed_secs=580, mean=0.499974, stdev=0.136288, best fit=0.675300, best_overall=0.675300, mean_diversity=0.103296,
indivs=515198, elapsed_secs=593, mean=0.592193, stdev=0.119223, best fit=0.675300, best_overall=0.675300, mean_diversity=0.132968,
indivs=525296, elapsed_secs=608, mean=0.583109, stdev=0.120180, best fit=0.675300, best_overall=0.675300, mean_diversity=0.164777,
indivs=535394, elapsed_secs=623, mean=0.562580, stdev=0.152385, best fit=0.675300, best_overall=0.675300, mean_diversity=0.098425,
indivs=545492, elapsed_secs=638, mean=0.578870, stdev=0.152553, best fit=0.675300, best_overall=0.675300, mean_diversity=0.071893,
indivs=555590, elapsed_secs=653, mean=0.586636, stdev=0.138829, best fit=0.675300, best_overall=0.675300, mean_diversity=0.271632,
indivs=565688, elapsed_secs=666, mean=0.633837, stdev=0.095619, best fit=0.675300, best_overall=0.675300, mean_diversity=0.068198,
indivs=575786, elapsed_secs=681, mean=0.603975, stdev=0.079088, best fit=0.675300, best_overall=0.675300, mean_diversity=0.150054,
indivs=585884, elapsed_secs=698, mean=0.574628, stdev=0.097280, best fit=0.675300, best_overall=0.675300, mean_diversity=0.081957,
indivs=595982, elapsed_secs=712, mean=0.604771, stdev=0.145838, best fit=0.675300, best_overall=0.675300, mean_diversity=0.103659,
indivs=606080, elapsed_secs=726, mean=0.574145, stdev=0.077342, best fit=0.675300, best_overall=0.675300, mean_diversity=0.103515,
indivs=616178, elapsed_secs=743, mean=0.613588, stdev=0.111366, best fit=0.675300, best_overall=0.675300, mean_diversity=0.124444,
indivs=626276, elapsed_secs=755, mean=0.518200, stdev=0.108513, best fit=0.675300, best_overall=0.675300, mean_diversity=0.174279,
indivs=636374, elapsed_secs=768, mean=0.586984, stdev=0.083916, best fit=0.675300, best_overall=0.675300, mean_diversity=0.120680,
indivs=646472, elapsed_secs=782, mean=0.588079, stdev=0.173791, best fit=0.675300, best_overall=0.675300, mean_diversity=0.090782,
indivs=656570, elapsed_secs=796, mean=0.622514, stdev=0.079211, best fit=0.675300, best_overall=0.675300, mean_diversity=0.137640,
indivs=666668, elapsed_secs=809, mean=0.528457, stdev=0.126548, best fit=0.675300, best_overall=0.675300, mean_diversity=0.081193,
indivs=676766, elapsed_secs=822, mean=0.559636, stdev=0.099627, best fit=0.675300, best_overall=0.675300, mean_diversity=0.245274,
indivs=686864, elapsed_secs=836, mean=0.571682, stdev=0.073157, best fit=0.675300, best_overall=0.675300, mean_diversity=0.113518,
indivs=696962, elapsed_secs=851, mean=0.606948, stdev=0.106663, best fit=0.675300, best_overall=0.675300, mean_diversity=0.265356,
indivs=707060, elapsed_secs=868, mean=0.574826, stdev=0.085657, best fit=0.675300, best_overall=0.675300, mean_diversity=0.137697,
indivs=717158, elapsed_secs=901, mean=0.604786, stdev=0.150007, best fit=0.675300, best_overall=0.675300, mean_diversity=0.137005,
indivs=727256, elapsed_secs=935, mean=0.567196, stdev=0.128830, best fit=0.675300, best_overall=0.675300, mean_diversity=0.152642,
indivs=737354, elapsed_secs=949, mean=0.593838, stdev=0.128487, best fit=0.675300, best_overall=0.675300, mean_diversity=0.208807,
indivs=747452, elapsed_secs=961, mean=0.607559, stdev=0.129567, best fit=0.675300, best_overall=0.675300, mean_diversity=0.128457,
indivs=757550, elapsed_secs=978, mean=0.506409, stdev=0.081970, best fit=0.675300, best_overall=0.675300, mean_diversity=0.143151,
indivs=767648, elapsed_secs=992, mean=0.546006, stdev=0.107368, best fit=0.675300, best_overall=0.675300, mean_diversity=0.201258,
