Random seed = 3870780477
/p/work/rditljtd/automl_zero/baseline_full.db3
evol_id:86535
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10298, elapsed_secs=18, mean=0.526160, stdev=0.024137, best fit=0.561300, best_overall=0.561300, mean_diversity=0.278997,
indivs=20396, elapsed_secs=31, mean=0.528744, stdev=0.029232, best fit=0.577200, best_overall=0.577200, mean_diversity=0.206923,
indivs=30494, elapsed_secs=48, mean=0.525313, stdev=0.061811, best fit=0.577200, best_overall=0.577200, mean_diversity=0.205235,
indivs=40592, elapsed_secs=68, mean=0.524234, stdev=0.023312, best fit=0.590800, best_overall=0.590800, mean_diversity=0.228932,
indivs=50690, elapsed_secs=92, mean=0.546733, stdev=0.041709, best fit=0.590800, best_overall=0.590800, mean_diversity=0.146706,
indivs=60788, elapsed_secs=120, mean=0.530730, stdev=0.061331, best fit=0.595200, best_overall=0.595200, mean_diversity=0.104471,
indivs=70886, elapsed_secs=149, mean=0.582761, stdev=0.079660, best fit=0.668900, best_overall=0.668900, mean_diversity=0.127872,
indivs=80984, elapsed_secs=184, mean=0.610768, stdev=0.097360, best fit=0.670500, best_overall=0.670500, mean_diversity=0.266043,
indivs=91082, elapsed_secs=222, mean=0.605722, stdev=0.119772, best fit=0.670500, best_overall=0.670500, mean_diversity=0.248000,
indivs=101180, elapsed_secs=270, mean=0.613820, stdev=0.126549, best fit=0.670500, best_overall=0.670500, mean_diversity=0.115333,
indivs=111278, elapsed_secs=322, mean=0.592665, stdev=0.060922, best fit=0.670500, best_overall=0.670500, mean_diversity=0.199862,
indivs=121376, elapsed_secs=372, mean=0.615875, stdev=0.140404, best fit=0.682500, best_overall=0.682500, mean_diversity=0.116748,
indivs=131474, elapsed_secs=398, mean=0.631537, stdev=0.079189, best fit=0.685100, best_overall=0.685100, mean_diversity=0.140636,
indivs=141572, elapsed_secs=427, mean=0.628683, stdev=0.158665, best fit=0.689800, best_overall=0.689800, mean_diversity=0.085773,
indivs=151670, elapsed_secs=464, mean=0.596940, stdev=0.142691, best fit=0.697400, best_overall=0.697400, mean_diversity=0.141837,
indivs=161768, elapsed_secs=503, mean=0.603356, stdev=0.089630, best fit=0.698500, best_overall=0.698500, mean_diversity=0.147529,
indivs=171866, elapsed_secs=538, mean=0.619282, stdev=0.144961, best fit=0.698600, best_overall=0.698600, mean_diversity=0.195567,
indivs=181964, elapsed_secs=562, mean=0.618249, stdev=0.130972, best fit=0.698600, best_overall=0.698600, mean_diversity=0.160979,
indivs=192062, elapsed_secs=592, mean=0.614284, stdev=0.151085, best fit=0.698600, best_overall=0.698600, mean_diversity=0.133846,
indivs=202160, elapsed_secs=625, mean=0.615070, stdev=0.140783, best fit=0.698800, best_overall=0.698800, mean_diversity=0.145532,
indivs=212258, elapsed_secs=653, mean=0.609942, stdev=0.101075, best fit=0.698800, best_overall=0.698800, mean_diversity=0.135517,
indivs=222356, elapsed_secs=683, mean=0.589750, stdev=0.122252, best fit=0.699000, best_overall=0.699000, mean_diversity=0.123458,
indivs=232454, elapsed_secs=722, mean=0.600754, stdev=0.137211, best fit=0.700000, best_overall=0.700000, mean_diversity=0.095197,
indivs=242552, elapsed_secs=764, mean=0.600324, stdev=0.103143, best fit=0.700000, best_overall=0.700000, mean_diversity=0.127220,
indivs=252650, elapsed_secs=793, mean=0.543688, stdev=0.158128, best fit=0.700000, best_overall=0.700000, mean_diversity=0.122282,
indivs=262748, elapsed_secs=838, mean=0.607070, stdev=0.134442, best fit=0.700000, best_overall=0.700000, mean_diversity=0.189406,
indivs=272846, elapsed_secs=878, mean=0.610013, stdev=0.149971, best fit=0.700000, best_overall=0.700000, mean_diversity=0.170570,
indivs=282944, elapsed_secs=909, mean=0.600761, stdev=0.122406, best fit=0.700000, best_overall=0.700000, mean_diversity=0.140028,
indivs=293042, elapsed_secs=949, mean=0.606279, stdev=0.147473, best fit=0.700000, best_overall=0.700000, mean_diversity=0.170393,
indivs=303140, elapsed_secs=989, mean=0.605427, stdev=0.117757, best fit=0.700000, best_overall=0.700000, mean_diversity=0.115265,
indivs=313238, elapsed_secs=1026, mean=0.645463, stdev=0.116981, best fit=0.700000, best_overall=0.700000, mean_diversity=0.097552,
indivs=323336, elapsed_secs=1068, mean=0.607389, stdev=0.067489, best fit=0.700800, best_overall=0.700800, mean_diversity=0.301324,
indivs=333434, elapsed_secs=1104, mean=0.611797, stdev=0.082133, best fit=0.700800, best_overall=0.700800, mean_diversity=0.142226,
indivs=343532, elapsed_secs=1145, mean=0.624323, stdev=0.106541, best fit=0.700800, best_overall=0.700800, mean_diversity=0.125622,
indivs=353630, elapsed_secs=1192, mean=0.628684, stdev=0.105078, best fit=0.700800, best_overall=0.700800, mean_diversity=0.135414,
indivs=363728, elapsed_secs=1226, mean=0.598126, stdev=0.078545, best fit=0.700800, best_overall=0.700800, mean_diversity=0.160550,
indivs=373826, elapsed_secs=1261, mean=0.623263, stdev=0.114380, best fit=0.700800, best_overall=0.700800, mean_diversity=0.199912,
indivs=383924, elapsed_secs=1296, mean=0.616505, stdev=0.124940, best fit=0.700800, best_overall=0.700800, mean_diversity=0.073980,
indivs=394022, elapsed_secs=1337, mean=0.598042, stdev=0.134366, best fit=0.700800, best_overall=0.700800, mean_diversity=0.166968,
indivs=404120, elapsed_secs=1376, mean=0.627314, stdev=0.074413, best fit=0.700800, best_overall=0.700800, mean_diversity=0.230079,
indivs=414218, elapsed_secs=1416, mean=0.628074, stdev=0.119520, best fit=0.700800, best_overall=0.700800, mean_diversity=0.144554,
indivs=424316, elapsed_secs=1449, mean=0.623246, stdev=0.093014, best fit=0.700800, best_overall=0.700800, mean_diversity=0.188028,
indivs=434414, elapsed_secs=1491, mean=0.603287, stdev=0.120038, best fit=0.700800, best_overall=0.700800, mean_diversity=0.112529,
indivs=444512, elapsed_secs=1530, mean=0.616296, stdev=0.094631, best fit=0.700800, best_overall=0.700800, mean_diversity=0.081010,
indivs=454610, elapsed_secs=1570, mean=0.606048, stdev=0.133388, best fit=0.700800, best_overall=0.700800, mean_diversity=0.061026,
indivs=464708, elapsed_secs=1613, mean=0.610213, stdev=0.107323, best fit=0.700800, best_overall=0.700800, mean_diversity=0.113586,
indivs=474806, elapsed_secs=1666, mean=0.629867, stdev=0.132260, best fit=0.701100, best_overall=0.701100, mean_diversity=0.121088,
indivs=484904, elapsed_secs=1712, mean=0.635955, stdev=0.121350, best fit=0.701100, best_overall=0.701100, mean_diversity=0.108590,
indivs=495002, elapsed_secs=1764, mean=0.618274, stdev=0.097777, best fit=0.701100, best_overall=0.701100, mean_diversity=0.129925,
indivs=505100, elapsed_secs=1804, mean=0.654213, stdev=0.071353, best fit=0.701100, best_overall=0.701100, mean_diversity=0.124424,
indivs=515198, elapsed_secs=1847, mean=0.579347, stdev=0.145090, best fit=0.701100, best_overall=0.701100, mean_diversity=0.147305,
indivs=525296, elapsed_secs=1885, mean=0.606654, stdev=0.087497, best fit=0.701100, best_overall=0.701100, mean_diversity=0.143151,
indivs=535394, elapsed_secs=1930, mean=0.616632, stdev=0.168624, best fit=0.701100, best_overall=0.701100, mean_diversity=0.103216,
indivs=545492, elapsed_secs=1980, mean=0.605086, stdev=0.171173, best fit=0.701100, best_overall=0.701100, mean_diversity=0.132715,
indivs=555590, elapsed_secs=2026, mean=0.614729, stdev=0.082275, best fit=0.701100, best_overall=0.701100, mean_diversity=0.156652,
indivs=565688, elapsed_secs=2074, mean=0.598919, stdev=0.126544, best fit=0.701100, best_overall=0.701100, mean_diversity=0.119819,
indivs=575786, elapsed_secs=2129, mean=0.624020, stdev=0.103998, best fit=0.701100, best_overall=0.701100, mean_diversity=0.156706,
indivs=585884, elapsed_secs=2175, mean=0.633466, stdev=0.101192, best fit=0.701100, best_overall=0.701100, mean_diversity=0.087431,
indivs=595982, elapsed_secs=2219, mean=0.597983, stdev=0.165851, best fit=0.701100, best_overall=0.701100, mean_diversity=0.144241,
indivs=606080, elapsed_secs=2270, mean=0.603651, stdev=0.171757, best fit=0.701100, best_overall=0.701100, mean_diversity=0.121050,
indivs=616178, elapsed_secs=2316, mean=0.613119, stdev=0.137535, best fit=0.701100, best_overall=0.701100, mean_diversity=0.102996,
indivs=626276, elapsed_secs=2367, mean=0.614930, stdev=0.116038, best fit=0.701100, best_overall=0.701100, mean_diversity=0.182875,
indivs=636374, elapsed_secs=2416, mean=0.588438, stdev=0.126422, best fit=0.701400, best_overall=0.701400, mean_diversity=0.127139,
indivs=646472, elapsed_secs=2445, mean=0.652595, stdev=0.099346, best fit=0.701400, best_overall=0.701400, mean_diversity=0.209928,
indivs=656570, elapsed_secs=2485, mean=0.610209, stdev=0.110291, best fit=0.701400, best_overall=0.701400, mean_diversity=0.167308,
indivs=666668, elapsed_secs=2526, mean=0.634268, stdev=0.084348, best fit=0.701400, best_overall=0.701400, mean_diversity=0.152500,
indivs=676766, elapsed_secs=2567, mean=0.627717, stdev=0.147421, best fit=0.701400, best_overall=0.701400, mean_diversity=0.144603,
indivs=686864, elapsed_secs=2604, mean=0.632205, stdev=0.121755, best fit=0.701400, best_overall=0.701400, mean_diversity=0.122526,
indivs=696962, elapsed_secs=2643, mean=0.624867, stdev=0.122550, best fit=0.701400, best_overall=0.701400, mean_diversity=0.209747,
indivs=707060, elapsed_secs=2679, mean=0.635721, stdev=0.096672, best fit=0.701400, best_overall=0.701400, mean_diversity=0.142912,
indivs=717158, elapsed_secs=2722, mean=0.631976, stdev=0.160034, best fit=0.701400, best_overall=0.701400, mean_diversity=0.170526,
indivs=727256, elapsed_secs=2760, mean=0.629544, stdev=0.150593, best fit=0.701400, best_overall=0.701400, mean_diversity=0.085381,
indivs=737354, elapsed_secs=2797, mean=0.656170, stdev=0.097365, best fit=0.701400, best_overall=0.701400, mean_diversity=0.118571,
indivs=747452, elapsed_secs=2836, mean=0.629764, stdev=0.097594, best fit=0.701400, best_overall=0.701400, mean_diversity=0.156468,
indivs=757550, elapsed_secs=2875, mean=0.620150, stdev=0.067160, best fit=0.701400, best_overall=0.701400, mean_diversity=0.115433,
indivs=767648, elapsed_secs=2906, mean=0.616109, stdev=0.085943, best fit=0.701400, best_overall=0.701400, mean_diversity=0.112521,
indivs=777746, elapsed_secs=2944, mean=0.609734, stdev=0.116196, best fit=0.701400, best_overall=0.701400, mean_diversity=0.138950,
indivs=787844, elapsed_secs=2981, mean=0.581963, stdev=0.127279, best fit=0.701400, best_overall=0.701400, mean_diversity=0.143814,
indivs=797942, elapsed_secs=3015, mean=0.634281, stdev=0.105417, best fit=0.701600, best_overall=0.701600, mean_diversity=0.156170,
indivs=808040, elapsed_secs=3061, mean=0.585167, stdev=0.109591, best fit=0.701600, best_overall=0.701600, mean_diversity=0.097175,
indivs=818138, elapsed_secs=3116, mean=0.594343, stdev=0.102855, best fit=0.701600, best_overall=0.701600, mean_diversity=0.153724,
indivs=828236, elapsed_secs=3163, mean=0.623891, stdev=0.103065, best fit=0.701600, best_overall=0.701600, mean_diversity=0.104370,
indivs=838334, elapsed_secs=3210, mean=0.646778, stdev=0.097123, best fit=0.701600, best_overall=0.701600, mean_diversity=0.105400,
indivs=848432, elapsed_secs=3269, mean=0.600672, stdev=0.190087, best fit=0.701700, best_overall=0.701700, mean_diversity=0.198591,
indivs=858530, elapsed_secs=3322, mean=0.593024, stdev=0.112480, best fit=0.701700, best_overall=0.701700, mean_diversity=0.167549,
indivs=868628, elapsed_secs=3372, mean=0.560022, stdev=0.227823, best fit=0.701700, best_overall=0.701700, mean_diversity=0.141659,
indivs=878726, elapsed_secs=3433, mean=0.594950, stdev=0.182699, best fit=0.701700, best_overall=0.701700, mean_diversity=0.149368,
indivs=888824, elapsed_secs=3483, mean=0.601415, stdev=0.164267, best fit=0.701700, best_overall=0.701700, mean_diversity=0.125163,
indivs=898922, elapsed_secs=3522, mean=0.612162, stdev=0.138473, best fit=0.701700, best_overall=0.701700, mean_diversity=0.171840,
indivs=909020, elapsed_secs=3568, mean=0.638697, stdev=0.099048, best fit=0.701700, best_overall=0.701700, mean_diversity=0.151134,
indivs=919118, elapsed_secs=3613, mean=0.599596, stdev=0.106469, best fit=0.701700, best_overall=0.701700, mean_diversity=0.189492,
indivs=929216, elapsed_secs=3671, mean=0.556121, stdev=0.187084, best fit=0.701700, best_overall=0.701700, mean_diversity=0.082686,
indivs=939314, elapsed_secs=3710, mean=0.635731, stdev=0.102600, best fit=0.701700, best_overall=0.701700, mean_diversity=0.137026,
indivs=949412, elapsed_secs=3755, mean=0.572758, stdev=0.172108, best fit=0.701700, best_overall=0.701700, mean_diversity=0.103654,
indivs=959510, elapsed_secs=3798, mean=0.624100, stdev=0.133342, best fit=0.701800, best_overall=0.701800, mean_diversity=0.106695,
indivs=969608, elapsed_secs=3844, mean=0.625468, stdev=0.122208, best fit=0.701800, best_overall=0.701800, mean_diversity=0.128992,
indivs=979706, elapsed_secs=3881, mean=0.634374, stdev=0.072488, best fit=0.701800, best_overall=0.701800, mean_diversity=0.112709,
indivs=989804, elapsed_secs=3915, mean=0.614069, stdev=0.075321, best fit=0.701800, best_overall=0.701800, mean_diversity=0.115025,
indivs=999902, elapsed_secs=3960, mean=0.631745, stdev=0.105024, best fit=0.701800, best_overall=0.701800, mean_diversity=0.129103,
indivs=1010000, elapsed_secs=4009, mean=0.587668, stdev=0.119544, best fit=0.701800, best_overall=0.701800, mean_diversity=0.113333,
indivs=1020098, elapsed_secs=4064, mean=0.625812, stdev=0.150801, best fit=0.701800, best_overall=0.701800, mean_diversity=0.152769,
indivs=1030196, elapsed_secs=4112, mean=0.604736, stdev=0.155443, best fit=0.701800, best_overall=0.701800, mean_diversity=0.123382,
indivs=1040294, elapsed_secs=4157, mean=0.606538, stdev=0.096054, best fit=0.701800, best_overall=0.701800, mean_diversity=0.158367,
indivs=1050392, elapsed_secs=4200, mean=0.633071, stdev=0.122244, best fit=0.701800, best_overall=0.701800, mean_diversity=0.117131,
indivs=1060490, elapsed_secs=4242, mean=0.623264, stdev=0.105070, best fit=0.701800, best_overall=0.701800, mean_diversity=0.147208,
indivs=1070588, elapsed_secs=4278, mean=0.609976, stdev=0.107058, best fit=0.701800, best_overall=0.701800, mean_diversity=0.135357,
indivs=1080686, elapsed_secs=4318, mean=0.625927, stdev=0.135512, best fit=0.701800, best_overall=0.701800, mean_diversity=0.137940,
indivs=1090784, elapsed_secs=4360, mean=0.638824, stdev=0.106464, best fit=0.701800, best_overall=0.701800, mean_diversity=0.139469,
indivs=1100882, elapsed_secs=4410, mean=0.629319, stdev=0.100387, best fit=0.701800, best_overall=0.701800, mean_diversity=0.176872,
indivs=1110980, elapsed_secs=4453, mean=0.644428, stdev=0.113746, best fit=0.701800, best_overall=0.701800, mean_diversity=0.152118,
indivs=1121078, elapsed_secs=4498, mean=0.625932, stdev=0.095735, best fit=0.701800, best_overall=0.701800, mean_diversity=0.147619,
indivs=1131176, elapsed_secs=4544, mean=0.636842, stdev=0.123368, best fit=0.701800, best_overall=0.701800, mean_diversity=0.108555,
indivs=1141274, elapsed_secs=4592, mean=0.597361, stdev=0.116842, best fit=0.701800, best_overall=0.701800, mean_diversity=0.194615,
indivs=1151372, elapsed_secs=4638, mean=0.595630, stdev=0.119711, best fit=0.701800, best_overall=0.701800, mean_diversity=0.176526,
indivs=1161470, elapsed_secs=4688, mean=0.628043, stdev=0.123184, best fit=0.701800, best_overall=0.701800, mean_diversity=0.237535,
indivs=1171568, elapsed_secs=4736, mean=0.616076, stdev=0.090420, best fit=0.701800, best_overall=0.701800, mean_diversity=0.158232,
indivs=1181666, elapsed_secs=4778, mean=0.604686, stdev=0.121660, best fit=0.701800, best_overall=0.701800, mean_diversity=0.166865,
indivs=1191764, elapsed_secs=4825, mean=0.599123, stdev=0.109838, best fit=0.701800, best_overall=0.701800, mean_diversity=0.143404,
indivs=1201862, elapsed_secs=4871, mean=0.607191, stdev=0.087467, best fit=0.701800, best_overall=0.701800, mean_diversity=0.098567,
indivs=1211960, elapsed_secs=4911, mean=0.613141, stdev=0.147101, best fit=0.701800, best_overall=0.701800, mean_diversity=0.201793,
indivs=1222058, elapsed_secs=4957, mean=0.647982, stdev=0.103235, best fit=0.701800, best_overall=0.701800, mean_diversity=0.137172,
indivs=1232156, elapsed_secs=4998, mean=0.578363, stdev=0.153399, best fit=0.701800, best_overall=0.701800, mean_diversity=0.151245,
indivs=1242254, elapsed_secs=5042, mean=0.614482, stdev=0.121483, best fit=0.701800, best_overall=0.701800, mean_diversity=0.204716,
indivs=1252352, elapsed_secs=5081, mean=0.635842, stdev=0.113933, best fit=0.701800, best_overall=0.701800, mean_diversity=0.091302,
indivs=1262450, elapsed_secs=5136, mean=0.603559, stdev=0.123589, best fit=0.702100, best_overall=0.702100, mean_diversity=0.126263,
indivs=1272548, elapsed_secs=5187, mean=0.609448, stdev=0.104076, best fit=0.702100, best_overall=0.702100, mean_diversity=0.150618,
indivs=1282646, elapsed_secs=5239, mean=0.598461, stdev=0.130297, best fit=0.702100, best_overall=0.702100, mean_diversity=0.161889,
indivs=1292744, elapsed_secs=5283, mean=0.628917, stdev=0.105292, best fit=0.702100, best_overall=0.702100, mean_diversity=0.131406,
indivs=1302842, elapsed_secs=5330, mean=0.629953, stdev=0.126013, best fit=0.702100, best_overall=0.702100, mean_diversity=0.160068,
indivs=1312940, elapsed_secs=5362, mean=0.619244, stdev=0.133261, best fit=0.702100, best_overall=0.702100, mean_diversity=0.129507,
indivs=1323038, elapsed_secs=5409, mean=0.639116, stdev=0.119752, best fit=0.702100, best_overall=0.702100, mean_diversity=0.129700,
indivs=1333136, elapsed_secs=5459, mean=0.600992, stdev=0.144695, best fit=0.702100, best_overall=0.702100, mean_diversity=0.123673,
indivs=1343234, elapsed_secs=5508, mean=0.612816, stdev=0.090486, best fit=0.702100, best_overall=0.702100, mean_diversity=0.104393,
indivs=1353332, elapsed_secs=5547, mean=0.623753, stdev=0.118334, best fit=0.702100, best_overall=0.702100, mean_diversity=0.111323,
indivs=1363430, elapsed_secs=5590, mean=0.599302, stdev=0.159706, best fit=0.702100, best_overall=0.702100, mean_diversity=0.087895,
indivs=1373528, elapsed_secs=5642, mean=0.623542, stdev=0.133596, best fit=0.702100, best_overall=0.702100, mean_diversity=0.138810,
indivs=1383626, elapsed_secs=5680, mean=0.600879, stdev=0.168134, best fit=0.702100, best_overall=0.702100, mean_diversity=0.105549,
indivs=1393724, elapsed_secs=5730, mean=0.596447, stdev=0.134857, best fit=0.702100, best_overall=0.702100, mean_diversity=0.159557,
indivs=1403822, elapsed_secs=5764, mean=0.629955, stdev=0.151566, best fit=0.702100, best_overall=0.702100, mean_diversity=0.126878,
indivs=1413920, elapsed_secs=5798, mean=0.635741, stdev=0.135153, best fit=0.702100, best_overall=0.702100, mean_diversity=0.133017,
indivs=1424018, elapsed_secs=5848, mean=0.595104, stdev=0.136761, best fit=0.702100, best_overall=0.702100, mean_diversity=0.209938,
indivs=1434116, elapsed_secs=5902, mean=0.635010, stdev=0.103278, best fit=0.702100, best_overall=0.702100, mean_diversity=0.146552,
indivs=1444214, elapsed_secs=5942, mean=0.628610, stdev=0.114301, best fit=0.702100, best_overall=0.702100, mean_diversity=0.204888,
indivs=1454312, elapsed_secs=5989, mean=0.632240, stdev=0.110666, best fit=0.702100, best_overall=0.702100, mean_diversity=0.141732,
indivs=1464410, elapsed_secs=6043, mean=0.608512, stdev=0.153028, best fit=0.702100, best_overall=0.702100, mean_diversity=0.128828,
indivs=1474508, elapsed_secs=6093, mean=0.624096, stdev=0.130839, best fit=0.702100, best_overall=0.702100, mean_diversity=0.131490,
indivs=1484606, elapsed_secs=6145, mean=0.595402, stdev=0.181833, best fit=0.702100, best_overall=0.702100, mean_diversity=0.123938,
indivs=1494704, elapsed_secs=6200, mean=0.561754, stdev=0.166519, best fit=0.702100, best_overall=0.702100, mean_diversity=0.150718,
indivs=1504802, elapsed_secs=6243, mean=0.626222, stdev=0.140438, best fit=0.702100, best_overall=0.702100, mean_diversity=0.111429,
indivs=1514900, elapsed_secs=6293, mean=0.612295, stdev=0.106460, best fit=0.702100, best_overall=0.702100, mean_diversity=0.098854,
indivs=1524998, elapsed_secs=6327, mean=0.602458, stdev=0.075635, best fit=0.702100, best_overall=0.702100, mean_diversity=0.173013,
indivs=1535096, elapsed_secs=6361, mean=0.617431, stdev=0.122942, best fit=0.702100, best_overall=0.702100, mean_diversity=0.132349,
indivs=1545194, elapsed_secs=6411, mean=0.606494, stdev=0.177669, best fit=0.702100, best_overall=0.702100, mean_diversity=0.148467,
indivs=1555292, elapsed_secs=6446, mean=0.610741, stdev=0.135008, best fit=0.702100, best_overall=0.702100, mean_diversity=0.116467,
indivs=1565390, elapsed_secs=6495, mean=0.605280, stdev=0.150763, best fit=0.702100, best_overall=0.702100, mean_diversity=0.171926,
indivs=1575488, elapsed_secs=6539, mean=0.592644, stdev=0.138967, best fit=0.702100, best_overall=0.702100, mean_diversity=0.176652,
indivs=1585586, elapsed_secs=6582, mean=0.590680, stdev=0.125154, best fit=0.702100, best_overall=0.702100, mean_diversity=0.108253,
indivs=1595684, elapsed_secs=6632, mean=0.581035, stdev=0.209679, best fit=0.702100, best_overall=0.702100, mean_diversity=0.205354,
indivs=1605782, elapsed_secs=6681, mean=0.624159, stdev=0.168100, best fit=0.702100, best_overall=0.702100, mean_diversity=0.121640,
