Random seed = 678576070
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:55494
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10308, elapsed_secs=32, mean=0.503683, stdev=0.005763, best fit=0.512700, best_overall=0.512700, mean_diversity=0.393166,
indivs=20330, elapsed_secs=34, mean=0.513282, stdev=0.024124, best fit=0.554600, best_overall=0.554600, mean_diversity=0.238550,
indivs=30375, elapsed_secs=38, mean=0.499331, stdev=0.009856, best fit=0.555100, best_overall=0.555100, mean_diversity=0.165668,
indivs=40444, elapsed_secs=44, mean=0.492418, stdev=0.071810, best fit=0.569100, best_overall=0.569100, mean_diversity=0.252986,
indivs=50476, elapsed_secs=56, mean=0.517582, stdev=0.072383, best fit=0.669000, best_overall=0.669000, mean_diversity=0.217011,
indivs=60612, elapsed_secs=66, mean=0.555179, stdev=0.098051, best fit=0.669000, best_overall=0.669000, mean_diversity=0.198067,
indivs=70680, elapsed_secs=80, mean=0.523373, stdev=0.077981, best fit=0.669100, best_overall=0.669100, mean_diversity=0.306948,
indivs=80730, elapsed_secs=97, mean=0.531195, stdev=0.058325, best fit=0.693800, best_overall=0.693800, mean_diversity=0.201453,
indivs=90794, elapsed_secs=114, mean=0.495547, stdev=0.110320, best fit=0.695900, best_overall=0.695900, mean_diversity=0.234828,
indivs=100889, elapsed_secs=132, mean=0.556087, stdev=0.102264, best fit=0.695900, best_overall=0.695900, mean_diversity=0.141197,
indivs=110946, elapsed_secs=149, mean=0.505771, stdev=0.033041, best fit=0.695900, best_overall=0.695900, mean_diversity=0.187533,
indivs=120985, elapsed_secs=165, mean=0.603290, stdev=0.091631, best fit=0.695900, best_overall=0.695900, mean_diversity=0.244385,
indivs=131016, elapsed_secs=182, mean=0.494645, stdev=0.076598, best fit=0.695900, best_overall=0.695900, mean_diversity=0.120260,
indivs=141026, elapsed_secs=197, mean=0.513977, stdev=0.113053, best fit=0.695900, best_overall=0.695900, mean_diversity=0.199303,
indivs=151049, elapsed_secs=214, mean=0.519315, stdev=0.098299, best fit=0.695900, best_overall=0.695900, mean_diversity=0.221606,
indivs=161053, elapsed_secs=233, mean=0.521841, stdev=0.076960, best fit=0.695900, best_overall=0.695900, mean_diversity=0.300387,
indivs=171099, elapsed_secs=247, mean=0.586139, stdev=0.140353, best fit=0.695900, best_overall=0.695900, mean_diversity=0.104688,
indivs=181138, elapsed_secs=265, mean=0.500757, stdev=0.087344, best fit=0.695900, best_overall=0.695900, mean_diversity=0.261458,
indivs=191233, elapsed_secs=284, mean=0.501959, stdev=0.019492, best fit=0.695900, best_overall=0.695900, mean_diversity=0.173718,
indivs=201240, elapsed_secs=302, mean=0.521353, stdev=0.126639, best fit=0.695900, best_overall=0.695900, mean_diversity=0.186043,
indivs=211300, elapsed_secs=316, mean=0.578792, stdev=0.122279, best fit=0.695900, best_overall=0.695900, mean_diversity=0.294094,
indivs=221403, elapsed_secs=336, mean=0.555392, stdev=0.117783, best fit=0.695900, best_overall=0.695900, mean_diversity=0.344885,
indivs=231526, elapsed_secs=352, mean=0.506592, stdev=0.064723, best fit=0.695900, best_overall=0.695900, mean_diversity=0.226654,
indivs=241612, elapsed_secs=368, mean=0.549812, stdev=0.119948, best fit=0.695900, best_overall=0.695900, mean_diversity=0.117914,
indivs=251679, elapsed_secs=386, mean=0.464459, stdev=0.074132, best fit=0.695900, best_overall=0.695900, mean_diversity=0.265472,
indivs=261782, elapsed_secs=402, mean=0.514326, stdev=0.051912, best fit=0.695900, best_overall=0.695900, mean_diversity=0.146206,
indivs=271872, elapsed_secs=420, mean=0.547830, stdev=0.111553, best fit=0.696800, best_overall=0.696800, mean_diversity=0.289723,
indivs=282008, elapsed_secs=434, mean=0.582591, stdev=0.093163, best fit=0.696800, best_overall=0.696800, mean_diversity=0.133071,
indivs=292075, elapsed_secs=449, mean=0.502920, stdev=0.021666, best fit=0.696800, best_overall=0.696800, mean_diversity=0.105679,
indivs=302159, elapsed_secs=461, mean=0.501804, stdev=0.019666, best fit=0.696800, best_overall=0.696800, mean_diversity=0.233828,
indivs=312236, elapsed_secs=477, mean=0.496960, stdev=0.053648, best fit=0.696800, best_overall=0.696800, mean_diversity=0.190345,
indivs=322323, elapsed_secs=489, mean=0.518211, stdev=0.048004, best fit=0.696800, best_overall=0.696800, mean_diversity=0.345153,
indivs=332404, elapsed_secs=503, mean=0.523298, stdev=0.082075, best fit=0.696800, best_overall=0.696800, mean_diversity=0.065040,
