Random seed = 698175153
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
evol_id:90134
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qd.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10266, elapsed_secs=17, mean=0.480356, stdev=0.071884, best fit=0.511700, best_overall=0.511700, mean_diversity=0.435991,
indivs=20277, elapsed_secs=23, mean=0.490986, stdev=0.070264, best fit=0.524700, best_overall=0.524700, mean_diversity=0.172731,
indivs=30337, elapsed_secs=34, mean=0.502970, stdev=0.020790, best fit=0.648500, best_overall=0.648500, mean_diversity=0.130239,
indivs=40399, elapsed_secs=48, mean=0.575671, stdev=0.114209, best fit=0.648600, best_overall=0.648600, mean_diversity=0.169851,
indivs=50476, elapsed_secs=63, mean=0.563034, stdev=0.107223, best fit=0.649000, best_overall=0.649000, mean_diversity=0.103570,
indivs=60504, elapsed_secs=76, mean=0.506176, stdev=0.177198, best fit=0.649000, best_overall=0.649000, mean_diversity=0.335288,
indivs=70618, elapsed_secs=90, mean=0.480706, stdev=0.130432, best fit=0.669000, best_overall=0.669000, mean_diversity=0.353766,
indivs=80726, elapsed_secs=100, mean=0.493607, stdev=0.184034, best fit=0.669300, best_overall=0.669300, mean_diversity=0.064105,
indivs=90800, elapsed_secs=110, mean=0.562779, stdev=0.163715, best fit=0.669300, best_overall=0.669300, mean_diversity=0.058330,
indivs=100821, elapsed_secs=118, mean=0.572209, stdev=0.129229, best fit=0.669300, best_overall=0.669300, mean_diversity=0.250062,
indivs=110899, elapsed_secs=128, mean=0.526274, stdev=0.104070, best fit=0.670200, best_overall=0.670200, mean_diversity=0.350739,
indivs=120908, elapsed_secs=138, mean=0.397746, stdev=0.125121, best fit=0.670600, best_overall=0.670600, mean_diversity=0.070303,
indivs=130963, elapsed_secs=148, mean=0.555827, stdev=0.122661, best fit=0.670600, best_overall=0.670600, mean_diversity=0.214364,
indivs=141131, elapsed_secs=158, mean=0.595994, stdev=0.153273, best fit=0.670700, best_overall=0.670700, mean_diversity=0.164501,
indivs=151144, elapsed_secs=167, mean=0.619691, stdev=0.095701, best fit=0.670800, best_overall=0.670800, mean_diversity=0.085227,
indivs=161252, elapsed_secs=175, mean=0.529754, stdev=0.100479, best fit=0.670800, best_overall=0.670800, mean_diversity=0.346520,
indivs=171253, elapsed_secs=185, mean=0.511766, stdev=0.081324, best fit=0.670800, best_overall=0.670800, mean_diversity=0.150342,
indivs=181370, elapsed_secs=195, mean=0.532891, stdev=0.170627, best fit=0.670800, best_overall=0.670800, mean_diversity=0.260023,
indivs=191457, elapsed_secs=203, mean=0.506195, stdev=0.105836, best fit=0.670800, best_overall=0.670800, mean_diversity=0.170798,
indivs=201618, elapsed_secs=213, mean=0.603543, stdev=0.142136, best fit=0.670800, best_overall=0.670800, mean_diversity=0.123745,
indivs=211689, elapsed_secs=221, mean=0.557030, stdev=0.083870, best fit=0.670800, best_overall=0.670800, mean_diversity=0.176297,
indivs=221704, elapsed_secs=229, mean=0.535275, stdev=0.129481, best fit=0.670800, best_overall=0.670800, mean_diversity=0.335749,
indivs=231813, elapsed_secs=238, mean=0.522237, stdev=0.130321, best fit=0.670800, best_overall=0.670800, mean_diversity=0.406311,
indivs=241910, elapsed_secs=246, mean=0.504930, stdev=0.066469, best fit=0.670800, best_overall=0.670800, mean_diversity=0.191803,
indivs=251985, elapsed_secs=255, mean=0.525781, stdev=0.127618, best fit=0.670800, best_overall=0.670800, mean_diversity=0.265362,
indivs=261994, elapsed_secs=262, mean=0.475728, stdev=0.145097, best fit=0.670800, best_overall=0.670800, mean_diversity=0.186085,
indivs=272112, elapsed_secs=272, mean=0.470734, stdev=0.148379, best fit=0.670800, best_overall=0.670800, mean_diversity=0.240996,
indivs=282197, elapsed_secs=282, mean=0.589949, stdev=0.068008, best fit=0.670800, best_overall=0.670800, mean_diversity=0.091237,
indivs=292371, elapsed_secs=292, mean=0.544763, stdev=0.197364, best fit=0.670800, best_overall=0.670800, mean_diversity=0.203791,
indivs=302438, elapsed_secs=300, mean=0.523273, stdev=0.081575, best fit=0.670800, best_overall=0.670800, mean_diversity=0.428907,
indivs=312481, elapsed_secs=308, mean=0.467832, stdev=0.130624, best fit=0.670800, best_overall=0.670800, mean_diversity=0.138633,
indivs=322595, elapsed_secs=318, mean=0.532960, stdev=0.068250, best fit=0.670800, best_overall=0.670800, mean_diversity=0.150357,
indivs=332645, elapsed_secs=327, mean=0.490969, stdev=0.134721, best fit=0.670800, best_overall=0.670800, mean_diversity=0.327836,
indivs=342751, elapsed_secs=337, mean=0.561729, stdev=0.164205, best fit=0.670800, best_overall=0.670800, mean_diversity=0.295451,
indivs=352762, elapsed_secs=346, mean=0.519221, stdev=0.178311, best fit=0.670800, best_overall=0.670800, mean_diversity=0.085457,
indivs=362780, elapsed_secs=356, mean=0.549137, stdev=0.121456, best fit=0.670800, best_overall=0.670800, mean_diversity=0.112554,
