Random seed = 4257878920
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:48462
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Random seed = 688736457
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:98112
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10291, elapsed_secs=3, mean=0.500228, stdev=0.002269, best fit=0.522800, best_overall=0.522800, mean_diversity=0.452057,
indivs=20336, elapsed_secs=8, mean=0.497953, stdev=0.007969, best fit=0.549500, best_overall=0.549500, mean_diversity=0.271245,
indivs=30356, elapsed_secs=12, mean=0.498536, stdev=0.007392, best fit=0.549500, best_overall=0.549500, mean_diversity=0.217159,
indivs=40361, elapsed_secs=16, mean=0.497676, stdev=0.008421, best fit=0.549500, best_overall=0.549500, mean_diversity=0.232258,
indivs=50446, elapsed_secs=19, mean=0.494760, stdev=0.050243, best fit=0.549500, best_overall=0.549500, mean_diversity=0.301845,
indivs=60483, elapsed_secs=24, mean=0.486774, stdev=0.053087, best fit=0.554000, best_overall=0.554000, mean_diversity=0.264693,
indivs=70576, elapsed_secs=27, mean=0.503718, stdev=0.036264, best fit=0.559100, best_overall=0.559100, mean_diversity=0.199938,
indivs=80600, elapsed_secs=33, mean=0.490091, stdev=0.036902, best fit=0.559100, best_overall=0.559100, mean_diversity=0.284380,
indivs=90700, elapsed_secs=37, mean=0.566931, stdev=0.077472, best fit=0.658800, best_overall=0.658800, mean_diversity=0.291836,
indivs=100776, elapsed_secs=48, mean=0.524639, stdev=0.056977, best fit=0.669100, best_overall=0.669100, mean_diversity=0.296995,
