Random seed = 4272506342
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:19068
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Random seed = 694476891
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:74638
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10216, elapsed_secs=15, mean=0.500355, stdev=0.003532, best fit=0.535500, best_overall=0.535500, mean_diversity=0.190578,
indivs=20286, elapsed_secs=21, mean=0.499170, stdev=0.007649, best fit=0.543000, best_overall=0.543000, mean_diversity=0.277354,
indivs=30324, elapsed_secs=24, mean=0.495440, stdev=0.049986, best fit=0.544000, best_overall=0.544000, mean_diversity=0.350304,
indivs=40378, elapsed_secs=28, mean=0.500022, stdev=0.005046, best fit=0.545600, best_overall=0.545600, mean_diversity=0.259840,
indivs=50458, elapsed_secs=35, mean=0.525697, stdev=0.033349, best fit=0.565600, best_overall=0.565600, mean_diversity=0.275446,
indivs=60476, elapsed_secs=41, mean=0.500528, stdev=0.055167, best fit=0.569200, best_overall=0.569200, mean_diversity=0.269948,
indivs=70508, elapsed_secs=49, mean=0.469474, stdev=0.047194, best fit=0.574400, best_overall=0.574400, mean_diversity=0.157572,
indivs=80633, elapsed_secs=56, mean=0.490624, stdev=0.070481, best fit=0.574400, best_overall=0.574400, mean_diversity=0.080986,
indivs=90667, elapsed_secs=63, mean=0.499780, stdev=0.012145, best fit=0.574400, best_overall=0.574400, mean_diversity=0.385714,
indivs=100696, elapsed_secs=70, mean=0.499492, stdev=0.008156, best fit=0.574400, best_overall=0.574400, mean_diversity=0.187791,
Random seed = 755321859
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:67373
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10253, elapsed_secs=13, mean=0.500502, stdev=0.006295, best fit=0.524100, best_overall=0.524100, mean_diversity=0.267262,
indivs=20280, elapsed_secs=18, mean=0.462284, stdev=0.081700, best fit=0.541000, best_overall=0.541000, mean_diversity=0.327892,
indivs=30376, elapsed_secs=22, mean=0.463487, stdev=0.131046, best fit=0.554700, best_overall=0.554700, mean_diversity=0.252400,
indivs=40414, elapsed_secs=26, mean=0.500284, stdev=0.006076, best fit=0.554700, best_overall=0.554700, mean_diversity=0.191513,
indivs=50471, elapsed_secs=30, mean=0.495547, stdev=0.050101, best fit=0.554700, best_overall=0.554700, mean_diversity=0.136620,
indivs=60562, elapsed_secs=34, mean=0.500374, stdev=0.005985, best fit=0.554700, best_overall=0.554700, mean_diversity=0.217087,
indivs=70633, elapsed_secs=38, mean=0.485409, stdev=0.085755, best fit=0.577300, best_overall=0.577300, mean_diversity=0.234641,
indivs=80684, elapsed_secs=42, mean=0.498476, stdev=0.009715, best fit=0.577300, best_overall=0.577300, mean_diversity=0.340525,
indivs=90738, elapsed_secs=47, mean=0.486762, stdev=0.074796, best fit=0.577300, best_overall=0.577300, mean_diversity=0.235293,
indivs=100785, elapsed_secs=51, mean=0.495822, stdev=0.016960, best fit=0.577300, best_overall=0.577300, mean_diversity=0.121361,
indivs=110785, elapsed_secs=55, mean=0.502488, stdev=0.011958, best fit=0.577300, best_overall=0.577300, mean_diversity=0.373175,
indivs=120846, elapsed_secs=59, mean=0.495404, stdev=0.050520, best fit=0.577300, best_overall=0.577300, mean_diversity=0.219920,
indivs=130898, elapsed_secs=63, mean=0.500678, stdev=0.007743, best fit=0.577300, best_overall=0.577300, mean_diversity=0.141262,
indivs=140910, elapsed_secs=67, mean=0.514027, stdev=0.027171, best fit=0.577300, best_overall=0.577300, mean_diversity=0.281234,
indivs=151003, elapsed_secs=72, mean=0.470755, stdev=0.072142, best fit=0.577300, best_overall=0.577300, mean_diversity=0.207077,
indivs=161051, elapsed_secs=76, mean=0.503231, stdev=0.012554, best fit=0.586000, best_overall=0.586000, mean_diversity=0.464116,
indivs=171087, elapsed_secs=81, mean=0.505434, stdev=0.011798, best fit=0.586000, best_overall=0.586000, mean_diversity=0.100319,
indivs=181123, elapsed_secs=85, mean=0.496151, stdev=0.050770, best fit=0.586000, best_overall=0.586000, mean_diversity=0.310080,
indivs=191139, elapsed_secs=89, mean=0.500859, stdev=0.008557, best fit=0.586000, best_overall=0.586000, mean_diversity=0.198119,
indivs=201205, elapsed_secs=92, mean=0.481205, stdev=0.098964, best fit=0.586000, best_overall=0.586000, mean_diversity=0.180940,
indivs=211226, elapsed_secs=97, mean=0.485856, stdev=0.085871, best fit=0.586000, best_overall=0.586000, mean_diversity=0.234371,
indivs=221307, elapsed_secs=101, mean=0.500851, stdev=0.008558, best fit=0.586000, best_overall=0.586000, mean_diversity=0.402954,
indivs=231381, elapsed_secs=106, mean=0.503014, stdev=0.054759, best fit=0.586000, best_overall=0.586000, mean_diversity=0.283647,
indivs=241415, elapsed_secs=110, mean=0.501963, stdev=0.017843, best fit=0.586000, best_overall=0.586000, mean_diversity=0.194943,
indivs=251499, elapsed_secs=114, mean=0.500748, stdev=0.008686, best fit=0.586000, best_overall=0.586000, mean_diversity=0.274858,
indivs=261552, elapsed_secs=118, mean=0.502992, stdev=0.012533, best fit=0.586000, best_overall=0.586000, mean_diversity=0.523130,
indivs=271610, elapsed_secs=123, mean=0.512139, stdev=0.032360, best fit=0.586000, best_overall=0.586000, mean_diversity=0.230083,
indivs=281622, elapsed_secs=128, mean=0.513996, stdev=0.026128, best fit=0.586000, best_overall=0.586000, mean_diversity=0.292291,
indivs=291639, elapsed_secs=132, mean=0.500359, stdev=0.009941, best fit=0.586000, best_overall=0.586000, mean_diversity=0.391736,
indivs=301674, elapsed_secs=136, mean=0.500856, stdev=0.008557, best fit=0.586000, best_overall=0.586000, mean_diversity=0.142336,
