Random seed = 4258194912
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:72728
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Random seed = 686532139
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:64848
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10245, elapsed_secs=6, mean=0.499521, stdev=0.007042, best fit=0.535700, best_overall=0.535700, mean_diversity=0.098491,
indivs=20271, elapsed_secs=14, mean=0.510186, stdev=0.020853, best fit=0.561900, best_overall=0.561900, mean_diversity=0.236943,
indivs=30336, elapsed_secs=21, mean=0.516902, stdev=0.112121, best fit=0.670500, best_overall=0.670500, mean_diversity=0.281996,
indivs=40352, elapsed_secs=40, mean=0.538105, stdev=0.089541, best fit=0.671300, best_overall=0.671300, mean_diversity=0.372762,
indivs=50411, elapsed_secs=62, mean=0.533009, stdev=0.078711, best fit=0.679800, best_overall=0.679800, mean_diversity=0.271941,
Random seed = 751445319
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
evol_id:77460
SQLite Version: 3.4.0

Creating database for run.
/p/work/rditljtd/automl_zero/baseline_full_qdupdate.db3
Running evolution experiment (on the T_search tasks)...
indivs=200, elapsed_secs=0, mean=0.500000, stdev=0.000000, best fit=0.500000, best_overall=0.500000, mean_diversity=0.000000,
indivs=10238, elapsed_secs=24, mean=0.424784, stdev=0.148747, best fit=0.528700, best_overall=0.528700, mean_diversity=0.180511,
indivs=20242, elapsed_secs=28, mean=0.495579, stdev=0.050136, best fit=0.557600, best_overall=0.557600, mean_diversity=0.212675,
indivs=30323, elapsed_secs=35, mean=0.508282, stdev=0.047453, best fit=0.668900, best_overall=0.668900, mean_diversity=0.269047,
indivs=40359, elapsed_secs=59, mean=0.498017, stdev=0.054404, best fit=0.671600, best_overall=0.671600, mean_diversity=0.129424,
indivs=50452, elapsed_secs=77, mean=0.491650, stdev=0.072316, best fit=0.672700, best_overall=0.672700, mean_diversity=0.216299,
indivs=60613, elapsed_secs=97, mean=0.595336, stdev=0.102808, best fit=0.672700, best_overall=0.672700, mean_diversity=0.104325,
indivs=70701, elapsed_secs=118, mean=0.554361, stdev=0.105557, best fit=0.672700, best_overall=0.672700, mean_diversity=0.142860,
indivs=80704, elapsed_secs=136, mean=0.517005, stdev=0.077046, best fit=0.672700, best_overall=0.672700, mean_diversity=0.349477,
indivs=90716, elapsed_secs=151, mean=0.558456, stdev=0.141209, best fit=0.672700, best_overall=0.672700, mean_diversity=0.385035,
indivs=100805, elapsed_secs=169, mean=0.543809, stdev=0.110484, best fit=0.672900, best_overall=0.672900, mean_diversity=0.425000,
indivs=110919, elapsed_secs=187, mean=0.576072, stdev=0.097723, best fit=0.672900, best_overall=0.672900, mean_diversity=0.125456,
